"Topic = ""H&S VRBO Model - REF"">>Topic = ""Pool Unclean Water"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Pool Unclean Water
Sentiment Filter: All sentences
Matched: 80 sentences
"Pool Unclean Water Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Pool Unclean Water""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Pool Unclean Water""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d1ddab2cb31465c0ae27fb,8177528448,NOT SPECIFIED,72131706,1674698174912,26/01/2023 01:55:54 CST,"condo with fireplace, pool, hot tubs, tennis, washer/dryer - near ski trail",en_us,83,"location, location and not much else!","Finally, the pool/hot tub house on the property probably should be condemned as everything is filthy, scummy and seriously mis maintained!",HR_REVIEWTEXT,"If you like ski in/out lodging, this place is absolutely perfect. However, be aware that the unit is well worn and in need of lots of TLC and updating in general. Kitchen has no exhaust fan as the Microwave over the stove does not work and instead of replacing it, a cheap freestanding microwave has been installed. Water pressure is not great and the water heater capacity is marginal at best. Mattresses in the non master bedrooms could do with replacements. Finally, the pool/hot tub house on the property probably should be condemned as everything is filthy, scummy and seriously mis maintained!"
63d70e1c604eaf359e6beb20,8179263222,NOT SPECIFIED,18646768,1675038290091,30/01/2023 00:23:56 CST,"'wabi tei' serenity with panoramic ocean view. hot tub, bbq, xbox, wifi, pets ok",en_us,83,great house for large family,The two downsides to the house were that the hot tub was not clean and therefore not usable.,HR_REVIEWTEXT,"The home was a perfect size for our family weekend away. There were 11 of us and there was plenty of room at the large kitchen table for us to eat together and plenty of seating in the living room. You cannot beat the view out to the ocean and down to Dillon Beach. 
The owner was super responsive when I called her on Friday night with a question. The two downsides to the house were that the hot tub was not clean and therefore not usable. I did not alert the owner to this while we were there, so I essentially gave her no way to right this. The other item was that while the house was clean, the kitchen dishes/prep bowls/pans were dirty. We had to wash most everything before use."
63d0274770fbcf73b5fd2b28,8176996027,NOT SPECIFIED,34185484,1674585937374,24/01/2023 18:45:27 CST,"quiet location, walk to pcmr, main street, and free bus routes",en_us,83,family annual ski trip,"Also, the hot tub was not clean",HR_REVIEWTEXT,"The house was in a great location! The walk to lift was so convenient. Overall, we were very content with the house. The house was cute, but in need of a little TLC. The upstairs fireplace did not work as shown in the photos. The carpet on the main level was a little dirty. Also, the hot tub was not clean and had to be serviced a day or two after we arrived. Lastly, the middle floor bedrooms mattresses were uncomfortably hard."
63d914a336e41b51355bd5c4,8179789167,NOT SPECIFIED,66572321,1675170994390,31/01/2023 11:41:29 CST,"dog-friendly mountain-view escape w/ free wifi, fireplace, private hot tub & w/d",en_us,83,vacation ruined,"ALL I WANTED TO DO ON THIS VACATION WAS TO SOAK IN A HOT TUB, only to open it to discover a disgusting, brown, oily ring around the entire hot tub about 2 inches above the waterline.",HR_REVIEWTEXT,"Let me preference this by saying that I only take a vacation about every 5 years and really needed this one. Unfortunately, it was largely ruined thanks to the accommodations.

My stay in Cabin #9 began with getting in after dark, and all I wanted was to make dinner and have a glass of wine. Well, the wine I picked up was warm and needed an ice cube, only to find that the refrigerator ice maker was not working and that I had to fill up 2 dirty, empty trays with water and wait for them to freeze. Not to mention the fact that the water dispenser didn't work either, and I had not purchased bottled water while at the store.

I then tried to cook a nice dinner on a relatively gross stove, only to discover that all the pans were old, super scratched Teflon pans that absolutely EVERYTHING stuck to, so I heated up canned soup, which I removed from the stove with sticky, filthy potholders.

Day 2 I tried to do some work, but the internet connection was so slow that it was impossible (download = 7.16 mbps / upload = 0.91 mbps).

Day 3 was warm enough for me to get into the hot tub, which is the reason I booked this listing. ALL I WANTED TO DO ON THIS VACATION WAS TO SOAK IN A HOT TUB, only to open it to discover a disgusting, brown, oily ring around the entire hot tub about 2 inches above the waterline. At this point, I am so frustrated that I call Vacasa support, and in their defense, a very nice gentleman almost immediately arrived to clean the hot tub. However, after wiping off the goo, he told me he shocked it and put a couple of floating sponges in it to absorb all of the oil. As you can imagine, after all of that, I was absolutely not getting into that hot tub.

In addition, there were . . . 
- ancient, hard, flat Walmart pillows
- cheap, sandpaper-like toilet paper and paper towels
- no trash bags
- broken blinds
- dirty carpet
- leather furniture with the leather worn away
- and more

All-in-all it was a disappointing stay."
63d4dbd5483e2b1798210336,8178496176,NOT SPECIFIED,68762476,1674894303983,28/01/2023 08:24:53 CST,(s433) cozy 2 bedroom suite in perfect location.,en_us,83,not what i expected,The pool was not clean and had black stuff floating in it all 3 days we saw it.,HR_REVIEWTEXT,"I expected a condo or a townhome, not a room in a hotel. The hotel lobby and surrounding areas are pretty dated and don’t smell pleasant. Neither does the old carpet in the hallways of the entire hotel. Check in process was weird going to a lockbox in a stairwell and told not to go to front desk. Hotel room was decent although not exceptionally clean. The pull out couch is not a sleeper sofa it’s more a futon style that reclines but doesn’t sleep 2 hardly at all. My 2 boys who are 12 and 13 couldn’t get comfortable and have room. Not sure I’d advertise this a bed. The pool wasn’t clean and had black stuff floating in it all 3 days we saw it. I felt the ad was misleading making it sound like a condo or townhome when really it’s a room in a dated smelly hotel. Communication is great with the host but I was not impressed with the room."
63dbb85682cee822f3647887,8180556151,NOT SPECIFIED,19784747,1675343968185,02/02/2023 13:19:18 CST,"luxury  villa, infinity pool, breathtaking ocean view, near beaches",en_ca,83,villa fair winds,"Pool was green when we arrived and had to be shocked with chemicals, the lawns and gardens unkept.",HR_REVIEWTEXT,"Pool was green when we arrived and had to be shocked with chemicals, the lawns and gardens unkept. Gas BBQ was beyond repair and inoperable. Pool deck and patio had not been cleaned or swept.
Otherwise, location was great and overall we enjoyed our stay"
63cd84e9ab514a35fc3c3a52,8176095247,NOT SPECIFIED,41049972,1674413306489,22/01/2023 18:48:09 CST,vista by avantstay | stunning estate w/ views of the pacific ocean | pool & spa,en_us,83,big house,Pool was extremely filthy.,HR_REVIEWTEXT,"It is a house out of the 70’s. Several things did not work. Faucets, dishwasher, and the roof leaks. Doors are hard to lock. Woke up every morning to 62 degree temperatures and went to bed at 77. Carpets are trashed and have floor stains. Holes down to wood below. Pool was extremely filthy. Would not rent again."
63d9b6723cc5bb2f4270b8ca,8179985027,NOT SPECIFIED,63105359,1675212411980,01/02/2023 00:46:42 CST,"2-story house + loft w/deck, private hot tub, mountain views, secluded location",en_us,83,unclean & bug infested,The hot tub water was murky and filled with dirt due to broken clasps on the covering and it being blown open by the wind.,HR_REVIEWTEXT,"My friends and I were sorely disappointed and couldn't wait to leave! 

The house was extremely dirty with months of accumulation of dust and dirt behind doors and in corners. Dishes had to be washed before use as they had food and lipstick/Chapstick stains on them. 

The hot tub water was murky and filled with dirt due to broken clasps on the covering and it being blown open by the wind. Completely unusable. 

The bedding and bathroom floor was covered in human hair. However, the last straw was the pine beetle bugs. Hundreds of them! We were forced to sit in the dark to avoid them falling on us and in our drinks/food from the ceilings. Even that didn't help much.

I contacted the property management before our departure and still have not received a response. The smelly water is the least of your worries. 

It's really too bad as the home is cute, in a great area, and near to recreation. Better luck elsewhere."
63cd84815c4b4e5caa606b13,8176095093,NOT SPECIFIED,63111270,1674413214573,22/01/2023 18:46:25 CST,"gorgeous private oasis w/ scenic deck, private hot tub & game room w/ pool table",en_us,83,nice cabin but dirty,The hot tub was also filthy and the manager said they will not clean it because on weekends they have some weird water policy that it can not be filled.,HR_REVIEWTEXT,"So overall the cabin was beautiful. My boyfriend took me here for my birthday weekend. We checked out the cabin to see the rooms and the bedroom was filthy and the sheets looked like someone had just jumped out of bed and in the downstairs bathroom dirty towels were everywhere. It was clear it was never cleaned. The hot tub was also filthy and the manager said they won’t clean it because on weekends they have some weird water policy that it can’t be filled. Had I known that I would’ve booked a cabin where I could’ve used the hot tub! Upstairs, the trash was never taken out and in the upstairs bathroom, there was a small trashbag with used tampons in it! Yuck! We had to sleep on the pull out sofa upstairs until they came to clean it the next day. Kim the manager did refund my cleaning fee and my hot tub fee and she handled the situation very professionally. The view was amazing though and had it not been that the place was so dirty, I’d book again! The drive up was a little steep but obviously worth it for the Mountain View!"
63d6ebda38e39377861f6704,8179217235,NOT SPECIFIED,33503294,1675029516926,29/01/2023 21:57:46 CST,newly updated ocean front condo on south beach!  flexible cancellation policy!,en_us,83,marco @ seawinds,We were disappointed with the pool (too cold for swimming) and the hot tub (not clean).,HR_REVIEWTEXT,"This was our first time staying on Marco Island. We enjoyed the condo location and the conveniences of the beach access. We were especially grateful for the balcony views! 
We were disappointed with the pool (too cold for swimming) and the hot tub (not clean). 
Amenities in the condo were adequate, but a starter set of dishwashing liquid and laundry soap would have been helpful.
The owner was extremely responsive to all of our questions and even sent a repair person to fix a couple of things during our stay."
63ddbb3927b5e214167763c2,8181144532,NOT SPECIFIED,78082996,1675475780179,03/02/2023 12:45:14 CST,etta place 6 by avantstay | ski in/ ski out unit!,en_us,83,ski trip,Community hot tub was dirty with only half the jets working.,HR_REVIEWTEXT,"Location was great and condo was fine for just me and my wife, but four people would be very crowded in this condo. There were no hand towels or wash clothes and took two days to get some after two requests. Community hot tub was dirty with only half the jets working. Box fan in the unit was broken and comforter had large unidentified stains as well on couch in main living area. Bed frame in master BR had sharp wood edges sticking out, which we hit our shins on regularly. Access to the town shuttle was convenient and we could walk to some locations. I expected nicer accommodations for what we paid per night. I will stay at one of the higher end hotels in town next time close to the Gondola."
63dfab8ab087b77d06cd1f14,8181741929,NOT SPECIFIED,75191886,1675602836814,05/02/2023 13:13:46 CST,modern quality with huge pool & golf green!,en_au,83,don't bother!!!!,Pool was green and we were unable to use it [Pool] at all.,HR_REVIEWTEXT,"Pool was green and we were unable to use it at all. stayed that way the whole week we were there. Pool water feature didn't work. Owner didn't even refund any money.
No instruction manuals to anything. Golf hole broken. glass pool fence broken so the kids couldn't play outside without an adult. Just not safe!!! stay somewhere else!!!!"
63d3c76436e41b51353d524c,8178159249,NOT SPECIFIED,54495203,1674823549206,27/01/2023 12:45:24 CST,desert home with pvt pool,en_us,83,disappointed,Pool was filthy and yard equipment unusable.,HR_REVIEWTEXT,"It was like they didn't know anyone was coming. Cabinets doorsin kitchen hanging off. Pool was filthy and yard equipment unusable. Deflated raft in corner of yard. Lounge chairs with big holes in them that you couldn't even sit in. 
Reached out to owner about all the issues and dinner and knowledge any of them except for the pool being dirty. Said he sends somebody out the next day, but didn't say that it would be a 5:00 a.m. in the morning. Woke up and barely had a heart attack because somebody was in the yard and it looked like they were trying to break in."
63d3c76436e41b51353d524c,8178159252,NOT SPECIFIED,54495203,1674823549206,27/01/2023 12:45:24 CST,desert home with pvt pool,en_us,83,disappointed,Reached out to owner about all the issues and dinner and knowledge any of them except for the pool being dirty.,HR_REVIEWTEXT,"It was like they didn't know anyone was coming. Cabinets doorsin kitchen hanging off. Pool was filthy and yard equipment unusable. Deflated raft in corner of yard. Lounge chairs with big holes in them that you couldn't even sit in. 
Reached out to owner about all the issues and dinner and knowledge any of them except for the pool being dirty. Said he sends somebody out the next day, but didn't say that it would be a 5:00 a.m. in the morning. Woke up and barely had a heart attack because somebody was in the yard and it looked like they were trying to break in."
63d5f12c2c9f795234253450,8178847318,NOT SPECIFIED,34514707,1674965302364,29/01/2023 04:08:12 CST,"the boathouse - sleep in your own slip - unique property, boathouse over water",en_us,83,run down falling apart,Landscaping was let go with overgrown weeds and rusty pool screening and green pool to look at every day.,HR_REVIEWTEXT,"Photos are deceiving. Outdoor shower rusted and falling apart used as storage. Camper for additional guest you could see dead insects and junk inside nobody could ever stay in there. Electrical was suspect with melted electrical outlets. Furniture dirty and from the 1980’s. Landscaping was let go with overgrown weeds and rusty pool screening and green pool to look at every day. Dock is dilapidated. Kayaks were both broken down with broken seats and in poor condition. SUP was not provided. Upper deck seemed unsafe with ancient furniture. Really low class. Do not plan on cooking just not feasible in the kitchenette. This is a 120.00 a night VRBO not 220 that we paid. Also the owners are right there every day, they never go anywhere, so there is no privacy at all. The owners are all nice enough (4 adults). They just seem unable to do any kind of work or maintenance on the property. I just want future renters to know what to expect if they choose to rent."
63db6543014109619ff83096,8180470681,NOT SPECIFIED,89838350,1675322702163,30/01/2023 07:19:07 CST,magnificent 5-bedroom home / pool & ocean view,en_au,83,ridiculous,The pool was disgusting.,HR_REVIEWTEXT,"This place takes a large amount as a cleaning fee. To clean BEFORE you check in and after. You'd expect the property to BE CLEAN, but no. 
Crumbs left on the couch
Hand prints all over the windows
Oil deposit on the stove top
Finger prints on the chairs. 
The blinds were broken, so you are left without a view. 
The pool was disgusting. Excessive leaf deposits, bandaids, tissues in the water. Water level of the pool was very low.

Wasted a whole days worth not being able to access the pool, to a point where we tried to clean it ourselves. 
Contacted property managers only to get a response the NEXT DAY. 
Unacceptable, we wasted a days fee to clean when we should have been able to enjoy as soon as we checked in.
Do not stay here unless you want to waste money"
63de9690f2665f7dc496f0dd,8181405310,NOT SPECIFIED,83762578,1675531943841,04/02/2023 17:31:34 CST,4 br home near disney-extremely clean/well maintained/great location!,en_us,83,"beautiful house, bad management","The pool and deck was dirty, it took my husband about 30 minutes to clean up between the hair balls and bugs.",HR_REVIEWTEXT,"The house was clean and spacious. Convenient location. Although dealing with FL Scandi management company was annoying. I had to call 3 times to get access code. Finally got access. The pool and deck was dirty, it took my husband about 30 minutes to clean up between the hair balls and bugs. It got loud outside in once families were next to us. Check out was 11am, the cleaning service was sitting outside of house at 930 and rang the doorbell at 10am wanting in to clean. I reminder her we had until 11am so she went and sat in her car. The owner Ricky was accompanying, it was the management company."
63d5377d1105c63f876eecd5,8178573765,NOT SPECIFIED,38439143,1674917843871,28/01/2023 14:55:57 CST,"seminyak, large groups, 11 bdr/14 beds,near beach",en_us,83,very split review,When we arrived swimming pool was dirty,HR_REVIEWTEXT,"Location: Great location in Seminyak close to restaurants and shops. Can’t use a large vehicle for a big group due to the narrow alleyways.
Facility: The photos on the website hugely oversold the property. When we arrived swimming pool was dirty and full of debris, dining area was full of cigarette butts, sliding door to MBR was not working, shower heads in many rooms were clogged, furniture in living room outdated and need replacing, very poor amenities in bedrooms and bathrooms. The list goes on. Bottom line this property needs renovation and maintenance.
Staff: the people made our stay very enjoyable ! They are friendly, attentive and responsive. The chef Mr. Gusti can prepare excellent meals (Asian or western foods) for a large group. The driver Mr Hendrik is very knowledgeable about Bali and area restaurants and places to go.
I give the staff 10 out of 10 rating."
63d991909e492b3318f2a715,8179944725,NOT SPECIFIED,83490452,1675202970253,31/01/2023 22:09:20 CST,waterviews on rosemary,en_au,83,disappointing,Curtains not closing properly in bedroom (problem with morning sun)Dirty pool.,HR_REVIEWTEXT,"Great location, though home was lacking.
Curtains not closing properly in bedroom (problem with morning sun)Dirty pool. Mould in washing machine. No Wi-Fi as stated. 
Not worth the price we paid."
63cdfac9db96bc29105d679a,8176253951,NOT SPECIFIED,77975899,1674443475487,23/01/2023 03:11:05 CST,cozy large cabin with hot tub and skiing and hot springs near by! trails galore!,en_us,83,fun near polaris.,The hot tub was dirty so we did not use.,HR_REVIEWTEXT,"Everything worked out pretty well. The game room was great for the kids, the main level a great place to share food, conversation and celebrate birthdays. 
But…..The hot tub was dirty so we didn’t use. 
The clean-up for check out was a bit too much. We spent most of the morning cleaning instead of enjoying our time together:
-mopping floors, cleaning toilets and showers, stripping beds, vacuuming, mopping to name a few was too much all the while trying to get out on time with young kids. It was hectic. 
I don’t understand a cleaning fee when we did most of the cleaning."
63d8572f40dea140f780a21b,8179603083,NOT SPECIFIED,62581383,1675122529152,30/01/2023 23:47:59 CST,scottsdale gem w/ private pool & patio by old town,en_us,83,worst vacation rental i've ever experienced,"Property not as advertised, no hot tub as pictured and stated to have, pool (kinda heated) and filthy.",HR_REVIEWTEXT,"I don't even know where to start... Property not as advertised, no hot tub as pictured and stated to have, pool (kinda heated) and filthy. Leftover food in the fridge from the previous renters. Dirty towels in the washing machine. Dirty dishes in the dishwasher. One bed wasn't even made! Oh and the house is for sale so we got to experience local real estate agents driving/stopping by, so we got to worry about strangers accessing our rental property while we were out. Local property management was zero help. To top this off, Evolve the property management company has double billed my credit card, so now I get to fight with them and my bank to get charges all sorted out. Again, worst experience ever on a vacation rental."
63d97c9f1e4dbb35c5faff8a,8179931150,NOT SPECIFIED,83436978,1675197629042,31/01/2023 20:39:58 CST,family fun-5 bedroom house-hot tub-dog friendly,en_us,83,pre wedding stay,"No towels for the spa, the bath jets were not clean, lack of laundry supplies and dish washing supplies.",HR_REVIEWTEXT,"The trash was still piled up from the previous users outside. There was only 6 towels for 8 people. No towels for the spa, the bath jets were not clean, lack of laundry supplies and dish washing supplies. We had to go to target to get cheap towels! The pots and pans can use updating.

Overall, its a great space for 2 families with preteens."
63dd97ccb04ca038d04e6250,8181110102,NOT SPECIFIED,70308097,1675466712087,03/02/2023 23:25:00 CST,"paradise palms resort, just minutes from disney!!!!",en_us,83,house has good bones the maintenance is terrible,The pool was dirty and I paid for it to be warm but it never happened.,HR_REVIEWTEXT,"House is nice and spacious but the care it receives from whoever is in charge of maintaining the property is not doing a good job. The floors in the kitchen were sticky and dirty. There was garbage under the sofas and the beds, the overall furniture in the whole house looks and feels dirty and very old. The outdoor furniture doesn't have covers, could not use it. The pool was dirty and I paid for it to be warm but it never happened. I think the AC is broken and has been for a while. I will never rent a property showing Orlando Short Term as the host."
63dd668afeb7bb7b14c20b9e,8181057128,NOT SPECIFIED,36028082,1675454153024,03/02/2023 19:54:50 CST,sun peaks home away from home,en_us,83,"great spot, but bring a few extra things",she may have felt rushed and did not clean master spa and shower,HR_REVIEWTEXT,"I’ve been going to Panguitch Lake for over a decade. 
House was very nice house. Could have comfortably fit a lot more people. Nice and private up on a mountain. Super close to the lake. Great views. 

Due to the weather, we came in early and to the owners credit, was cool with it. We were arriving after a very messy previous guest, which shocked me because we always leave a place cleaner than we found it. Cleaning lady had only just gotten there. We dropped our gear, changed and left but she may have felt rushed and didn’t clean master spa and shower. Found a bunch of hair and ring around the tub. We cleaned it and give her a pass as we invaded her cleaning time.

There are really only a few suggesting I would make, but important ones. I usually share these directly with the owner and leave it off the reviews but I received no response to my feedback, so rather than risk the next person having problems, I’ll list on here.

1. No snow shovels. It snowed 3-4 feet during out stay and although there was a plow, it doesn’t get up to the vehicle. Bring one if you have one.
2. Fancy espresso machine and a keurig, but no standard coffee pot. Also, no keurig inserts. I brought grinds but ended up drinking cappuccinos the entire time when I just wanted to have my normal cup of coffee.
3. Fire place is cool but wood was not dried out and no tinder. I have been making fires for years and nothing helped. 
4 Last but not least, house is very hard to find. Not marked well."
63cefbbee8b3675df7963407,8176574865,NOT SPECIFIED,74675268,1674509284710,23/01/2023 21:27:26 CST,"big bear big 10 w/hot tub, walk to snow summit!",en_us,83,"ultimately, we were very unhappy with our stay and would urge everyone not to stay here, unless you","If they had forgotten to clean the shower, we assumed they did not clean the jacuzzi tub in the rooms (which also had random hair in it – not belonging to us.)",HR_REVIEWTEXT,"My Review: 0/10

I travel a lot, both for work and for pleasure, and have stayed at a great number of home rental properties. Both domestically and internationally, condos, and homes. After this experience, I would recommend staying clear of this particular property management company. 

My friends and I booked a large 9-bedroom 9 bathroom cabin in Big Bear, California over New Year’s Eve weekend. From the photos, the cabin looked like a dream, just a block away from the slopes of Snow Summit Mountain. There were 14 of us. All couples in our mid to late 30’s. Half of us homeowners and some of us landlords ourselves so we understand basic home maintenance. But when we arrived, we found the reality less than desirable and certainly below the standards of what was promised online.

1. PRICE: The first issue with the rental was the price. $13,395.25 for 3 nights, which included a $425 cleaning fee. We booked the cabin December 30 - January 2. We looked up the home online and found that they had hiked the price up to 3 times its normal rental rate for the holidays. Understandable that rental prices increase during these times, however, with a price as high as a 5-star luxury hotel, the following problems should not have come up. 

2. NO BASIC PAPER PRODUCTS PROVIDED: Upon arrival we became aware that we would have to buy our own toilet paper and paper towels. A bit of a basic necessity for such a steep price tag and one you would expect would be included in a nearly $4,500 a night rental. The cleaning crew did later come back to deliver some toilet paper but not until after we had gone to the store and returned with our own. They made no mention that they would be providing toilet paper when we first arrived and they were still cleaning.

3. LATE CLEANERS: Our scheduled and agreed upon check-in time was 4PM. The first members of our party arrived around 5:30 and the cleaners were still there mid clean. It would not have been that big an inconvenience had the remaining list of issues not taken place starting with the fact that the cleaners left the towels in 2 separate piles, 1 still drying in the dryer at 5:30pm, the other in a wet pile atop the dryer. Laundry should be done and put away by the time guests arrive. Not left for the guests to do.

4. LACK OF TOWELS: In a 9-bedroom house, you would expect there to be at least 2 large body towels per room, 1 for each person in a 2 person room. That would be 18 large bath towels. Plus, 1 hand towel per bathroom. It was to our dismay, after the cleaning crew left and we finished the laundry cycles ourselves, that we discovered we were short towels for each of our 14 guests. Some of us had to use hand towels to dry ourselves off after getting out of the shower, others paper towels. 

5. TRASH LEFT BEHIND: Upon checking into the rooms, we found trash left behind. In one room an Advil liquigel, in another a used disposable razor, and a third had empty shampoo bottles. Not the biggest inconvenience, but the listing specifically mentions a strict “no trash left behind” policy or we would be charged a penalty fee of $20 per bag. Also, this speaks to another example of how the the cleaning crew fell short in making a smooth transition between rentals.

6. UNSANITARY SOAP: All of the soap bottles provided in the house had been filled with mostly water creating a bubbly substance not suitable for cleaning. There was no way to properly wash our hands in any of the bathrooms and this became an unsanitary situation. Especially in a house of this size with large groups of people in the current Covid/cold season climate. And, as everyone knows, adding water to a soap can ruin the preservatives and contaminate the bottle. Bacteria may start to grow, and you could wind up with more germs on your hands than you had before you used it. We wound up having to go out and buy our own soap.

7. DEBRIS IN BATHTUB: There was a handful of debris in our bathtub. (Hair, fuzz, crumbs, etc.) It looked like the cleaners had shaken out the bathroom rugs in the tub and forgotten it there. If they had forgotten to clean the shower, we assumed they did not clean the jacuzzi tub in the rooms (which also had random hair in it – not belonging to us.) Because of this, we did not feel safe using the jacuzzi tubs and instead took showers. 

8. HOT TUB: After we experienced a few unclean areas of the home; tubs, kitchen, watered down soap, etc., we were not surprised to find the hot tub water a bit murky. A photo from the management showing the hot tub had been recently cleaned and up to standard level would have been appreciated. If the management allowed the cleaners to get away with barely cleaning the home, it was not worth the chance of getting sick from entering the hot tub. 

9. DISHWASHER NEEDS TO BE REPLACED: When we arrived, there was a full-load of dishes still in the dishwasher. The cleaning crew left us to put these away. The listing explicitly says “All dishes must be washed, dried, and put away. There is a $25.00 fee per load of dishes left dirty that the housekeepers must wash.” In addition, the top dishwasher shelf is broken and falls off the track every time you try to pull it out. It has never been cleaned and it is not apparent if it is capable of cleaning any of the dishes you put in it because the brown dirty water from the dishwasher pours out over the kitchen countertop, missing the sink entirely. 

10. OVENS NEED TO BE REPLACED: according to the listing at the time of rental, the property boasted of a brand new oven. However, not 1 but 2 ovens in this house broke on us during our stay. The inside-glass on the range shattered as we were pre-heating the oven to 400 degrees to cook a pizza. Thankfully the door was closed, and no one was near the glass when it shattered. Had any of the flying hot glass hit someone in our party, it could have resulted in medical attention. We had not used the oven prior to this pre-heat. The door on oven number 2 does not close properly leaving the hot air to escape into the kitchen.

11. DIRTY, SMELLY, STAINED BED SHEETS: The room I personally stayed in had a smell coming from the comforter that made me uncomfortable. At first, I thought maybe someone had stepped in dog feces and tracked it into the house. Upon further inspection, I discovered it was the duvet cover. It is quite disgusting to think you are sleeping in dirty sheets that a previous guest has used that were not washed properly, or perhaps not cleaned at all. Especially when there are so many other uncleanly things about the house. In addition, other rooms had sheets and duvet covers that were stained with white splotches.

12: PROBLEMS WITH THE GAME ROOM: In addition, the listing advertised a ping pong table which was not on site. Also, the air hockey table had a huge hole ripped in the center of it.

We submitted a detailed letter to management outlining every thing I have addressed in this review, to which they responded with zero effort for amends or acknowledgment of our issues.

I have never left a bad review for a property, nor have I ever received a negative review on rental sites I’ve used in the past. I understand basic wear and tear and that some things are just out of a homeowners/managers/rental properties control. However, after this experience, coupled with the price gouging and managements complete lack of understanding or acknowledgment of any kind, I would recommend everyone steer clear of this property. The posting listed by management on VRBO is dishonest.

Ultimately, we were very unhappy with our stay and would urge everyone not to stay here, unless you want the theme of your vacation to be “disappointment.”

Again, my review: 0/10"
63cd8a6811a39038eb10dbdf,8176098335,NOT SPECIFIED,70610633,1674414715387,22/01/2023 19:11:36 CST,"lovely home w/mountain views, private heated pool/hot tub, wifi - dogs ok",en_us,83,great place to stay,Likewise the hot tub was not clean,HR_REVIEWTEXT,"We loved the house and its location. Communication and response from the property management was subpar unfortunately,l. Although we requested the pool be heated more than a week before our stay, when we arrived it was frigid and wasn't enjoyably until the last day of our stay, desire the $370 pool heating fee. Likewise the hot tub wasn't clean and some of the jets didn't work. Beyond these issues, the place was great!"
