"Topic = ""H&S VRBO Model - REF"">>Topic = ""Fire"""
Date exported: 31/01/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 29/01/23
Date filter: 23/01/2023 - 29/01/2023
Topic path: H&S VRBO Model - REF-->Fire
Sentiment Filter: All sentences
Matched: 46 sentences
"Fire Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Fire""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63cff599dade6214e948061f,8176918197,NOT SPECIFIED,89244119,1674573219044,24/01/2023 15:13:28 CST,serene at pointe west,en_us,83,"if you like fire alarms going off all night, this is the place for you!","The next night, the fire alarms started going off around 10:45 pm (to be clear, these are not fire alarms we can turn off).",HR_REVIEWTEXT,"The condo has a gorgeous view and is well kept. The first night we stayed, fire alarms started going off around 10pm. We called the # listed for non-emergency issues that was printed out in the condo. The fire department came out and turned it off within an hour. No problem. The next night, the fire alarms started going off around 10:45 pm (to be clear, these are not fire alarms we can turn off). We called the non-emergency line multiple times and they said they are working on it. We had phone call records and also text messages from the non-emergency # that they were working on it. The alarms went off all night and when we checked out that morning they were STILL going off. I reached out to who we rented the condo from to see if they could compensate us for our awful last night at their condo. After a week of back and forth, they said no, because we didn't call them directly. We called the non-emergency # listed in the condo instead. I wouldn't stay again because of how our complaint was handled after the fact."
63cff599dade6214e948061f,8176918193,NOT SPECIFIED,89244119,1674573219044,24/01/2023 15:13:28 CST,serene at pointe west,en_us,83,"if you like fire alarms going off all night, this is the place for you!","The first night we stayed, fire alarms started going off around 10pm.",HR_REVIEWTEXT,"The condo has a gorgeous view and is well kept. The first night we stayed, fire alarms started going off around 10pm. We called the # listed for non-emergency issues that was printed out in the condo. The fire department came out and turned it off within an hour. No problem. The next night, the fire alarms started going off around 10:45 pm (to be clear, these are not fire alarms we can turn off). We called the non-emergency line multiple times and they said they are working on it. We had phone call records and also text messages from the non-emergency # that they were working on it. The alarms went off all night and when we checked out that morning they were STILL going off. I reached out to who we rented the condo from to see if they could compensate us for our awful last night at their condo. After a week of back and forth, they said no, because we didn't call them directly. We called the non-emergency # listed in the condo instead. I wouldn't stay again because of how our complaint was handled after the fact."
63cd93d520a5a25b8e1dcfcf,8176116651,NOT SPECIFIED,86559938,1674417133039,22/01/2023 19:51:49 CST,"new! cozy flagstaff home, near historic district!",en_us,83,unfortunately not what we had hoped...,I would be concerned having young children here and I would hope that the furnace is looked at to ensure that there is not a serious safety issue that could constitute a fire hazard.,HR_REVIEWTEXT,"I was very disappointed with our experience at this property. We stay at many VRBO's and this property was one of our worst. The issues were all communicated to the management company upon checkout and to this day, almost a month later, we have not received any type of resolution. 
 
Unfortunately upon arrival we determined our house did not have enough towels for our group. It took a day and a half before we were able to secure enough towels from the local property manager (PM). 

We had difficulties locking the front door and the PM did not act concerned. At one point we had to leave the door unsecured because it would not lock.

We also notified the PM that our furnace was not working, we had issues with the showers (no hot water and draining issues). The PM did fix the showers however for the furnace, they looked at it, but didn't really have much input. I was very concerned about the furnace as it was having a difficult time heating the house and would either run continuously (with no heat) or would heat up and then immediately shut off. This could be a safety issue and I expressed that to the PM, however she did not seem to be concerned and there was no sense of urgency with having the unit looked at. Our house was advertised as having a working fireplace, however that was not the case.

On our second day at the property, we had two handymen at our property fixing a microwave. These two men entered the home (without us being notified). 1) They did not knock on entry, 2) we were not notified that they were coming, and 3) we were not made aware of the broken microwave. To me this is a very serious violation of privacy and security and needs to be rectified for future renters.

This house has a fantastic layout, can easily accommodate large groups (once everything is worked out) and is in a great location. The owners/property managers need to spend some time on updating the house so that it portrays the value that a renter would expect for what we paid. Outlets are overloaded, there are cords everywhere (from TV's and appliances) and some of these issues highlighted above are serious safety issues. I would be concerned having young children here and I would hope that the furnace is looked at to ensure that there is not a serious safety issue that could constitute a fire hazard. The communication was subpar both locally and from Evolve. Very disappointing!"
63d1ee592a783350a21a11c8,8177550303,NOT SPECIFIED,70568876,1674702426265,26/01/2023 03:07:04 CST,jaw dropping view in black bear falls,en_us,83,cute and cozy,Jimmy came out quickly to fix the smoke detectors as they were going off.,HR_REVIEWTEXT,Very nice cabin. Jimmy came out quickly to fix the smoke detectors as they were going off.
63d099a653e51530c5ed473a,8177155938,NOT SPECIFIED,74229764,1674615217652,25/01/2023 02:53:26 CST,"charming, quiet, central condo, sleeps up to 6",en_us,83,quiet place in the middle of it all,There was a small issue with the smoke alarm,HR_REVIEWTEXT,"Love our stay at Casa 224! Close in and convenient to everything yet quiet. The central location made getting to everything - from downtown to hiking at Saguaro National Park and Catalina State Park - a breeze. Well-maintained condo with a small washer/dyer combo in the unit and larger laundry facilities onsite. The fountain nearby provided peaceful white noise and a nice ambience. There was a small issue with the smoke alarm and the owner was responsive and attentive. He even met us at the unit to give a personal tour of the complex and amenities, which was an appreciated touch. We'd definitely stay here again!"
63d288c99c445a55c0cd8715,8177727995,NOT SPECIFIED,66840010,1674741971753,26/01/2023 14:06:01 CST,massive flippin hangout ~ 1 mi to white river!,en_us,83,white river fishing,When starting a fire you end up with a lot of smoke in the house until the fire gets really hot.,HR_REVIEWTEXT,"Always a great stay, however, it does need a few updates. Two years in a row the heat was an issue. The manager/owner fixed it, but, it was something we had to deal with. One side of the stove is not working and the other side worked half the time. Hard to bake if the oven won't stay on and the kitchen is part of the reason we stay at this house. The kitchen needs a good cleaning. With a professional stove you deal with a lot of grease and the area around the stove and the vent area needs attention. We had to fix a few chairs that had loose legs when we got there and one of the chairs at the dining room table is broken. The grill on the back porch also needs a good cleaning. When grilling or smoking it ends up firing up because of all the old grease left on it and it has a few broken parts. The last thing is the wood burning fire place, the chimney probably needs a clean out. When starting a fire you end up with a lot of smoke in the house until the fire gets really hot."
63d01a6f7848735dbbbca5da,8176973753,NOT SPECIFIED,82871649,1674582649483,24/01/2023 17:50:39 CST,brand new 3bed-2bath creekside cabin 5 min to beech or sugar mnt. 5 min to town.,en_us,83,quaint cabin,Only 3 things were wrong: no batteries or hard wiring of the smoke detector.,HR_REVIEWTEXT,"We loved our stay here. Nice fireplace to take the chill out of the air. Beautifully remodeled. I would rent this again if we come back to the area. Only 3 things were wrong: no batteries or hard wiring of the smoke detector. This is scary when you have a fireplace. I did leave a note for whoever cleans the cabin. This should be attended to ASAP. Also they really need more lamps everywhere. I only had one overhead light in my room which was not conducive to reading. The bathroom sink was clogged and very slow to drain. All fixable things. 
**LOVED IT HERE AND WOULD HIGHLY RECOMMEND."
63d02c54fe8d447734d2fb1a,8176997816,NOT SPECIFIED,24042679,1674587230590,24/01/2023 19:06:59 CST,☑ perfect downtown location | close to skiing & park | trailhead lodges 822,en_us,83,great rental for a family,The smoke detector batteries were chirping and they sent an employee to fix the issue very quickly.,HR_REVIEWTEXT,"Very clean and spacious unit right off the park. Also, they were very responsive to a maintenance issue late on Saturday night.. The smoke detector batteries were chirping and they sent an employee to fix the issue very quickly. I was impressed."
63cfee541d30a740b9bf2167,8176879985,NOT SPECIFIED,78171402,1674571402002,24/01/2023 14:42:28 CST,charming beachfront condo! (2br),en_us,83,"great host, would recommend",The fire alarm battery ran out and needed to be replaced during our stay,HR_REVIEWTEXT,"Host was very responsive and kind. The fire alarm battery ran out and needed to be replaced during our stay, the host addressed the problem immediately. Would highly recommend staying at this property."
63d207004f55171092df404d,8177574875,NOT SPECIFIED,32419914,1674708757880,26/01/2023 04:52:16 CST,beautiful lake house -11 miles form traverse city on spider lake - pets welcome!,en_us,83,northern xmas party,"Fire wood, toys, games and knives that actually cut, snow was scarce and ice was unsafe but all the extras were enough to accommodate and entertain all age groups.",HR_REVIEWTEXT,"We rent several times a year at various properties. In recent years you can start to feel the ""blah"" of corporate or large rental groups that is reflected in their properties. It was nice to stay at a home not just a house this time, it had thought-out amenities that make a home, it had things you didn't know you needed, until you needed them. It is risky, costly and I imagine a pain to maintain these offerings, we should all be thankful and respectful because these properties and hospitality are becoming rare. I was surprised and a little confused when the actual home owner reached out to me, an actual person, not a generated text or rental service employee. He spoke like we were old friends, which was the confusing part at first but once that was sorted out we had a great introductory conversation. Fire wood, toys, games and knives that actually cut, snow was scarce and ice was unsafe but all the extras were enough to accommodate and entertain all age groups. Thank you again -RJS"
63cd9f53ecdc1b27e4261445,8176135236,NOT SPECIFIED,81762375,1674420060933,22/01/2023 20:40:50 CST,"spacious home with fireplace, firepit, jetted tub & gas grill - close to lake",en_us,83,great place to stay,"The fire alarm in the living room was beeping for our visit and was far to high to replace, which was unfortunate.",HR_REVIEWTEXT,"Our large group had a great time at this home. We played corn hole, went in the hot tub, made a fire and played games. The fire alarm in the living room was beeping for our visit and was far to high to replace, which was unfortunate. Otherwise everything was as advertised and we enjoyed our stay."
63d1e133959b601f54f354cb,8177536602,NOT SPECIFIED,29482837,1674699094267,26/01/2023 02:10:58 CST,points south by the sea on the great ocean rd,en_au,83,cosy romantic getaway,It would even be nice in the winter time as there was a wood fire as well.,HR_REVIEWTEXT,"We loved our stay at the cottage. Bryan and Joan were super accomodating. They did go the extra mile by having a welcome bag with goodies, milk, eggs, wine, crackers and more provided. 
I thought that was a nice touch. The corner seat was my favoritr part. It would even be nice in the winter time as there was a wood fire as well. 
We will definitely stay there again."
63d0d2877e6fa72bd4d99338,8177227519,NOT SPECIFIED,44096940,1674629777925,25/01/2023 06:56:06 CST,island view retreat - lady barron,en_au,83,island shack,Could not see a fire alarm and the oven kept tripping the fuse box/power off when used.,HR_REVIEWTEXT,"The good - easy to get to and check in. Lots of bedding options, towels and linen. Enjoyed the family games and staples in the pantry. Not so good - the wonderful view was blocked by vehicles parked out front, the double bed was quite uncomfortable, some TLC is needed in the property with fittings (broken and uncovered light sockets/exposed wiring) and some items fell/broke due to poor attachments to plaster (owner repaired when contacted). Couldn't see a fire alarm and the oven kept tripping the fuse box/power off when used. The owner was easy to contact on Stayz and while not living nearby, had a neighbour who was available if needed. Instructions for the use of the appliances would have been helpful, also some fishing rods or beach gear that we might borrow. Was overpriced for a shack but overall a fairly pleasant stay."
63d28ff027773349e0ea722b,8177729576,NOT SPECIFIED,36157780,1674743802426,26/01/2023 07:06:36 CST,"new listing day break at seascape #2219: a place to rest, relax, and rejuvenate!",en_us,83,"keep looking -beeping fire alarm & construction, dated",#1 Fire Alarm was removed from the wall and Beeping/Chirping when we put it back in.,HR_REVIEWTEXT,"The owner was nice enough to allow us to checkin early & out later, however upon checkin there were issues that we brought to his attention that were not addressed. #1 Fire Alarm was removed from the wall and Beeping/Chirping when we put it back in. We didn’t feel safe leaving it off, so our relaxing beach getaway turned into a headache and the owner never came to fix it like he said he would. #2 Prior to arriving, I asked if there were any issues we should know about that would cause us grief. He said no. However, the beach was closed off and active construction vehicles were up and down the beach beeping and grunting. Ugh #3 for the moments between the alarm chirping and the construction vehicles beeping, even if they were silent, the beach sounds are obstructed by the loud busy road. #4 The unit is clean but it is dated. Don’t expect luxury. Everything is pretty basic and standard, including the linens & mattresses, and pretty worn down. #5 Bunk bed mattresses are pretty much low quality 4-5” foam pads not really mattresses #6 the old refrigerator is also LOUD #7 The pool area is nice. At almost three Benjamins for one night, I’d keep looking for a better spot."
63d026957444912ca62de96e,8176995807,NOT SPECIFIED,76963590,1674585808043,24/01/2023 18:42:29 CST,ocean flats #1 - lauderdale-by-the-sea,en_us,83,needs a good deep cleaning,outlets are starting to become a fire hazard,HR_REVIEWTEXT,"This property is about 10 minutes to the beach which is very convenient. The condo itself is dingy, dirty, and very outdated. The walls are scuffed up, outlets are starting to become a fire hazard, and there was hair in the tub from previous renters."
63d2cee25e984b662a1d0ef5,8177817080,NOT SPECIFIED,89150799,1674759935551,26/01/2023 19:05:06 CST,family house near niagara falls with hot tub,en_ca,83,our stay,"The fire alarm was almost out of batteries as it beeped occasionally, which is not very safe.",HR_REVIEWTEXT,"Door was jammed when we first arrived. Had to try for at least 20 minutes before we got in the house. Luckily, the host answered relatively fast. The fire alarm was almost out of batteries as it beeped occasionally, which isn’t very safe. The steps going into the basement were extremely steep, we had a few minor accidents. Living room was spacious and clean. The bedrooms were nice too. Before booking we asked the host if the hot tub was accessible and they said yes, it was not. No water and not ready to be used. We tried filling it up the next morning with the help of one of the neighbors, he told us there might be a leak since water wouldn’t stay. Our overall stay was okay, just some minor house issues that they should maybe look into."
63d096fe821f2737a63bdff1,8177155555,NOT SPECIFIED,64666866,1674614605833,25/01/2023 02:42:06 CST,the nest - the perfect family getaway in the heart of kiama,en_au,83,a holiday home with potential (with more attention to maintenance).,"While the property itself has many good features, presents nicely and the property managers responded quickly to problems as they arose, we were confronted with a number of concerning issues which we spent valuable holiday time dealing with quite apart from the total inconvenience of the maintenance failures eg the dishwasher failed on the first usage & leaked into the downstairs (dishwasher hose & associated electrics- rodent damage), 3 beds at least did not have fresh sheets and had sand etc in them (too late at night to involve property managers), batteries to 2 fans needed replacing and fire alarm battery needed replacing after dishwasher leak.",HR_REVIEWTEXT,"We recently rented this property for a family of 7. While the property itself has many good features, presents nicely and the property managers responded quickly to problems as they arose, we were confronted with a number of concerning issues which we spent valuable holiday time dealing with quite apart from the total inconvenience of the maintenance failures eg the dishwasher failed on the first usage & leaked into the downstairs (dishwasher hose & associated electrics- rodent damage), 3 beds at least did not have fresh sheets and had sand etc in them (too late at night to involve property managers), batteries to 2 fans needed replacing and fire alarm battery needed replacing after dishwasher leak. The one upstairs toilet had a very unpleasant & obvious smell. The downstairs ensuite accommodation (a room off the converted garage) does not have an opening window in the bedroom or a fan, the nearby kitchenette could at least provided glasses for water- it is totally empty of any utensils. Not really a pleasant alternative space for grandparents!"
63cd8e167994e76d9b56940c,8176100188,NOT SPECIFIED,50556444,1674415648768,22/01/2023 19:27:18 CST,"holiday apartment no. 18, 48sqm, 1 bedroom, balcony",de_de,83,sauna rip-off,Sometimes the smoke alarm went off for no reason and we noticed this thanks to the webcam that we left inside the apartment and this has caused us problems a few times.,HR_REVIEWTEXT,"We are a couple that stayed 2 weeks and we found the kitchen hob to be really old and dangerous to use. Sometimes the smoke alarm went off for no reason and we noticed this thanks to the webcam that we left inside the apartment and this has caused us problems a few times. The apartment price included the sauna, but unfortunately upon our arrival we found a paper notice on the door saying that it’s out of use for the whole stay and we haven’t received any compensation."
63d0be99ed1e2c7e5de27785,8177212994,NOT SPECIFIED,27825227,1674624676789,25/01/2023 05:31:05 CST,"rincon point dream home, steps to the beach, hot tub, private yard, good dogs",en_us,83,a comfortable beach house and place to escape and chill,There was a plentiful supply of wood for the fire which we enjoyed.,HR_REVIEWTEXT,"It's a classic beach house - light, airy, casual & comfortable with minor imperfections that don't get in the way of having a great time. It is clearly used regularly based on the inventory of conveniences like condiments. There was a plentiful supply of wood for the fire which we enjoyed. We also enjoyed the Jacuzzi on cool mornings and evenings. We cooked a 6-course BD dinner for 8 in a well-equipped kitchen. Given that the enclave is locked, we felt safe and secure. The beach is close enough for a short sunrise viewing, short dog walks and longer stays for beachcombing. The one surprise we need to mention is that a dog can escape the property from the back yard though not from the front yard. He only escaped once and all was well. We had a great time!"
63d3195d40dea140f7774908,8177933854,NOT SPECIFIED,81210026,1674779017327,27/01/2023 00:22:53 CST,cozy apartment w/ king👑 bed + fast wifi + pets🐶🐈,en_us,83,just okay,The smoke detector was chirping when we arrived but was tended to before nightfall.,HR_REVIEWTEXT,"Property is well located in Greenway Plaza area on Richmond. But it is a large apartment bldg. So there are many access points. It’s cumbersome to use the app while trying to bring items in and figuring out which entrance to use. A detailed map with preferred parking area would be useful. Entrance D on 3rd floor looked to be most manageable with available spots. 

The unit itself was ok but in need of maintenance. The smoke detector was chirping when we arrived but was tended to before nightfall. But primary bath was not very clean. Hair and dirty cotton balls were on the floor. Caulking around tub was gross. Secondary bathtub was peeling and did not drain properly. Kitchen needed additional trash bags. Linens for beds and towels were all thin and not high quality. Could be a really great rental with some TLC."
63d67ca8cfe3784bbf79df9a,8179041859,NOT SPECIFIED,18977476,1675001010053,29/01/2023 14:03:19 CST,enjoy views from the brand new hot tub,en_us,83,stay,no smoke detectors on the downstairs,HR_REVIEWTEXT,The only problem we had was the television in the downstairs living room didn’t work and no smoke detectors on the downstairs. Also I’m the future the blind swings open when you open the upstairs door it cut my leg. But over all we loved it
63cea8f56b505173ca5a3dab,8176456283,NOT SPECIFIED,37127988,1674488138027,23/01/2023 15:34:13 CST,oceanfront galveston home - walk to beach!,en_us,83,family get away,We kept it unplug due to the fire hazard.,HR_REVIEWTEXT,"The house itself was really nice. Lots of open living area. Not well stcked with pots and pans. Broken handles and burnt pans. No crock pot and the mirco wave was unusable. Rusted and burnt inside. We kept it unplug due to the fire hazard. Also left main bedroom, the floor was sunken. Worried that the under floor had dry rot. Only cool water in the main bathroom for showers. If upgrades were made, it would be a great house and would rent it again."
63d05a02291d02023db92711,8177073931,NOT SPECIFIED,33568157,1674598956003,24/01/2023 22:21:54 CST,"*last minute deal! 2br/2bath condo near disney–gated resort, free wifi & parking",en_us,83,you get what you pay for,We had a problem with a smoke alarm going off randomly,HR_REVIEWTEXT,"First, this property is NOT a resort as listed. It is a nice gated community that is pretty quiet (we had one problem neighbor who wanted to stand outside and talk loud under the master bedroom window until about midnight) with a great resort-style pool. The condo itself was clean, but tired. It really needs much TLC. The sofa was hard to sit on, the cushions just sink into the frame as it is a pull out. Also, the owner was very nice and responsive, but cannot say the same for her property management company. We had a problem with a smoke alarm going off randomly and she had to resort to calling the HOA President, Andy, who came over on a Friday night to change the batteries in all the alarms. Evergreen, the Property Mgmt Co was supposed to have come over the day before, but didn't return phone calls on Friday when the problem persisted. Again, you get what you pay for so this isn't a complaint, just so anyone in the future will know before you go!"
