"Topic = ""H&S VRBO Model - REF"">>Topic = ""Electrical - Power Outage"""
Date exported: 31/01/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 29/01/23
Date filter: 23/01/2023 - 29/01/2023
Topic path: H&S VRBO Model - REF-->Electrical - Power Outage
Sentiment Filter: All sentences
Matched: 63 sentences
"Electrical - Power Outage Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Electrical - Power Outage""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d50e7b1730ca5996ed5fe6,8178545560,NOT SPECIFIED,21690187,1674907416265,28/01/2023 12:00:58 CST,"apartment with swimming pool and private beach, with a separate bedroom",fr_fr,83,"conforme à la description, appartement très agréable, nous recommandons.","un seul bémol, les places de parking insuffisantes (en pleine saison), les coqs qui nous ont réveillé trop tôt le matin et des coupures d' eau et d' électricité (les propriétaires n' y sont pour rien bien-sur).",HR_REVIEWTEXT,"Super séjour dans cet appartement et dans cette résidence de vacances, où rien ne manque. très bon contact avec les propriétaires. un seul bémol, les places de parking insuffisantes (en pleine saison), les coqs qui nous ont réveillé trop tôt le matin et des coupures d'eau et d'électricité (les propriétaires n'y sont pour rien bien-sur).
Pour résumer nous sommes pleinement satisfaits de notre séjour et le recommandons."
63cfecfe393c993226949263,8176879717,NOT SPECIFIED,22128844,1674571043945,24/01/2023 14:36:46 CST,"ski in, ski out! cozy mountainside townhome at purgatory resort - edelweiss #7",en_us,83,wonderful accommodations/location,David was super quick to respond and resolve internet and cable issue following a power outage.,HR_REVIEWTEXT,Fantastic setup and true ski in/ski out. Lots of thoughtful and functional details throughout made for a very comfortable stay! David was super quick to respond and resolve internet and cable issue following a power outage. We love Purgatory and had a great time!
63d4180c2c9f7952340627bb,8178274648,NOT SPECIFIED,89845395,1674844182258,27/01/2023 18:29:31 CST,sandcastle inn #604 - beachcomber vacation homes,en_us,83,clean and close to the beach.,Unfortunately Oregon experienced a few power outages during my stay.,HR_REVIEWTEXT,"Worked out fine. Unfortunately Oregon experienced a few power outages during my stay. So power was out for 15 or so hours. Nothing to do with the property. But the apartment held it's heat well so it was not uncomfortable.

All things you need for a short stay is in the apartment."
63d303a2b64aae54f8e00789,8177905027,NOT SPECIFIED,31096802,1674773438045,26/01/2023 22:50:10 CST,live the beach life! stay in our fun & amazing townhome!,en_us,83,great location,Half of the electricity in the unit went out during our last night there.,HR_REVIEWTEXT,The location of the property is great and easy beach access. Communication with the owner and access was easy and the owner response was rapid. The unit needs updating and repairs/painting. The doors and screens were very difficult to open and the furniture and beds were old and not very comfortable. Painting was definitely needed. Half of the electricity in the unit went out during our last night there. The electrical outlets and fuse box needs updating. As much as we enjoyed the location and beach access we would not stay there again unless it has been updated and repairs done.
63d43251302ceb011a7c71f7,8178322442,NOT SPECIFIED,71733388,1674850907205,27/01/2023 20:21:37 CST,bertucci's country house,en_us,83,country house,the power went out,HR_REVIEWTEXT,We had a wonderful stay and hated to leave. The weather was a little crazy with the heavy snow and the power went out but Nick made sure we had everything we needed and took great care of us. We can't wait to come back
63d576346dd53f6a8d5f5aa8,8178683336,NOT SPECIFIED,44315328,1674933832794,28/01/2023 19:23:32 CST,epic lake and mountain views from this private home!,en_gb,83,freezing cold house,"Right after she left, electricity went off in a few bedrooms and few bathrooms.",HR_REVIEWTEXT,"We have a group of people (10) and we was expecting some livable conditions at the property, where we can relax and warm up after skiing/snowboarding. 
Check in was at 4 pm. However, property was absolutely not ready. It was less than 60 degree inside and it went up to 62 by 9 pm. Management was saying that it’s normal for this house. But, after checking the description of the property, I was able to convince management to save us from freezing. One of the associates was more helpful, she brought some heaters around 10 pm.
Right after she left, electricity went off in a few bedrooms and few bathrooms. Heaters was no option anymore for some people… Management couldn’t help us. After several calls, they was able to offer me “call next day to check on you”. Guess what? Nobody called! Also, they provided info about the breaker for electricity later. 
This is not it. Be ready for cold shower if you have more than 4 people in the house taking shower same day. Boiler is capable to preheat only 5 portions of water for shower. It’s not in the description also btw.
Property wasn’t absolutely clean. Very dusty. They will ask you ti take a trash 10 min from house (DRIVING!!) and they didn’t even provided a code to the gate. 
To summarize: I paid 6k for a house with no heat, hot water, where I have to clean shelves and take care of the trash. Nothing mentioned in the description. Useless management."
63d2e49f483e2b1798dba5bf,8177869513,NOT SPECIFIED,69331984,1674765505993,26/01/2023 20:37:51 CST,central london 3 bedroom apartment,en_us,83,a few issues (some possibly minor and one major),There is some kind of power fuse that can trip leading to power outage.,HR_REVIEWTEXT,"The inside of the property was as pictured. The place is relatively clean and properly furnished (though there is no dining table).

Note that the property is on the main road with traffic a few feet from the property windows and so all traffic noise is heard. This may or may not be an issue for you.

Also, the upstairs residents move around with creaking floorboards starting at 3 am or so -- if you are light sleeper then that will be a concern.

On a separate note there is NO documentation of any sort in the apartment about how to use things. For example, for those from outside the UK there are no instructions on how to set the heating on the radiators. The television sound is controlled by a wall device that routes sound to ceiling speakers. There is some kind of power fuse that can trip leading to power outage. In each of these cases we had to reach out to the owners over the phone to get instructions. I do note that they did respond in each case on the phone and were helpful. However, it would be far simpler to just have some kind of NOTES for the tenants. A previous review had also noted this but we had not realized how much of an actual issue this could be. 

Finally the biggest concern is that the owners tried to charge us several hundred dollars after the fact for deep cleaning based on ""smoking"" inside the house. None of the family are smokers and so this was definitely not the case."
63cf1ec3434445369c85199b,8176630089,NOT SPECIFIED,72128487,1674518221442,23/01/2023 23:56:51 CST,come enjoy the cooler weather in our cozy cabin in munds park!,en_us,83,great cabin and even better hosts!!!,While that was great for snowball fights it made it tough when power went out in the whole community.,HR_REVIEWTEXT,"The cabin was perfect: easy to get to, easy to park (which is sometimes hard in Munds Park b/c a lot of the driveways are on a hill) and very comfortable. 

This was my kids first time in the snow and boy did they get their fill - we had a huge snowstorm while we were at the cabin. While that was great for snowball fights it made it tough when power went out in the whole community. Travis and Heather were GREAT in helping get me out - the snowplow had created a huge wall of ice that they helped dig me out of and got me on the road safely.

Definitely plan to rent the cabin again - just hopefully not with 4 feet of snow next time. 

Highly recommended!!!"
63d5dfeab9e4d34ee9b31be2,8178811873,NOT SPECIFIED,60283825,1674960884547,29/01/2023 02:54:34 CST,dramatic oceanfront setting overhanging the water!!!,en_us,83,perfect stay in paradise,"We arrived the first night to no power, which was not a concern of ours as we came prepared and expected it.",HR_REVIEWTEXT,"If you’re looking for a perfect place to stay with great oceanfront views every day all day and be amongst great people in the Bahamians this is the place. There are no crowds to deal with just you, the locals and your own schedule. Cecil’s place is amazing. We like to vacation at our own pace while having the views we’ve come to love being at oceanfront. We don’t like the crowds and the tourism side of things so this was perfect for us. 
If you consider staying here read the amenities abs details more than once. This is not a fully laid out Airbnb but it is perfect if you’re looking to vacation at a wonderful place. 
We arrived the first night to no power, which was not a concern of ours as we came prepared and expected it. I email the group as instructed and Nicole came over to greet us and tell us what is going on and as to why it was out. 
She brought us a candle, told us where there was power and we took a ride and had a great meal amongst great people at Delish in James Cistern. 
When we returned power was back on and all was well. 
Cottage has all you need for a wonderful stay. 
Once you get your bearings on how things work it’s relaxing, fun and enjoyable. 
The recommendations are spot on. I would recommend going to Big Rocks store about 10-15 mins south of Hatchett Bay to shop. His prices are really good and very reasonable. As with all Bahamians he’s a really nice guy. 
As far as beaches we really liked Rainbow Bay for a nice close beach to visit. 
The Pink Sand Beach in Harbour Island was beautiful and not crowed. It can be a little crowded at the access but there’s plenty of beach. We drove out golf cart to the south end and found another access point with no one around. 
Also a must visit is Lighthouse Beach. Take the 2 mile walk to the eastern end. Absolutely beautiful. Walk up to the lighthouse and just enjoy the breathtaking views. 
As far as alcoholic or beer we visited Marvin Burrows’ store in Governors Harbour. He’s a very friendly guy and another great local to just talk to. For wine we drove to the package store by the docks in Governors Harbour. They have a great selection. 
If you want some REALLY GOOD local barbecue go see Dwayne in Gregory Town. If heading north he will be on your left. He’s only there on Tuesdays. 
Could not say enough great things about Eleuthera, the locals, their friendliness and our cottage."
63d4bbea3cc5bb2f4286a9ea,8178470709,NOT SPECIFIED,34012985,1674886138958,28/01/2023 06:08:41 CST,private b & b with breathtaking views,en_gb,83,first night in new zealand,The area had a power outage overnight that effected the water supply,HR_REVIEWTEXT,Our first night in New Zealand. The property was clean and spacious and the breakfast supplied was very welcome. The area had a power outage overnight that effected the water supply but this was rectified before we left and we were able to shower
63d639c8e2eb5e394d5826ad,8178937954,NOT SPECIFIED,23922351,1674983890310,29/01/2023 09:18:00 CST,elegant 4 bedroom villa on west coast of barbados,en_gb,83,property is very tired,We had no water for one day and no electricity for one day.,HR_REVIEWTEXT,Very tired property and dirty. Outside space also needs a lot of attention And not suitable for small children. Construction work was being carried out next door which was very noisy Could not use the gym or tennis court on theRoyal Westmoreland estate even when we offered to pay. That was very disappointing. We had no water for one day and no electricity for one day. We have been to the Royal Westmoreland many times but this was by far the most disappointing villa we have ever rented.
63d013f08d64e77a77eafd1d,8176971508,NOT SPECIFIED,55231402,1674581097512,24/01/2023 17:22:55 CST,"mountain cabin in arnold with beautiful forest views,12+ groups",en_us,83,the best,PG&E had a power outage shortly after we arrived.,HR_REVIEWTEXT,"My family has been renting houses for our annual winter trip for many years. This home is the nicest and most well equipped that we have ever stayed in. 
It was sparkling clean and the beds were comfortable. There were plenty of linens, blankets, towels, etc… The host provided coffee and a bottle of wine and there was a spice cabinet with the basics. We did some cooking and everything that we needed was there. 
I especially enjoyed the covered deck downstairs. I was able to sit on a comfortable outdoor couch in front of a fire pit and watch my grandchildren play in the snow. 
PG&E had a power outage shortly after we arrived. When i message the owner he responded immediately and offered to drive up and start the generator for us. He also drove up 2 days before our stay to make sure the driveway and stairs were clear of snow. 
Little touches like bed trays set up ion each master bed made me feel like a special guest. I would definitely stay again."
63cfb6527264e75dadd77c3d,8176812717,NOT SPECIFIED,35421920,1674557022073,24/01/2023 10:43:29 CST,luxury modern one bedroom loft in front of sea with hight quality furniture,en_gb,83,ok stay,They charged us almost 15 € for electric yet we were hardly in as we went out for lunch and for the day so we were quite put off with the fact that we had all the lights off etc we did not use the washing machine tumble dryer or cooker for them to charge us that for 2 nights I am very surprised!,HR_REVIEWTEXT,"The hosts were great but unfortunately there are a few factors that I don't agree on. They charged us almost 15 € for electric yet we were hardly in as we went out for lunch and for the day so we were quite put off with the fact that we had all the lights off etc we didn't use the washing machine tumble dryer or cooker for them to charge us that for 2 nights I'm very surprised! And I double checked and it says nothing on the listing to pay extra for electric.
It's I the bottom floor and 2nd door down from the main entrance so everytime someone walked in and out the metal door would bang. Unfortunately people had been smoking in the apartment so everything stank of smoke towels the lot! It's a shame as the owners are lovely 🙁"
63d2d8db7264e75dade373cb,8177841776,NOT SPECIFIED,33727281,1674762488379,26/01/2023 19:47:39 CST,"studio anse des rochers, saint francois, guadeloupe 4 pers.",fr_fr,83,parfait,"Petit inconvénients qui dépend uniquement du fait que ce soit une île vieillissente, un jour sur deux il y a des coupures d eau et nous sommes tombés également pendant des grèves qui se manifestent par des coupures d électricité.",HR_REVIEWTEXT,"Appartement conforme aux photos, très bien situé dans une résidence très calme et sécurisée. Une très belle plage à 150m, où se trouve un petit resto qui propose une très bonne cuisine antillaise. Un grand merci à Nadine pour son accueil. Petit inconvénients qui dépend uniquement du fait que ce soit une île vieillissente, un jour sur deux il y a des coupures d eau et nous sommes tombés également pendant des grèves qui se manifestent par des coupures d électricité."
63ced534fe3e092b125b42f0,8176530203,NOT SPECIFIED,25646650,1674499600274,23/01/2023 18:43:00 CST,"cozy mountain escape for families. with ski in/ski out, pool & hot tub access",en_us,83,a little bumpy but a good stay,he ended up leaving me with no power at all,HR_REVIEWTEXT,"Check-in information was sent a month ahead of my stay. This made the check-in process a little clunky as this information was not provided closer to my stay and got overlooked. A quick call to Charlotte though and we were able to receive our check-in information on the phone. 

The condo is located right off the Corridor run. A little bit of a push to get yourself to the Gondola but easy to get to when ending for the day. 

A couple of days before our stay was over, the lighting fixtures above the dining area and kitchen went out. Charlotte was quick to respond when messaging her early in the morning and said she would get someone there soon. I wish communication was better here as while a maintenance guy was sent over to repair the light fixture, he ended up leaving me with no power at all. I had to communicate with Charlotte to get power back after the maintenance guy left for over an hr. Power was restored by the end of the day but the light fixture was not replaced with a dimmer switch but a regular flip switch. The fixtures are very bright without the dimmer in place but I was happy to have power and my stay was almost over."
63d04fa7f42e7005c2a03ea7,8177052235,NOT SPECIFIED,89783961,1674596278844,24/01/2023 21:37:43 CST,paradise in a secluded ocean view villa(private pool/hiking trails),en_us,83,difficult isolated stay,"When we arrived, there was no power.",HR_REVIEWTEXT,"I don't even know where to start. I booked Welsey's home for 14 nights. We were traveling around Costa Rica and flexible with the location so when we found out the location was a different part of the country than shown on VRBO (near Nicaragua), we changed our transportation. We arrived at a new home that is not quite ready for guests. For the first 30 hours of our stay, we had no water. When we arrived, there was no power. There were bugs lining each of the entry points, used soap in the bathroom, and it hadn't been cleaned in a while. We received 2 rolls of toilet paper and no trash bags for our 2-week stay. Our taxi driver got stuck and had to be pushed up the hill. You have to cross (literally forge) 3 creeks to get to the house. For 5 full days of our 15-day stay, we were without water. Welsey did all that he could but the property management was horrible. The first time the water pump broke and it took 2 full days to fix. The second time a breaker went out on the water pump. There was literally no water on the day we checked out so we couldn't shower or wash our dishes. During the first five days of our stay, the pool was not clean. Multiple groups of people came out and walked around the house looking at it. This was not very private. Multiple times at night ""security"" would drive down and shine lights in the windows. The pool was not clean until the 6th day. Plus there are many tiles peeling off. Our two-year-old got a bacterial infection from swimming in the pool water. He was throwing up and had diarrhea for 7 days. The day he threw up, the water was turned off for 2 days. So we couldn't wash his sheets and there were no extra. The taxi cost is $90 one way to Tamarindo to the nearest supermarket and medical clinic- if you can get someone to drive out and pick you up. The doctor's visit and lab testing were $190. The pros were: the beds were comfortable, the pool was nice when we could use it, monkeys in the trees nearby, large high-pressure shower, and the house was new. The living room furniture was uncomfortable and there were no extra appliances like a blender and toaster. It seems blenders are common at vacation rentals in Costa Rica. We stayed all over Costa Rica for a month and a half and this was our most difficult stay. We were stuck out at this house with no car, a sick kid, and ran out of food. I would not stay here again and hope that the issues are fixed (like adding a water reservoir) before more guests are hosted."
63d2e3fc27773349e01a3ab0,8177869336,NOT SPECIFIED,42305642,1674765318283,26/01/2023 20:35:08 CST,★boho chic rooftop penthouse w/ own pool - arba★,en_us,83,worst experience ever,Day two no power and still no help from Mauricio.,HR_REVIEWTEXT,"My wife and I booked this place for our honeymoon as it looked extremely promising. When we arrived the place was dirty, hair all over the couch/food stains and sticky counter tops. The master bathroom smelled like sewage. We contacted mauricio and asked him if our suite had even been cleaned before our arrival and this is just the beginning. I tried to contact the host before our arrival for the check in process and he literally didn’t answer back until 20 mins before check in. On day three the power went out, there was no electricity running water or working toilets, I know it’s out of their control but he did absolutely nothing to help us figure out what to do in this situation. It was 120 degrees in the apartment and stuffy and dark and the security gate no longer worked. We ended up packing our stuff and walking to the hotel in town in the dark. Day two no power and still no help from Mauricio. At that point we went back packed all of our stuff and left for good. The first two days my wife had really bad allergies and we couldn’t figure out why until Mauricio sent me pictures of the couch and accused us of bringing a dog even though I had messaged him immediately when we got there and questioned if they had even cleaned the place, given her allergies we tried to stay out of the Vrbo as much as possible since it seemed like that’s the only place they were triggered. My wife is deathly allergic to dogs and there was dog hair all over the couch behind the pillows. Good luck getting a refund from these people or Vrbo. Our honeymoon was ruined and was also slightly dangerous given we had to figure out what to do walking around in the dark in a cartel ridden town no thanks to Mauricio. STAY AWAY FROM VRBO AND ARBA."
63d6a8d1014109619f225917,8179109979,NOT SPECIFIED,89677318,1675012363001,29/01/2023 17:11:44 CST,container cabin skier's retreat,en_us,83,terrible experience didnt stay even night. stay away,"Drove from Seattle only to find there was no place to park due to snow, property had no electricity.",HR_REVIEWTEXT,"Stay away. Booked this for a ski trip with family. Drove from Seattle only to find there was no place to park due to snow, property had no electricity. It was unsafe to stay with kids overnight. Couldn't contact property manager multiple calls going to vm which was full so couldnt leave message. We turned back after trying for an hr. Host finally messaged he will refund but still havent gotten the money back in 1 month. I am out almost $1000. Vrbo customer service is non existent too. Left a complaint with no response yet. The property is a metal container that has been converted. There is no bathroom to wash, only a very dirty porta potty! The listing is inaccurate. Stay away!! Will give negative 5 stars. Waste of money. I plan to stay away from VRBO. We book cabins every few months - this has been the worst experience in years."
63d2e3fc27773349e01a3ab0,8177869331,NOT SPECIFIED,42305642,1674765318283,26/01/2023 20:35:08 CST,★boho chic rooftop penthouse w/ own pool - arba★,en_us,83,worst experience ever,"On day three the power went out, there was no electricity running water or working toilets, I know it is out of their control but he did absolutely nothing to help us figure out what to do in this situation.",HR_REVIEWTEXT,"My wife and I booked this place for our honeymoon as it looked extremely promising. When we arrived the place was dirty, hair all over the couch/food stains and sticky counter tops. The master bathroom smelled like sewage. We contacted mauricio and asked him if our suite had even been cleaned before our arrival and this is just the beginning. I tried to contact the host before our arrival for the check in process and he literally didn’t answer back until 20 mins before check in. On day three the power went out, there was no electricity running water or working toilets, I know it’s out of their control but he did absolutely nothing to help us figure out what to do in this situation. It was 120 degrees in the apartment and stuffy and dark and the security gate no longer worked. We ended up packing our stuff and walking to the hotel in town in the dark. Day two no power and still no help from Mauricio. At that point we went back packed all of our stuff and left for good. The first two days my wife had really bad allergies and we couldn’t figure out why until Mauricio sent me pictures of the couch and accused us of bringing a dog even though I had messaged him immediately when we got there and questioned if they had even cleaned the place, given her allergies we tried to stay out of the Vrbo as much as possible since it seemed like that’s the only place they were triggered. My wife is deathly allergic to dogs and there was dog hair all over the couch behind the pillows. Good luck getting a refund from these people or Vrbo. Our honeymoon was ruined and was also slightly dangerous given we had to figure out what to do walking around in the dark in a cartel ridden town no thanks to Mauricio. STAY AWAY FROM VRBO AND ARBA."
63ce60de19344548db8cc81d,8176362283,NOT SPECIFIED,78377877,1674469609692,23/01/2023 10:26:38 CST,"mésange, family house",fr_fr,83,dommage!,"2 coupures d' électricité, une qui a demandé une intervention de Enedis et donc 4h d' attente et une deuxième le samedi soir à 21h, impossible de joindre la personne qui s' occupais de la réservation!",HR_REVIEWTEXT,"Nous avions réserver ce logement pour un week end cocooning en famille, un critère qui était important ""la cheminée"", surprise en arrivant ""pas possible de l'utiliser"" ! Il ne faisait pas chaud du tout dans la partie séjour, impossible de s'y installer. 
2 coupures d'électricité, une qui a demandé une intervention de Enedis et donc 4h d'attente et une deuxième le samedi soir à 21h, impossible de joindre la personne qui s'occupais de la réservation! Heureusement la voisine nous a mis en relation avec le propriétaire directement qui nous a indiquer quoi faire ainsi qu' Enedis que nous avions réussi à joindre en même temps! 
L'équipement est assez sommaire également, par rapport a certains logements que j'ai pu faire. 
Bref, nous avons réussi à profiter de ce week end malgré tout en famille, mais nous y retournerons pas dans ce logement. Dommage!"
63d1eaf4b9e4d34ee9521494,8177542943,NOT SPECIFIED,33490399,1674701567659,26/01/2023 02:52:36 CST,mackenzie village @ revelstoke # powder,en_us,83,first time to revy!,If power goes out you can not gain access to the garage or contents until power is restored.,HR_REVIEWTEXT,This is a great property and located just minutes from the Ski hill. The hot tub with a view after skiing is Awesome. The duel floors allow two couples (or couple with kids )to enjoy the place and still have privacy. The owners are very responsive to questions and issues. The garage is very tiny but my Jeep Latitude just fit. Warning! The garage can only be opened from key pad on outside of garage. If power goes out you cannot gain access to the garage or contents until power is restored. Learned that the hard way. I recommend leaving it open just enough to crawl under to manually open if you have a big ski day planned. The kitchen has all the equipment you need to cook your meals and a table for four. TV has great streaming options. The floor heat is very nice and fans are provided for. those who like white noise or a little breeze. Overall a Great place to stay!
63d4b0d4264a3238f9baebe8,8178467993,NOT SPECIFIED,88077598,1674883345219,28/01/2023 05:21:24 CST,beachfront delight - beachfront,en_nz,83,"appealing apartment, the images are very deceiving.","There were no power sockets in the rooms either meaning we could not plug anything in such as a phone, clock or radio.",HR_REVIEWTEXT,"This was quite simply the worst place we have ever stayed! we would not recommend it to anyone. It was just bazaar, two of the bedrooms had no lights and no light-fittings at all (one room had the most pathetic tiny LED lights near the door which was of no use at all in terms of lighting. There were no ceiling lights and no bedside lamps, no lights period! Which made it very difficult going to bed and stumbling around in the dark and we were unable to read at night either. In one of the bedrooms, the ceiling fan was incorrectly installed which meant that the breeze flow went upwards to the ceiling and not downwards to keep the room cool as it was supposed to do. This room also had the bed hard up against the wardrobe which meant that the cupboards could not be opened and used therefore there was nowhere to store clothes or suitcases. 

There was a big window above the front door which did not have a covering so the streetlights outside lit the entire house all night as though the sun was shining, this made it almost impossible for us to sleep. There were no power sockets in the rooms either meaning we could not plug anything in such as a phone, clock or radio. 

The bathroom was very strange, it has the tiniest hand basin I have ever seen and the mirror above jutted out so far that when we tried to clean our teeth over the basin, we had to lean our heads on the mirror to be able to try reach and aim for the basin and not the floor, but this was almost impossible to achieve. We were left with one toilet roll only and that was it for a family of four staying for 7 days, this is pretty poor when we paid over AU$6,691.45 and had to buy our own toilet paper! 

The kitchen was utterly dismal, I have never stayed anywhere where there are so few utensils, there were no wooden spoons, no cheese grater, no potato masher, no tongs, no proper knives, no coffee or tea, no salt or pepper, no spatula to turn eggs, one small pan and only 2x tiny saucepans not even big enough to cook pasta for a family of four. We ended up having to purchase utensils and take them home with us after being completely exasperated. 

My husband chose to repair the rubber beading that seals the window in the glass sliding doors at the front of the apartment as it was dangling off and the window would not open properly. He then cleaned the window as it was so dirty we could not see the beach!

We then had to stabilise the dining room table by installing the legs correctly to stop them from wobbling while we were eating. 

The dryer was not working despite trying every possible cycle we could not get our clothes dry. 

There was no clothes drying rack, no clothes line and the dryer was broken making it impossible to wash and dry clothes and towels for our family. We were only given 6x towels for a family of four, not even two towels each! 

There were 9 people staying in the apartment downstairs and they stood outside and smoked incessantly, this meant we had no choice but to keep the windows and doors shut as we have asthmatics in our family and the stench and fumes were intolerable, this was unbearable in such hot weather. 

Our instructions were to clean the apartment before we left, which we did, but again, there were absolutely no cleaning products or equipment at all, we had to purchase them from the supermarket! 

We looked around the house incredulous as to what kind of builder could have put this dreadful place together, we very much doubt it would have even achieved compliance with building regulations. But then assumed that someone (not a registered builder) has done a very ‘cheap and cheerful’ reno without any thought or planning as there is so much wrong with this place it's difficult to believe, not even the walls are straight. 

It then took us nearly 3 weeks to get our bond back, three emails and four texts to Aron at The Beaches Holiday Rentals before he released it, he was incredibly difficult to deal with and the service was dismal. To say we were disappointed is a gross understatement, the view is great and the images on the internet look wonderful but please don’t be fooled, this apartment is not what it seems, there are some very serious issues with it and we would never recommend it to anyone."
63d1832b276f0d154295d5c3,8177442788,NOT SPECIFIED,89795430,1674675019692,25/01/2023 19:29:46 CST,modern lake house - oro rentals,en_us,83,wonderful house for family,We returned the 2nd night to find there was a power issue (unrelated to house).,HR_REVIEWTEXT,"Kristen communicated with us very well and the house was great! It was a nice little sanctuary to come home to after running around all day to Snow’s BBQ and Round Top. Plenty of space for the family (and the downstairs suite was nice and private too with a separate kitchen). 

We returned the 2nd night to find there was a power issue (unrelated to house). Our hosts immediately came out to the property and made sure we were taken care of. All was resolved quickly by the power company. 

They were wonderful hosts and we would love to return again if the house is available. Thank you!"
63d27c775f5d7625ad9342b3,8177710942,NOT SPECIFIED,83054082,1674738817546,26/01/2023 13:13:27 CST,new! charming cabin < 3 mi to dale hollow lake!,en_us,83,awesome cabin,"This place was awesome place to stay however, power went out middle of the night woke up it was 50 degrees in the house no power and when contacted the manager about the power she told me that it happens all the time.",HR_REVIEWTEXT,"This place was awesome place to stay however, power went out middle of the night woke up it was 50 degrees in the house no power and when contacted the manager about the power she told me that it happens all the time. “Wow really this should have been disclosed from the start and also not to mention for a 500 weekend we only got reimbursed 100 and packed up and left that morning cutting our fishing trip short and the loss of about 180 worth of bait. Not very happy about the experience at this cabin"
63d6aa044aca0f7a0965785d,8179110340,NOT SPECIFIED,81834256,1675012632040,29/01/2023 17:16:51 CST,*centrally located miami home with a private pool*,en_us,83,great place!,"Turns out, the house lost power and the code did not work.",HR_REVIEWTEXT,"We had an excellent time staying here for a long weekend. 8 of us flew in 3 days before our cruise and enjoyed seeing Miami before we left. We had trouble getting into the house when we first arrived. Turns out, the house lost power and the code did not work. The owners were at the house and took care of the problem within 5 minutes. Very involved and helpful owners!"
63cf35338051c11e10fcc681,8176641285,NOT SPECIFIED,34340838,1674523956909,24/01/2023 01:32:35 CST,best 4-bedroom family-friendly ski-in/ski-out with hot tub on big white,en_ca,83,best ski in/ ski out,Power outage nobody could have expected!),HR_REVIEWTEXT,"This property was perfect for us and our kids and friends/partners. Lots of room, excellent location. Lots of bathrooms for everyone. And affordable for the crew. An excellent weekend! (Except the 18 hrs. Power outage nobody could have expected!)"
63d02d36679e920edf1f7596,8177000803,NOT SPECIFIED,22126961,1674587456485,24/01/2023 19:10:46 CST,cozy home to relax in after a fun day enjoying the area's many attractions,en_us,83,it was a dark and stormy….day?,Never lost power and the house was amazing despite the gail force wind.,HR_REVIEWTEXT,Came here for an epic bike ride that got canceled due to “bomb cyclone”. Hunkered down in this awesome property that was a few blocks from the ocean view of turbulent stormy sea! Never lost power and the house was amazing despite the gail force wind. Communication with the host was above and beyond what I expected. Had no issues with the neighborhood. Would come again and probably will!
63d0b0d439b16f734e8cfeeb,8177190702,NOT SPECIFIED,72646746,1674621149815,25/01/2023 04:32:20 CST,the mountain getaway. panoramic views! minutes to evergreen lake and red rocks!,en_us,83,beautiful views,"The refrigerator went out as a result of a power outage, we believe, and when it did not come back on with the rest of the electricity, Bryan offered to bring ice and coolers to not lose food and scheduled a technician to come out as soon as possible.",HR_REVIEWTEXT,"This property reminded us our our old home in a neighboring town of Evergreen! The views were beautiful and it was private which is something important to us. We had everything we needed and the host was very helpful! The refrigerator went out as a result of a power outage, we believe, and when it didn’t come back on with the rest of the electricity, Bryan offered to bring ice and coolers to not lose food and scheduled a technician to come out ASAP. It was such a kind gesture, but we found a bag of ice and the refrigerator was back up and running the next morning when we woke up. Overall the stay was great and would recommend this house to anyone."
