Review ID,Review Submission Date Time,Account ID,TPID,Subject,Primary Category,Description,Case Origin,Record Type ID,Contact Name,Owner ID,Case Category,Type,Status,Blocker,Auto Chase Status,Translated Description
63e4b2dd889b102e37b6691b,02/09/2023T01:00:00.000GMT,2835050,-1,最初は熱い湯が出ていたのに途中で水になり、暫くして出すとお湯が出る、そんな繰り返しだった。,Customer,"最初は熱い湯が出ていたのに途中で水になり、暫くして出すとお湯が出る、そんな繰り返しだった。
----- 
湯船があるのにお湯が途中で水に変わり熱いお湯に浸かれなかった。最初は熱い湯が出ていたのに途中で水になり、暫くして出すとお湯が出る、そんな繰り返しだった。
チェクインしてすぐ、セイフティボックスが壊れていてドワ毎交換していた。日々のチェックをしていないのか？部屋の窓のカーテンを開けると内側の廊下が...宿泊者から丸見えなので開けることが出来なかった。変な作りのホテルだと思う。場所は近くに繁華街もコンビニもすぐ近くにあり便利だと思う。フロント女の子が親切だった。実は２回目の滞在だったが、前は別の部屋だったので問題なかったが、今回は最初から問題がありがっかりした。",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"At first, hot water was coming out, but it became water on the way, and after a while, hot water came out.
------
Even though there was a bathtub, the hot water was turned into water on the way and was not immersed in hot water.At first, hot water was coming out, but it became water on the way, and after a while, hot water came out.
Immediately after the chewing in, the safety box was broken and I was replaced every Dowa.Are you not checking your daily life?When I opened the curtains in the room window, the inner corridor was ...I think it's a strange hotel.I think the location is close to the downtown and convenience stores nearby.The front girl was kind.Actually, it was my second stay, but there was no problem because it was a different room before, but this time the problem was amazing from the beginning."
63e35396de200418ee5ed12c,02/08/2023T01:00:00.000GMT,10165504,28,加熱？）,Customer,"加熱？）
----- 
スパ真下の部屋はたまに聞こえる機械（水の循環？加熱？）の音が少し気になりました。",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"heating?)
------
The room just below the spa was a little worried about the sound of a machine (water circulation or heating?) I sometimes heard."
63e05f9d91e0356fc664decf,02/06/2023T01:00:00.000GMT,11821181,62,吃完早餐後拉肚子,Customer,"吃完早餐後拉肚子
----- 
棉被及床都舒服

吃完早餐後拉肚子",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"Daladia after breakfast
------
Cotton quilts and beds are comfortable

Daladia after breakfast"
63e1178e1691da7d7594143b,02/06/2023T01:00:00.000GMT,3008903,28,熱いものを飲むのに、やりづらい。,Customer,"熱いものを飲むのに、やりづらい。
----- 
お茶を飲むカップが、薄い紙コップ。
熱いものを飲むのに、やりづらい。",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"It's hard to drink to drink hot things.
------
The cup of tea is a thin paper cup.
It's hard to drink to drink hot things."
63e33ef09f99ed32c1024669,02/08/2023T01:00:00.000GMT,201186,6,"Katastrophe: Drehtür mit Treppe, dadurch Sturzgefahr beim Verlassen aber kein Warnschild",Accommodation,"Katastrophe: Drehtür mit Treppe, dadurch Sturzgefahr beim Verlassen aber kein Warnschild
----- 
Positiv: sauber, gut gelegen

Negativ: winzige Zimmer, durchgelegene Matratzen, kein zweiter Stuhl bei einer Buchung für zwei Personen möglich, kein Frühstück auf dem Zimmer möglich

Katastrophe: Drehtür mit Treppe, dadurch Sturzgefahr beim Verlassen aber kein Warnschild",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"Disaster: revolving door with stairs, thereby having a risk of falling when leaving no warning sign
------
Positive: clean, well located

Negative: tiny rooms, sailing mattresses, no second chair possible for a booking for two people, no breakfast in the room possible

Disaster: revolving door with stairs, thereby having a risk of falling when leaving no warning sign"
63e3554bde200418ee5ed428,02/08/2023T01:00:00.000GMT,1877045,11,"Over het algemeen een fijne kamer , bad/douche zat verstopt en er ontbrak een onderdeel in de zijkant van het bad waardoor het niet veilig was voor jonge kinderen als ze in bad zouden gaan en gezien dit een familie kamer is vond ik dit wel een groot ",Accommodation,"Over het algemeen een fijne kamer , bad/douche zat verstopt en er ontbrak een onderdeel in de zijkant van het bad waardoor het niet veilig was voor jonge kinderen als ze in bad zouden gaan en gezien dit een familie kamer is vond ik dit wel een groot minpunt
----- 
Inchecken was fijn en snel , optie om ontbijt naar de kamer te brengen was ook fijn , helaas ontbrak er bij het ontbijt meerdere dingen die we hadden aangegeven.

Over het algemeen een fijne kamer , bad/douche zat verstopt en er ontbrak een onderdeel in de zijkant van het bad waardoor het niet veilig was voor jonge kinderen als ze in bad zouden gaan en gezien dit een familie kamer is vond ik dit wel een groot minpunt

Ik heb eerder in dit hotel verbleven alleen dan in een andere kamer mijn beoordeling blijft het zelfde.

Snachts veel overlast gehad van de buren maar daar valt weinig aan te doen.",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"In general a nice room, bath/shower was hidden and there was no part in the side of the bath, so it was not safe for young children if they were in the bath and given this is a family room, I thought this was a big onedownside
----
Checking in was nice and fast, option to bring breakfast to the room was also nice, unfortunately several things we had indicated at breakfast.

In general a nice room, bath/shower was hidden and there was no part in the side of the bath, so it was not safe for young children if they were in the bath and given this is a family room, I thought this was a big onedownside

I stayed in this hotel before only than in another room my assessment remains the same.

At night had a lot of nuisance from the neighbors, but there is little to do about it."
63e3532dde200418ee5ed075,02/08/2023T01:00:00.000GMT,893749,6,the bathroom I think would not hurt a little renovation,Accommodation,"the bathroom I think would not hurt a little renovation
----- 
Unfortunately, my stay in your hotel was a bit disappointing. Compared to other 5-star hotels, there are better ones for me. Especially compared to the Trou aux Biches Beachcomber Hotel, the Dinarobin does not live up to my expectations of the Beachcomber hotel chain. The atmosphere was kind of cold - I didn't really feel welcome. The food was average & some of the staff members made a rather less motivated, partly unfriendly impression. The resort is very big and well maintained, but I wish the quality would not suffer from the - in my eyes exaggerated - size of the hotel. The bedroom is big, the bathroom I think would not hurt a little renovation.",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"the bathroom I think would not hurt a little renovation
----- 
Unfortunately, my stay in your hotel was a bit disappointing. Compared to other 5-star hotels, there are better ones for me. Especially compared to the Trou aux Biches Beachcomber Hotel, the Dinarobin does not live up to my expectations of the Beachcomber hotel chain. The atmosphere was kind of cold - I didn't really feel welcome. The food was average & some of the staff members made a rather less motivated, partly unfriendly impression. The resort is very big and well maintained, but I wish the quality would not suffer from the - in my eyes exaggerated - size of the hotel. The bedroom is big, the bathroom I think would not hurt a little renovation."
63e25fcaf18431056ccf895a,02/07/2023T01:00:00.000GMT,89116872,-1,"acessibilidade ruim por ter muitas escadas, acústica dos quartos de andares baixo ruim e distante do centro.",Accommodation,"acessibilidade ruim por ter muitas escadas, acústica dos quartos de andares baixo ruim e distante do centro.
----- 
Pousada muito aconchegante, equipe atenciosa, estrutura e móveis novos, localização boa e excelente custo benefício.  
Pontos negativos; acessibilidade ruim por ter muitas escadas, acústica dos quartos de andares baixo ruim e distante do centro.",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"Bad accessibility for having many stairs, acoustics of the low and distant low floors.
------
Very cozy hostel, attentive team, new structure and furniture, good location and excellent cost benefit.
Negative points;Bad accessibility for having many stairs, acoustics of the low and distant low floors."
63e4bf02de200418ee628de5,02/09/2023T01:00:00.000GMT,5660562,6,"Gesundheitsgefährdender Zustand, sehr unsauber, dass es einem kurz vorm erbrechen erreicht, unwürdiger Zimmer und Bad und allgemeiner Zustand.",Customer,"Gesundheitsgefährdender Zustand, sehr unsauber, dass es einem kurz vorm erbrechen erreicht, unwürdiger Zimmer und Bad und allgemeiner Zustand.
----- 
Gesundheitsgefährdender Zustand, sehr unsauber, dass es einem kurz vorm erbrechen erreicht, unwürdiger Zimmer und Bad und allgemeiner Zustand. Hilft nur ein Abriss! Personal ist auch uninteressiert ob es den Gästen gut geht. Sucht Euch lieber ein richtiges Hotel anstatt hier zu buchen !",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"Health -threatening state, very unclean that it reaches you shortly before vomiting, unworthy room and bathroom and general condition.
------
Health -threatening state, very unclean that it reaches you shortly before vomiting, unworthy room and bathroom and general condition.Just a demolition helps!Personnel is also uninterested whether the guests are doing well.Better look for a real hotel instead of booking here!"
63e01a8664374453351ab338,02/05/2023T01:00:00.000GMT,16284336,-1,Las toallas todas tiesas la abitacion tenía mal olor mucho ruido mi esposo salió contagiado del virus covid19 no tienen cuidado todos andan sin mascarilla en el comedor estaban unas personas tociendo no hay hijiene 😏😔😷,Customer,"Las toallas todas tiesas la abitacion tenía mal olor mucho ruido mi esposo salió contagiado del virus covid19 no tienen cuidado todos andan sin mascarilla en el comedor estaban unas personas tociendo no hay hijiene 😏😔😷
----- 
Las toallas todas tiesas la abitacion tenía mal olor mucho ruido mi esposo salió contagiado del virus covid19 no tienen cuidado todos andan sin mascarilla en el comedor estaban unas personas tociendo no hay hijiene 😏😔😷",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"The towels all stiffs The abitation had a bad smell a lot
----
The towels all stiffs The abitation had a bad smell a lot"
63e1270c1620f06be3e87e8e,02/06/2023T01:00:00.000GMT,24188,1,"we think the mold in the hotel made us sick, we had to move",Customer,"we think the mold in the hotel made us sick, we had to move
----- 
Property is old and in disrepair, we think the mold in the hotel made us sick, we had to move.  But the staff was great, gave us an immediate credit.
The pool area is really nice and it has a good restaurant/bar.",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"we think the mold in the hotel made us sick, we had to move
----- 
Property is old and in disrepair, we think the mold in the hotel made us sick, we had to move.  But the staff was great, gave us an immediate credit.
The pool area is really nice and it has a good restaurant/bar."
63e2a93ebfc7341a5dc5bae7,02/07/2023T01:00:00.000GMT,31959789,1,"Otherwise the room was very very very very cold, impossible to sleep, my daughter and I are still very sick from this horrible night, we had 2 blankets and it was not enough, so I told them that we had to leaving for our train at 5am, no one offered ",Customer,"Otherwise the room was very very very very cold, impossible to sleep, my daughter and I are still very sick from this horrible night, we had 2 blankets and it was not enough, so I told them that we had to leaving for our train at 5am, no one offered to go breakfast. . .
----- 
First of all they ask me to pay before leaving ""the hotel"" for our event there and leave the room key there. I thought we were in a ""Hotel"" not a ""Boarding school"" as the Expedia description. Otherwise the room was very very very very cold, impossible to sleep, my daughter and I are still very sick from this horrible night, we had 2 blankets and it was not enough, so I told them that we had to leaving for our train at 5am, no one offered to go breakfast. . . even though I paid for it. The big problem was the dirt, the bed and all the equipment was very very dirty and smelled very bad. Never ever again will it be free. And never again Expedia too... normally I had to pay 27 euros only but they told me, because you booked with Expedia, you have to give us, more money, it was around 4 euros, that's not that's much it's just for the principle.",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"Otherwise the room was very very very very cold, impossible to sleep, my daughter and I are still very sick from this horrible night, we had 2 blankets and it was not enough, so I told them that we had to leaving for our train at 5am, no one offered to go breakfast. . .
----- 
First of all they ask me to pay before leaving ""the hotel"" for our event there and leave the room key there. I thought we were in a ""Hotel"" not a ""Boarding school"" as the Expedia description. Otherwise the room was very very very very cold, impossible to sleep, my daughter and I are still very sick from this horrible night, we had 2 blankets and it was not enough, so I told them that we had to leaving for our train at 5am, no one offered to go breakfast. . . even though I paid for it. The big problem was the dirt, the bed and all the equipment was very very dirty and smelled very bad. Never ever again will it be free. And never again Expedia too... normally I had to pay 27 euros only but they told me, because you booked with Expedia, you have to give us, more money, it was around 4 euros, that's not that's much it's just for the principle."
63e1809b9b665768329ca775,02/06/2023T01:00:00.000GMT,882765,4,Our balcony doors did not lock (a safety concern) and our toilet did not flush properly.,Balcony,"Our balcony doors did not lock (a safety concern) and our toilet did not flush properly.
----- 
This is our 4th time here. We are actually first club members, but did not use our membership this time. Perhaps because it was off -season, there were challenges from our previous visits, but we never would have bought our membership is it was at the same quality as it was this visit. We had a third floor suite that leaked to the point we had to put towels on the floor to absorb the noise of the constant dropping. Our balcony doors did not lock (a safety concern) and our toilet did not flush properly. We did mention this, but nothing was done. There were a group of us, and we all had issues with our rooms, from no locking balcony doors (on the first floor, so important), to no hot water all week, no restocking of toilet paper (we had to raid a trolly when we found an open service door). The food selection was definitely not as good as the previous 3 times to the resort, but again, perhaps due to time of year or perhaps supply issues. Not sure we'll go back to this particular resort again.",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 1,Pending - Vendor,Awaiting Response,Not Applicable,"Our balcony doors did not lock (a safety concern) and our toilet did not flush properly.
----- 
This is our 4th time here. We are actually first club members, but did not use our membership this time. Perhaps because it was off -season, there were challenges from our previous visits, but we never would have bought our membership is it was at the same quality as it was this visit. We had a third floor suite that leaked to the point we had to put towels on the floor to absorb the noise of the constant dropping. Our balcony doors did not lock (a safety concern) and our toilet did not flush properly. We did mention this, but nothing was done. There were a group of us, and we all had issues with our rooms, from no locking balcony doors (on the first floor, so important), to no hot water all week, no restocking of toilet paper (we had to raid a trolly when we found an open service door). The food selection was definitely not as good as the previous 3 times to the resort, but again, perhaps due to time of year or perhaps supply issues. Not sure we'll go back to this particular resort again."
63e264b2bfc7341a5dc4af1f,02/07/2023T01:00:00.000GMT,3866771,-1,"Hotel com toalhas velhas, bidê, suíte com varanda sem proteção, parapeito baixo.",Balcony,"Hotel com toalhas velhas, bidê, suíte com varanda sem proteção, parapeito baixo.
----- 
Hotel com toalhas velhas, bidê, suíte com varanda sem proteção, parapeito baixo.",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 1,Pending - Vendor,Awaiting Response,Not Applicable,"Hotel with old towels, bidê, suite with unprotected balcony, low railing.
------
Hotel with old towels, bidê, suite with unprotected balcony, low railing."
63e25862de200418ee5bc7d9,02/07/2023T01:00:00.000GMT,71948637,-1,下雨天園區內有些道路泥濘，石板地易滑，須謹慎行走。,Injury,"下雨天園區內有些道路泥濘，石板地易滑，須謹慎行走。
----- 
務必確認房費是否包含傳藝中心入場券或其他票券。因為訂房資訊沒有提到會送入場券，我們第一天自己買票進傳藝中心玩到傍晚才入住。辦理住房時收到票券，覺得扼腕。
強烈建議請飯店將行李送到房間。沒有平整的道路直達房間。在石子路上拖行，行李箱輪子可能會損壞。退房時也可請飯店將行李送至大廳。
下雨天園區內有些道路泥濘，石板地易滑，須謹慎行走。四處可見「小心地滑」的標示。
夜間在園區的燈光及指引不足。
陽台沒有景觀，也沒有戶外桌椅，只有未經整理的竹林、枯葉，以及隔壁彷彿廢墟的建築物，還有過去住客留下的菸蒂。
響應環保，房間內不提供瓶裝水。從房間前往飲水機裝水，有一小段路是沒有走廊或棚架遮蔽的，會淋雨。
喜歡房內的獨立空調。非中央空調。易於調整溫度或運轉模式。
浴室內有明顯霉斑，木作也多有變形，充分感受到宜蘭潮濕氣候對硬體設備的影響。水壓充足、溫度穩定。
床很好睡。枕頭略低。豪華一大床僅提供兩個枕頭。
早餐提供現煮的麵食，味道不錯。其他早餐品項的口味一般。
停車場與傳藝中心共用。
以上種種缺點，若是在晴天入住，想必會有截然不同的感受。",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"There are some roads in the park in the rainy days, and the slate is easy to slip, and you must walk carefully.
------
Be sure to confirm whether the housing fee contains the admission voucher or other tickets.Because the booking information is not mentioned, we will send the voucher, and we buy tickets on the first day to enter the art center to play until the evening.When I received a ticket when I handled the housing, I felt frustrated.
It is strongly recommended to ask the restaurant to send your luggage to the room.There is no flat road to the room.Drag on the stone road, the luggage wheel may be damaged.You can also ask the restaurant to send your luggage to the lobby when you check out.
There are some roads in the park in the rainy days, and the slate is easy to slip, and you must walk carefully.""Carefully slip"" marks everywhere.
The lights and guidelines in the park were insufficient at night.
There are no landscapes on the balcony, and there are no outdoor tables and chairs. There are only unpredictable bamboo forests, dead leaves, as well as buildings like ruins next door, and cigarette buttons left by guests in the past.
In response to environmental protection, no bottle water is provided in the room.From the room to the water dispenser to load water, there is a small section of the road without a corridor or a scaffolding, which will rain.
Like an independent air conditioner in the room.Non -central air conditioner.Easy to adjust temperature or operation mode.
There are obvious mildew in the bathroom, and the wooden works are mostly deformed. It fully feels the impact of Yilan's humid climate on hardware equipment.Poor water pressure and stable temperature.
The bed is very good to sleep.The pillow is slightly lower.There are only two pillows in a large luxury bed.
Breakfast provides cooked pasta, which tastes good.The taste of other breakfast items is average.
Parking lots are shared with the Education Center.
If the above shortcomings, if you stay in a sunny day, you must have a completely different feeling."
