"Topic = ""H&S VRBO Model - REF"">>Topic = ""Fire"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Fire
Sentiment Filter: All sentences
Matched: 127 sentences
"Fire Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Fire""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63e17bf1b17fb66c64227122,8182356001,NOT SPECIFIED,83109453,1675721723161,06/02/2023 22:15:12 CST,"lakefront beauty - hannahs bay holiday home, with hot tub in rotorua",en_nz,83,lovely location,Also the smoke alarm kept going off due to the battery needing replacing so we just took it down and left it on the table inside doorway so others would not experience it going off all night.,HR_REVIEWTEXT,"Honestly this was a lovely property and so very clean and well appointed.
We had a couple of concerns around being unable to get the television to work and the property manager just said they couldn't help with that. It would have been nice to have it going for our stay but this was not the case despite us trying with the property manager to get it going. Also the smoke alarm kept going off due to the battery needing replacing so we just took it down and left it on the table inside doorway so others would not experience it going off all night.
My main concern was the inability to get hold of anyone if needed. We had been made homeless due to flooding in auckland the week prior and requested consideration due to the state of emergency declared in auckland. Tried to get hold of the owners for 3 days prior to our holiday to discuss this but no one was able to get hold of anyone. It just would have been nice to have had an answer as to whether a cancelation or deferral of the booking was possible due to the extreme circumstances, but we ended up going as it was too expensive to lose. This is possibly why the niggly thing with the tv not working was a little more annoying than normal as we were already pretty overwhelmed."
63e8e236e93b384da96d25fa,8183312296,NOT SPECIFIED,68271490,1676206671501,12/02/2023 12:57:26 CST,"tree-lined, four-level home w/ fireplace, foosball, laundry & back deck!",en_us,83,many issues could have been solved with a pre check-in walkthrough...,"Unfortunately, our stay was during record low temperatures, so we had to wear multiple layers of clothing and start a fire to stay warm, however, the damp wood and half-functioning flue caused smoke to fill the home.",HR_REVIEWTEXT,"Upon arrival, the 100-or-so yd dirt driveway was completely covered in ice and snow and showed no attempt at salting or plowing in the last few days. We immediately got stuck sideways in the driveway and had to wait an hour for the rest of our group to arrive to help push the car out of a snowbank. We were only able to make it out using a busted piece of plywood we had found in the garage. Only 2 of our 4 cars could make it up the driveway throughout the entirety of our stay. The Vacasa listing mentions 4wd is necessary, however the VRBO listing makes no such claim. There was no way for us to know this before we had booked the home, so I think this is important for future guests to know about. 

Once inside, we immediately found the dining room window shattered and sloppily covered in cardboard. When I notified Vacasa about the window and the missing cabinet door in the kitchen (which had clearly been ripped off) they seemed to be surprised. They were kind enough to send an employee out to patch the window with plywood and packing tape, however they did not come back to plow/salt the driveway like they said they would. 

The hot tub water was murky and smelled terrible. This was especially disappointing, as the hot tub was a large part of why we had booked the house in the first place. Some of the sheets/comforters were clearly stained with makeup and crusty with what looked like bodily fluids on them... Surely a health and safety concern. The lock on the large TV room door was broken and did not lock. The master bathroom had what looked like puke on the walls. 

Unfortunately, our stay was during record low temperatures, so we had to wear multiple layers of clothing and start a fire to stay warm, however, the damp wood and half-functioning flue caused smoke to fill the home. The downstairs basement bedroom was incredibly cold, with temperatures barely exceeding 55 degrees. Many bedrooms did not have proper window coverings. 
The high foot-traffic areas were also dangerously icy and there was champagne (or some other substance) sprayed on the ceiling in the living room. The dishes in the cabinets were still dirty with lipstick on them and the carpets throughout the house were stained with suspicious-looking fluids, all of which are health and safety concerns. 
I relayed this list of issues to Vacasa and they did compensate us with 10% back from the price of our stay. This is why I am (generously) awarding 3 stars..."
63d9a33dae6c2e5c97ffec32,8179969440,NOT SPECIFIED,71803643,1675207504834,31/01/2023 23:24:45 CST,stunning whistler village 2brm- sleeps 5. short walk to hill-fireplace & hottub.,en_us,83,winter in the village,"We set off the fire alarm every morning while cooking breakfast, even pancakes.",HR_REVIEWTEXT,"Small, cozy space but doable with 2 teenagers. Third floor (out of 4), great view overlooking walking Main Street of the village. Fireplace wasn't working, hadn't been for a number of prior guests, but central heating worked fine. We set off the fire alarm every morning while cooking breakfast, even pancakes. Heard other alarms go off in building during meal times, so a design flaw on venting. Good location, parked car in garage under facility, never drove during our visit. Heated floors in bathroom a nice touch. Appliances are new and good quality. Laundry in condo."
63e190132ec44d782da62a77,8182394996,NOT SPECIFIED,74705907,1675726988659,06/02/2023 23:41:07 CST,pool|spa|gameroom|sports courts,en_us,83,not what was expected,The smoke detector chirped all night on our first night which ruined the sleep of some of the guests.,HR_REVIEWTEXT,"I'll start by saying that the host was nice and responds quickly and the unit was very clean, however we had many issues with this property. First off, basketball machine and foosball were both broken. There was no air hockey or pinball as indicated in the listing. Kitchen had mix matched plates, not enough knives or bowls, and old scratched pans. Living room furniture was stained and dining chairs were broken. 2 of the 3 bathrooms doors didn't lock and the shower didn't drain. The smoke detector chirped all night on our first night which ruined the sleep of some of the guests. There is no storage or hangers for clothes in the master bedroom. The trash on the side of the house was overflowing before we arrived. Finally, I was charged a different amount for early check in then what was listed on VRBO and the host changed the check out time then what was agreed upon in the reservation confirmation. Suffice to say, we won't stay here again."
63e561757051d9575ce6c6e4,8183138020,NOT SPECIFIED,88498179,1675977087656,09/02/2023 21:11:11 CST,new! prime location old town chicago townhome!,en_us,83,would not recommend this property. zero reviews should have been our first clue.,No working smoke or carbon monoxide detectors installed.,HR_REVIEWTEXT,"Check in process was difficult & confusing. The unit was not clean & VERY minimally equipped. No working smoke or carbon monoxide detectors installed. Owner did not deliver on promises she made, i.e. delivery of a working coffee maker. Many extra charges due secondary management company, Evolve. VRBO referred us to them. Evolve has been equally difficult with which to communicate & has only compensated us a very small amount which the owner agreed upon. Great location but not worth it."
63e7067be509f67b3f3f09b8,8183217860,NOT SPECIFIED,87720114,1676084870497,11/02/2023 03:07:39 CST,luxury modern 3bdr townhouse near disney world .,en_ca,83,"great location, did not live up to expectations",There was no battery in the upstairs smoke detector as the battery door was hanging open but I did not see this until we were leaving so I do not know if it is hard wired.,HR_REVIEWTEXT,"The booking process was easy. The VRBO host was responsive. And pleasant. The price was fair. The grounds were clean. The neighbourhood was secure. The pool and hot tub were nice and large. Warm pool. Our living accommodations were not properly cleaned, example, garbage under beds and dressers, hair on bathroom floor, bathroom vents covered in hanging dust, the stove top was worn out and dirty, etc. The kitchen is not fully stocked as advertised. For example, there were no cookie sheets or any oven pans. there were no serving bowls etc or bowl to mix a salad. There were no flippers/spatulas for flipping eggs or pancakes. There were no garbage bags, dish clothes, tea towels, or oven mitts etc. you get one single use shampoo in each of the two bathrooms so make sure you bring your own. There was no battery in the upstairs smoke detector as the battery door was hanging open but I didn't see this until we were leaving so I don’t know if it is hard wired. There were minor defeats to the construction of the house. The location to the theme parks was about 20 minutes which is quite convienient. Security staff was always friendly. This property has no back yard neighbours and looks out to a field/school. It is not close to the pool. It’s a 10 minute walk to the pool. The parking lot is on the opposite side of the building entrance to this suite. So you would have to walk around the building with your bags."
63e3f4a7d0ea4922930cb212,8183060302,NOT SPECIFIED,39832551,1675883791054,08/02/2023 19:14:47 CST,"pool, 18-seat theater, arcade games, hot tub, billiards, 7 king suites",en_us,83,wonderful,quickly addressed issues (just a smoke alarm beeping),HR_REVIEWTEXT,Absolutely beautiful cabin with all the amenities you could possibly need. Owner was very responsive and quickly addressed issues (just a smoke alarm beeping). Would absolutely stay here again in the future.
63e06ed3ca34f56d83c5e598,8182014086,NOT SPECIFIED,77972778,1675652860710,06/02/2023 03:06:59 CST,hearth of tampa 1/1 amazing location/ heated pool,en_us,83,great location downtown,The smoke/carbon monoxide detector was chirping when we arrived.,HR_REVIEWTEXT,"This rental is located downtown within walking distance of the Amalie center, the River Walk and the free trolley that can easily take you to Ybor City. The unit was clean and comfortable. The smoke/carbon monoxide detector was chirping when we arrived. We easily communicated with the owner and it was fixed in no time. It would have been helpful to have information for renters on how to access the pool along with what to see and do in Tampa. We would definitely stay again!"
63da598b38b14416e6c419f4,8180166743,NOT SPECIFIED,27166794,1675254166510,01/02/2023 12:22:35 CST,"deluxe 2bed/2bath condo <250 yds to mtn, htd hotub/pool, internet",en_us,83,great steamboat condo,Small issue with smoke alarm but owner was very attentive and got it resolved very quickly.,HR_REVIEWTEXT,Really nice condo. Very clean and well maintained. Small issue with smoke alarm but owner was very attentive and got it resolved very quickly. Unit is on the outside edge of what I would say is a walkable distance to the Gondola but doable. There is a shuttle but it's sometimes just faster to walk. Hot tub was nice and there is very nice indoor parking (but we didn't use). Overall the owner was very communicative and made the check in process very easy and straightforward. I would highly recommend and will try to rent from Linda again.
63d995561ccb8e79077141b9,8179954352,NOT SPECIFIED,33561514,1675203995837,31/01/2023 18:36:37 CST,forest view: 2 bedroom / 2 bath home centrally located in university park.,en_us,83,not up to standard,a fire hazard.,HR_REVIEWTEXT,"There is one entrance/exit; a fire hazard. The sliding door at the back is propped up with 2x4s and a sign on the door says ""this door works better."" A 3/4 inch piece of plywood was put under the couch cushions to provide stability. The couches look like something from a thrift store with unmatched cushions. Only 2 towels were provided and the kitchen was not adequate. Mismatched dishes. Furnished on the cheap. 
 Contacted the rental company, and they said ""we will bring what you need."" They never did. Washing machine sounds like a train running through the apartment. Not worth the rental price."
63da74bd9c445a55c0aea405,8180193294,NOT SPECIFIED,32341039,1675261148416,01/02/2023 14:18:26 CST,*amazing views from this 12th floor corner unit - beach chairs and umbrella incl,en_ca,83,nice condo...but...,a smoke detector was missing from one of the bedrooms,HR_REVIEWTEXT,"This condo is in a wonderful location. It is on the 12th floor, so the view afforded is terrific. ( e.g sunrise and sunsets). Also, the condo layout is excellent. But, this condo demonstrates evidence of "" wear "". For example, upon checking in, it was discovered at the freezer was leaking water. The dishwasher seemed to wiggle around each time the door was closed, and a smoke detector was missing from one of the bedrooms. Further, the shower curtain ( assoc. with the back bedroom) was disgusting....as a tremendous amount of mold had accumulated. ( we purchased some bleach and remedied this situationi) It is evident that the cleaning of this condo takes place on a ""broadbrush"" approach. We enjoyed our stay, but the condo clearly needs some handy work."
63db11cabd773051f26eda25,8180381770,NOT SPECIFIED,78072009,1675301363852,02/02/2023 01:28:42 CST,private 2 bedroom home! pet friendly! fenced in yard!,en_us,83,disappointed,There was no working smoke detector in the home.,HR_REVIEWTEXT,"This is the first time VRBO has let me down! The home was filthy( dead insects in windowsills, dirty windows, dirty blinds, dust bunnies along bedroom baseboards, dirt in the freezer, top of fridge with 1/2 in grim, toaster oven with food on the tray.
The washer and dryer are located on the back porch, under a lean-to. when it rains, water drips through roof onto the dryer. 
There was no working smoke detector in the home. The LP gas ran out, and I was unable to cook for a day. We can hear critters scratching and tapping in the ceiling nightly.
The property manager was argumentative, and minimally responsive .
I will never use VRBO again. I was unable to get a refund or compensation from VRBO"
63e0409725e58f7f9676a922,8181964620,NOT SPECIFIED,71725646,1675640992886,05/02/2023 23:49:43 CST,bright 1 bedroom w/private lanai- kamaole sands,en_us,83,beautiful location,From the coffee maker to the hot tub issues to fire alarms going off in the middle of the night.,HR_REVIEWTEXT,"I don't think it was the owner's problem, but we ran into several problems along the way in this property. From the coffee maker to the hot tub issues to fire alarms going off in the middle of the night. Love the grounds and the beach across the street."
63dd58ee2218f85ee7555a9a,8181045299,NOT SPECIFIED,19394269,1675450657423,03/02/2023 18:56:46 CST,beautiful upgraded village condo just steps to gondola!,en_us,83,mammoth stay,"Also, smoke alarm was just bare wires!",HR_REVIEWTEXT,"Main problem was the pull out sofa had terrible springs!! Needs a decent, modern pull out sleeper for the guest! Also, smoke alarm was just bare wires!"
63e53af9adef40516317faa3,8183128294,NOT SPECIFIED,64719804,1675967236923,09/02/2023 17:50:33 CST,brand new 2 br condo with exquisite design and fast internet by happy address,en_ca,83,ipana jan. 2023 stay,"we advised the contact at Happy Address but did not get fixed when we were there, could be a fire hazard..",HR_REVIEWTEXT,"This is a beautiful condo, overall very good. 
Few things that were a concern. Happy Address communication is awful they do not respond to questions period. and we did not get instructions for check in until we were in the plane flying to Cancun... VRBO unable to reach them on our behalf, bit upsetting. One thing of concern is the dryer took forever to dry. we advised the contact at Happy Address but did not get fixed when we were there, could be a fire hazard..we dried out cloths on a makeshift line on the deck. Address is a bit deceiving, it's in building A and entrance is on 38th st next to 7-11..
Pools on roof are beautiful and overall it was a great stay besides issues above"
63e4dfaab9ad1d1ef57080a0,8183103315,NOT SPECIFIED,21705341,1675943879074,09/02/2023 11:57:30 CST,dog-friendly cabin with hot tub & jetted tub - perfect for a romantic getaway,en_us,83,smaller than pictures look,No heat on first level except 2 old fire hazardous electric heaters and the fire place that needs the soot cleaned from the chimney because smoke comes back into the cabin.,HR_REVIEWTEXT,The bathroom window has nothing covering it so others cannot see in. No heat on first level except 2 old fire hazardous electric heaters and the fire place that needs the soot cleaned from the chimney because smoke comes back into the cabin. The screened porch looks like it is never cleaned. Old food all over the grill and the porch floor looks like it hasn't been swept or vacuumed in months.
63e18afaf57a686cb1f7895e,8182379445,NOT SPECIFIED,21708530,1675725604903,06/02/2023 23:19:22 CST,"lovely sunriver home - elegant & remodeled, hot tub, sharc passes, golf views",en_us,83,wonderful sunriver home,Upon arrival we noticed there was a beeping smoke detector in a locked room and also the heat was not working.,HR_REVIEWTEXT,"This home is in an excellent location, close to everything! The layout of the house is perfect for a family with younger children. Upon arrival we noticed there was a beeping smoke detector in a locked room and also the heat was not working. I notified the company at 5pm and they had maintenance out in 1 hour and then an HVAC company by that night. Such responsive team. The heat did have some minor issues the rest of the trip, but with a quick reset it was back to working order. Would definitely stay here again and recommend it to others."
63dbd00dc0e83b369bf8c5b6,8180572380,NOT SPECIFIED,56981982,1675350060395,02/02/2023 15:00:29 CST,the ahtanum cottage - new hot tub and great views!,en_us,83,so many problems.,A smoke alarm in the main bedroom was not connected.,HR_REVIEWTEXT,"The best part of this property were that the beds were comfy and the view was great, especially from the hot tub! Otherwise there were a lot of annoying problems. First of all, this space is *tiny* and doesn’t have a good room for even 4 people to sit comfortably and just hang out unless you’re all cool laying in bed together or sitting on the floor. One of the chairs in the kitchen was broken when we arrived and wasn’t safe to sit on. The kitchen is advertised as well stocked, but they didn’t have basic things such as regular salt and pepper, measuring cups, or serving utensils. There’s no dishwasher, which is fine, but the dish soap provided had been watered down to be essentially useless and even that was almost empty. The fridge had spilled condiments in it that looked really old. A smoke alarm in the main bedroom wasn’t connected. There was also almost no room to park and this area wasn’t marked, so getting settled was stressful and the owners had to text us to explain things. The weirdest part of all of this is that the owners live maybe 100 yards from the place, so it’s wild that so many little things were just not taken care of and clearly hadn’t been in a long time. I also had a question prior to the stay and reached out to the property manager on VRBO and never heard anything back even after reaching out three times. 

My takeaway from this admittedly cute and well-decorated place is that it is much more concerned with aesthetics than being an actually functional place to stay. We made it work but dang. I’ve never had so much go wrong."
63d7c3af3860685b7131fa03,8179408692,NOT SPECIFIED,34135832,1675088024733,30/01/2023 13:18:39 CST,"condo, 3 bedrooms  2 baths (sleeps 8-10) free wi-fi",en_us,83,rolex 24. 2023,Did have a few issues: the smoke alarm in the back bedroom was chirping when we walked in.,HR_REVIEWTEXT,"Overall the stay was good. The condo was comfortable but could use some update . 

Did have a few issues: the smoke alarm in the back bedroom was chirping when we walked in. I notified the people at the checking desk and they sent engineering up to fix it. Also told them that there wasn’t a smoke alarm in the MB. They couldn’t repair that night so the completed the work in the morning however they put the smoke detectors in the MB so you still need one in the other bedroom. 
Second issue: unit needs to be sprayed. Saw a number of critters throughout the unit."
63d7c3af3860685b7131fa03,8179408694,NOT SPECIFIED,34135832,1675088024733,30/01/2023 13:18:39 CST,"condo, 3 bedrooms  2 baths (sleeps 8-10) free wi-fi",en_us,83,rolex 24. 2023,Also told them that there was not a smoke alarm in the MB.,HR_REVIEWTEXT,"Overall the stay was good. The condo was comfortable but could use some update . 

Did have a few issues: the smoke alarm in the back bedroom was chirping when we walked in. I notified the people at the checking desk and they sent engineering up to fix it. Also told them that there wasn’t a smoke alarm in the MB. They couldn’t repair that night so the completed the work in the morning however they put the smoke detectors in the MB so you still need one in the other bedroom. 
Second issue: unit needs to be sprayed. Saw a number of critters throughout the unit."
63dd7ba7dbea356aa30a6e63,8181080124,NOT SPECIFIED,72441487,1675459505690,03/02/2023 21:24:55 CST,"updated condo w/ deck, views & bonus room - shuttle to vail & beaver creek",en_us,83,nice property. listing could be more accurate,"There were several things on the listing that could have been better represented (ceiling near bunkbed in upstairs bedroom making hard to get in and out, no fire extinguisher, no carbon monoxide/fire alarms).",HR_REVIEWTEXT,"Very nice home. We enjoyed our stay. There were several things on the listing that could have been better represented (ceiling near bunkbed in upstairs bedroom making hard to get in and out, no fire extinguisher, no carbon monoxide/fire alarms)."
63dd0fbb9c445a55c0403e9d,8180959063,NOT SPECIFIED,77969154,1675431877173,03/02/2023 13:44:26 CST,"modern tropical condo with resort pools, wifi, & central ac - snowbirds welcome",en_us,83,broken air conditioner so we left a day earlier,"In addition to the air conditioner the smoke detector continuously beeped, the master bedroom toilet did not flush Between the house being hot and the smoke detector beeping all throughout the night we got very little sleep Then to top it off the hydro was going to be shut off on Feb 1st for most of the day So we packed up a day earlier and left.",HR_REVIEWTEXT,"There was no air conditioning it was broken . In addition to the air conditioner the smoke detector continuously beeped, the master bedroom toilet did not flush Between the house being hot and the smoke detector beeping all throughout the night we got very little sleep Then to top it off the hydro was going to be shut off on Feb 1st for most of the day So we packed up a day earlier and left. I told Wendy in the office she told me to open doors let air flow through . All the issues were reported to Vacasa but nothing was fixed !"
63d6dc522bd5f26f10ade005,8179194022,NOT SPECIFIED,67441421,1675025533537,29/01/2023 20:51:30 CST,large 2br/2bth w/ pool | downtown | free valet,en_us,83,alarmingly awful stay,The smoke alarm beeped intermittently the entire visit.,HR_REVIEWTEXT,"The smoke alarm beeped intermittently the entire visit. It was loud and made it impossible to sleep or even enjoy being in the unit at all. They sent someone to fix it three different times but it was never fixed. It just kept beeping. And it was loud. 
The location of the unit was convenient for the Convention Center. 
There was a lot of hallway noise and you could hear the neighbors pretty clearly. 
Communication was quick but it didn’t seem to be directly with the management company."
63e0908012228c2244cdcd8c,8182057819,NOT SPECIFIED,46331564,1675661465868,06/02/2023 05:30:39 CST,your luxury escape - byron at clarkes,en_au,83,summer stay,Cobb webbs in corners almost everywhere Wasps nest at lease 4 by the front entrance of the villa Dryer was full of Lint - fire hazard,HR_REVIEWTEXT,"Hello 
A couple of things i wanted to let you know :-

Cobb webbs in corners almost everywhere
Wasps nest at lease 4 by the front entrance of the villa
Dryer was full of Lint - fire hazard

Other than that the property was just like the ad and we were happy with the accommodation.

Many thanks Thea"
63e8124003fe3e6d68cafeb0,8183275529,NOT SPECIFIED,29634534,1676153427847,11/02/2023 22:10:08 CST,"this house is a 6 bedroom(s), 4 bathrooms, located in indio, ca.",en_us,83,difficult communication with property management,When we took a picture of the empty ceiling mount and sent it to the management we were told that the units were beeping and they could not identify the problem so a few weeks ago they removed all of the smoke detectors and put them in the laundry room cupboard.,HR_REVIEWTEXT,"The property was fairly as described but we had numerous issues with the home and the management was unable to fix them. The most egregious and illegal offense was that the home did not have working smoke or carbon monoxide detectors. When we took a picture of the empty ceiling mount and sent it to the management we were told that the units were beeping and they could not identify the problem so a few weeks ago they removed all of the smoke detectors and put them in the laundry room cupboard. Unbelievable! When we arrived at the home, the gas was shut off to the exterior of the home and we could not get the pool, hot tub, grill or fire pit to work and we had paid $400 for the use of the fire pit and $800 for the pool! Management was insistent that we were not following the instructions for the mechanicals and did nothing. Since no one was coming to fix this issue we took time from our vacation to investigate and found that the exterior shut off valve was closed. We do not feel the pool and spa fees were properly disclosed to a renter before officially renting the home. The ice maker did not work and when reported the manager he turned it on and water froze all over the interior of the freezer but never made ice. His ""fix"" was just o turn it back off. The garbage cans on the home's exterior were full and we needed to notify the management so we were not charged for excessive garbage! It was these and other issues that took away from our enjoyment of our vacation. Management outright lied numerous times."
63dc396bed1e2c7e5dfa5f5a,8180727741,NOT SPECIFIED,42587149,1675377014820,02/02/2023 22:30:03 CST,cp 216 dune view condo-paradise vacation rental in ocean village,en_us,83,not what the ad said it would be!,I believe this is a fire code hazard as it blocked our escape if we could not go out the main door.,HR_REVIEWTEXT,"Several weeks before arrival I received an email that main pool & hot tub were not usable, this wouldn't have been too bad but 1 other pool ran out of propane to heat and the pool was cold and another one had a broken heater the next day so it was cold also! 
Upon arrival on a Thursday was told we had no tv and no internet until Monday but actually didn't get it until Tuesday. We took a list to the property manager. Sharon Wright, of issues with the condo and here are only some: second king bed was actually 4 twin mattress placed on king frame and they wouldn't stay together, we was told this was not the way it should be and they ordered a new mattress but that did not show up until exactly 1 week after our arrival. The tv in that same bedroom did not work and they got a new one & brought it after a week . The Hurricaine shutter over master bedroom screen patio was hanging halfway down and was broken and was never repaired for the 26 nights we were there. I believe this is a fire code hazard as it blocked our escape if we couldn't go out the main door. The heat did not work and wasn't repaired. The second bathroom shower leaked water ( a lot of water) everytime it was used, again not repaired. We were short on towels & wash clothes & extra linens were not provided. Advertised beach chairs but only had 2 bag chairs. Sharon did get us 3 towels & wash cloths and 2 more bag chairs, not beach chairs as advertised but that took 6 days. The worse part was that Sharon promised delivery of many things at certain times but didn't show up at those times or take the time to at least call to let us know. we always had to call or show up at the office to find out why we didn't get the items and when would we get them. We did not report the washer but it was in the kitchen and so loud you couldn't hear the tv. 
The condo was not clean upon arrival. I took pictures of the issues. We did negotiate a refund due to the issues but we did not get 1/2 of the amount we had asked for.
I did call VRBO on the second day and stated telling some of the issues but wasn't done & our call was dropped and it was after he had asked me if my number was a good number to call me back on if we were disconnected but he never called me back after it dropped. I seen an email that my call was finalized, which it wasn't and I replied that I wasn't finalized and would like a call back from VRBO but I didn't receive one!!!!"
63d7d146788e963ea6e6af1f,8179409050,NOT SPECIFIED,76019865,1675088253702,30/01/2023 14:16:38 CST,spacious family home: 16 mi to downtown baltimore!,en_us,83,will not recommed,ripped out fire alarm;,HR_REVIEWTEXT,"House was spacious but extremely poorly equipped: in kitchen, no coffee maker, very few utensils (3 spoons I.e.), broken chair, no cloth towels or paper towels; no extra blankets or towels, if needed; not enough toilet paper; fourth bedroom misrepresented as bed for 2 adults; lint holder in dryer overstuffed; ripped out fire alarm; and garage full of stuffed garbage bags that reeked through to the kitchen, the smell remained even after being removed!!!"
63def445c1e77e3a235b3dda,8181517019,NOT SPECIFIED,73447332,1675555919845,05/02/2023 00:11:49 CST,"cozy 1bdr w/ views - free parking, near bus stop!",en_us,83,vermonter road trip,"Our smoke alarm did not go off and appeared to be in good working order, and it cleared after a while.",HR_REVIEWTEXT,"Great location. Easy access to everything . Clean and comfortable. Everything in working order. During the evening of our last day we noticed the smell of wood smoke but saw no smoke or fire. I suspect was someone else’s fireplace. ( we didn’t use ours. ) A bit disconcerting since it is an older building. Our smoke alarm didn’t go off and appeared to be in good working order, and it cleared after a while."
63def445c1e77e3a235b3dda,8181517015,NOT SPECIFIED,73447332,1675555919845,05/02/2023 00:11:49 CST,"cozy 1bdr w/ views - free parking, near bus stop!",en_us,83,vermonter road trip,During the evening of our last day we noticed the smell of wood smoke but saw no smoke or fire.,HR_REVIEWTEXT,"Great location. Easy access to everything . Clean and comfortable. Everything in working order. During the evening of our last day we noticed the smell of wood smoke but saw no smoke or fire. I suspect was someone else’s fireplace. ( we didn’t use ours. ) A bit disconcerting since it is an older building. Our smoke alarm didn’t go off and appeared to be in good working order, and it cleared after a while."
63e6f3ec7e133a4b833ffe33,8183214533,NOT SPECIFIED,30529622,1676080118994,11/02/2023 01:48:27 CST,❤️awesome studios❤️ 5min to 🏄‍♀️🏊‍♀️🏖🐠🐋🦈free 🚙🅿️ 250mbps+💻-free parking,en_us,83,good stay,"We were evacuated due to a fire alarm, my complaint about this was that we were never inform by management what happened or even if we could go back in.",HR_REVIEWTEXT,"Due to the selection that we chose we ended up with just a studio place (basically a hotel with a full kitchen). Not gonna complain about that it work out well for my wife, kid, and I. Niko was fairly easy going but I could not reach him by calling. He did text me fairly quickly, within 30mins. Check in was fairly easy. Location was nice, right in the heart of Waikiki. Didn't have to drive any where to find a place to eat and the beach was less than a 10min walk. Down fall to that is that it can be very loud. Loud cars and people chattering. Didnt bother us much but it might to some people. We were evacuated due to a fire alarm, my complaint about this was that we were never inform by management what happened or even if we could go back in. We just assumed since the fire trucks were gone. A courtesy call or text would have been nice.

Overall not a bad place and I'd stay again"
63e01f5fd9a0ad15d01dfb63,8181921195,NOT SPECIFIED,33395954,1675632540585,05/02/2023 21:27:59 CST,"super comfortable island style condo sleeps 6, very nice!~! permit#2211-cch-0512",en_us,83,as usual a great stay!,the smoke detector battery was low which resulted in chirping,HR_REVIEWTEXT,We sure do like staying at Turtle Bay! Cathy’s place was certainly familiar to us and it helped make our trip great! I’m house laundry is sooo convenient! Check in was easy. The main toilet had trouble with refilling the tank and the smoke detector battery was low which resulted in chirping. We informed her about it and she was fixing to take care of it. The bed was plenty comfy. Windows and sliders open for a nice cross breeze. The place stayed plenty cool for us to sleep at night. Kitchen could have been better stocked with spices. Sift through some of the beach amenities to make sure they function well- both umbrellas we tried to bring with us were broken. But this is all very small stuff and we had a great time regardless! Love the North Shore!
63dabdda509afd01a06fd009,8180275637,NOT SPECIFIED,33491257,1675279845381,01/02/2023 19:30:34 CST,"views of grand lake, shadow mountain lake and rmnp!",en_us,83,grand lake birthday weekend,"Kitchen was not very clean when we arrived, oven was not usable as it smoked up the whole house triggering smoke alarm, some of the dishes and utensils were not clean, floor was not swept up.",HR_REVIEWTEXT,"Property was decent size with plenty of beds. Kitchen was not very clean when we arrived, oven was not usable as it smoked up the whole house triggering smoke alarm, some of the dishes and utensils were not clean, floor was not swept up. Almost as someone forgot to clean the kitchen. The rest of the property was in decent shape."
63e142b14b719129a175c423,8182291488,NOT SPECIFIED,76323019,1675708653126,06/02/2023 18:10:57 CST,private place next to the beach,en_us,83,close to beach but a few issues,"No smoke alarm, carbon monoxide detector and fire extinguisher as listed.",HR_REVIEWTEXT,"Location was great, bed was good, inside clean but there was a smell of creosote or tar coming from the timbers. No smoke alarm, carbon monoxide detector and fire extinguisher as listed. It too over 24 hours for maintenance to bring them. Outside chairs were ratty and broken."
