"Topic = ""H&S VRBO Model - REF"">>Topic = ""Child"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Child
Sentiment Filter: All sentences
Matched: 39 sentences
"Child Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Child""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d989a1c6f4cb18280d496c,8179939768,NOT SPECIFIED,64576706,1675200954983,31/01/2023 21:35:24 CST,lake house winnipesaukee  - rustic luxury island property,en_us,83,the perfect vacation,Our young kids could run around and play without any concerns for their safety.,HR_REVIEWTEXT,"We loved our time here. The pictures don't do it justice. The house is even nicer in person than it appears. The island is easy to get to (assuming you have a boat). The views were unbelievable. We had drinks by the platform watching sunset every night. Our young kids could run around and play without any concerns for their safety. The cove is very protected and was a lot of fun to relax and swim off of the dock. The house was well supplied. And the hosts were fantastic. Day or night, they were available and gave us a ton of suggestions on places to visit and things to do. We had a vacation that helped us create memories that we will cherish for a lifetime. We'll definitely be back again. The only heads up that I will give (which is no fault of the hosts) is that the lake can be a little difficult to navigate if its your first time. This was my first time on the lake and I was a little nervous trying to find my way around. By the end of the week, I got the hang of it, but it took a full week before I got comfortable so make sure that you are confident in your boat driving and navigation skills."
63cdc6bc7994e76d9b7e0692,8176179435,NOT SPECIFIED,39071191,1674430150694,22/01/2023 23:29:00 CST,balandros new penthouse high standing sea front,en_gb,83,"superb apartment, fantastic views!","Would not recommend for children due to being so high up, and this would be unsafe for them.",HR_REVIEWTEXT,"Have stayed in Palm Mar for over ten years, so know it well! Wanted a place that was quiet and not overlooked and this was perfect! Downstairs was beautifully furnished, everything we needed, internet excellent which is vital as we need it for work, and TV channels extensive. Upstairs terrace had superb sea views, although was very windy at times, and had the sun almost all day. Only small disappointment is that the cushions in the terrace furniture were dirty and old, but as we covered them with beach towels it did not matter. 
Loved it so much we tried to book for next year but not available for our dates.
Would not recommend for children due to being so high up, and this would be unsafe for them."
63d9c537de9ba87ef6d43a15,8179999337,NOT SPECIFIED,21336031,1675216212196,01/02/2023 01:49:43 CST,beach home! 2 min walk 2 beach! heated pool and hot tub! awesome porch! yard!,en_nz,83,family beach holiday,I would not recommend the property for small children as the upstairs bedroom windows have no safety catches .,HR_REVIEWTEXT,Property was on a hill with extensive views of mangawhai heads and estuary . Surf beach and estuary a short car trip away . Property is well equipped and although not fenced had a largeoutdoor deck whick could be closed off to allow dogs outside. However one gate on deck had to be tied shut as it blew open in windy conditions. We had a bit of wet weather and found the games room with table tennis and pool tables a bonus when we could not get out. I would not recommend the property for small children as the upstairs bedroom windows have no safety catches . The bunk beds are in a hallway between two bedrooms so are not private.
63d446502e2f703bca6cfa80,8178334732,NOT SPECIFIED,36423100,1674856025966,27/01/2023 21:46:56 CST,"monthly rentals, outdoor pool/hot tubs, walk to gondola",en_us,83,3 floors up stairs,"We did not get the apartment clean until after check in, we were left with 2 towels only ( a party of 8) the bunk beds were super Kose, we could not use them, contacted immediately the property manager, however, no one cae to fix it until 3 days after, the maintenance people said seems they were missing screws ( scary) kids had to sleep in the carpet and couch as we had the bunk beds unsafe.",HR_REVIEWTEXT,"We didn’t get the apartment clean until after check in, we were left with 2 towels only ( a party of 8) the bunk beds were super Kose, we couldn’t use them, contacted immediately the property manager, however, no one cae to fix it until 3 days after, the maintenance people said seems they were missing screws ( scary) kids had to sleep in the carpet and couch as we had the bunk beds unsafe. We kept getting complains from the Neighbord’s from 2 floor, even, when we were skiing we will get those calls… stairs are very loud, we were waiting for a partial refund due to the issue with bunk beds and never hear back from management, we wouldn’t stay here again. The 3 floors up were a killer as well!!"
63d6c9c202ef9b2b82f0e9cd,8179165839,NOT SPECIFIED,76630392,1675020800054,29/01/2023 19:31:47 CST,holiday room eiscafé hartmann - holiday room with double bed,de_de,83,"nette inhaberin, leider dennoch sehr schmutzig",In den Schubladen der Nachttische lagen unverpackte Tabletten (für Kinder sehr gefährlich).,HR_REVIEWTEXT,"Die Inhaberin ist eine liebe Dame, ändert aber nichts an dem desaströsen Zustand der Unterkunft. 
Das Badezimmer war unangenehm dreckig. Fremde Haare, dreckickes Klo, schimmelige Dusche, verkalkter Duschkopf. 
Matratzen unbequem, Spinnen- und Staubweben hängen an den Wänden und von der Decke. 
In den Schubladen der Nachttische lagen unverpackte Tabletten (für Kinder sehr gefährlich). Und jede Menge Staub. 
Auf dem Boden lag Verpackungsmüll von Vermietern…
7€ für wässrigen Kaffee, verkohlten Brötchen und billig Kakao aus der Flasche ist viel zu teuer!
usw. usw. 
Ich bin sehr enttäuscht. Für mich ist es herausgeschmissenes Geld."
63ce835036661e73d5149298,8176409806,NOT SPECIFIED,21690900,1674478431569,23/01/2023 12:53:36 CST,1 bedroom cabin between pigeon forge and gatlinburg with a mountain view,en_us,83,beautiful cabin but needs wirk,They are a safety concern if you bring any children because they do not have sticky pads to hold them in place so they slide with the slightest bump.,HR_REVIEWTEXT,"We LOVED the cabin, but definitely needs a deep cleaning and some major repairs. The size was perfect for my husband and I and the views were beautiful. The HUGE drawback was the shower and the cleanliness. The shower floor looked like it hadn’t been cleaned in ages and there was a crack in the floor fiberglass that looked like an unsuccessful repair was made. Depending on how long it’s been like this, I’d imagine the floor beneath is compromised and a major safety concern. The cabin is in desperate need of a deep cleaning. General floor areas were clean, but there was at least a quarter inch of dust on all baseboards and some fixtures. The stove burners had cooking debris that seemed to have been there awhile. The cabin has glass covers protecting the coffee tables that were disgusting underneath and on top. They are a safety concern if you bring any children because they don’t have sticky pads to hold them in place so they slide with the slightest bump. Bathroom mirrors looked like someone had taken a wet rag to clean them. 

Positive notes: Great location to all activities. The drive to the cabin is a little intense with steep inclines, but one you drive it a time or two, you get use to it. All linens were clean. We didn’t use the whirlpool tub due to not trusting the cleanliness, but we sure enjoyed the hot tub since we knew there were chemicals in it for disinfection. The cover for the hot tub isn’t the prettiest, but serves its purpose. We had a lot of fun with the pool table and retro arcade games. Gas grill worked, but had a little trouble with the ignition here and there. I’d recommend bringing a long lighter or matches in case it’s being temperamental during your visit. Also bring a dustpan/sweeper because there’s no cleaning supplies in the cabin. 

Would we stay there again? Not sure. Cabin size and amenities were perfect, but the property management that takes care of the cabin, Aunt Bugs rentals, seem to have the same bad reviews with their other cabins they rent out. I’d probably find another cabin that I wouldn’t feel the need to clean on vacation."
63d035984404c16a56d3d2b1,8177014499,NOT SPECIFIED,33905301,1674589608689,24/01/2023 19:46:32 CST,lap pool nice 4 seat electric cart located near spanish springs 3 bedrooms,en_us,83,"nice house, great location, beware of remax management company","of course the pool is still broken, and drained except for about 1 foot of water at bottom, and no cover",HR_REVIEWTEXT,"Overall, This was a very well kept house and very convenient for our family. We booked this property because of location, amenities, and the pool. About 10 days prior to arrival I read a review that stated the pool was broke. I reached out to inquire and was told the owner has scheduled it to be fixed, with no date commitment. The previous renter was given a credit so I was not overly concerned. We show up and of course the pool is still broken, and drained except for about 1 foot of water at bottom, and no cover. Having small children with us made this dangerous and kept us from enjoying the lanai. When asked about the credit, Remax refused, and when I pushed back, received no response as to why. Also know that Remax will take a security deposit that is as much as a weeks rental and hold it for nearly two months. I did accept these terms, so caveat emptor. If you put this on a credit card, the interest can add up. I liked the property, but will never deal with a Remax managed property on VRBO again."
63da99bd4aca0f7a09c79c94,8180243190,NOT SPECIFIED,83325608,1675270628599,01/02/2023 16:56:29 CST,coastal hideaway by ami locals,en_us,83,terrible,my small children were unsafe and COLD during our very short stay,HR_REVIEWTEXT,"Uninhabitable property. Broken window and no heat/ac during our stay. We left after the second day because no issues were being resolved. Bathrooms were dirty and 3 garbage cans were filled to the top on our arrival.

Awaiting a refund!

Management is VERY SLOW to respond. 

I was charge the full amount, stayed less than half, and my small children were unsafe and COLD during our very short stay. 

Not to mention, I had to book another hotel since we are from out of state."
63d35a6b6f38b74a0ef0eac6,8178021548,NOT SPECIFIED,89048006,1674795662232,27/01/2023 05:00:14 CST,"meet bessie, your upscale cabin at the lake.",en_us,83,already planning our next visit.,I have a baby that loves to crawl upstairs and then fall down them,HR_REVIEWTEXT,"We've staying in a lot of rental homes and you can always tell when it's a home or if it's a business. This is a home. The second we walked in, we felt like we had arrived at our new home. I have a baby that loves to crawl upstairs and then fall down them and there were baby gates. The view was spectacular, the bedrooms were huge and so comfortable. We traveled with 3 families, 8 children. So. Many. Kids. And the house never felt cramped. The dining room table was large enough for us to all sit down and eat dinner together. the kitchen was stocked, we had plenty of everything we could need. We want to come back for every season. We came up to go sledding at Blackwater state park and this house was only 20 minutes away. It was perfect. Brian was an amazing host, he was prompt in his message responses and extremely accommodating. The kids never wanted to leave and neither did the adults. Can't wait to go back in the summer to enjoy the lake!"
63df91c8a90e2f1d92b33c70,8181711636,NOT SPECIFIED,68736631,1675596242265,05/02/2023 11:23:52 CST,komplettes ferienhaus oberlausitz,de_de,83,schönes fachwerkhaus,gefährlich sein die Kinder laufen zu lassen,HR_REVIEWTEXT,"Wir hatten zu 12. Ein tolles Wochenende in dem Haus.
Es ist toll eingerichtet und alles da was man braucht.
Besonders toll sind bezogene Betten und Handtücher vor Ort.

Leider ist die Ferienwohnung nur von außen zu erreichen, was das Haus etwas teilt aber man hat dadurch Rückzugsmöglichkeiten.
Die Hauptstraße direkt neben dem Haus war im Winter nicht schlimm, würde uns im Sommer aber stören und gefährlich sein die Kinder laufen zu lassen.

Netflix und WLAN haben wir genutzt sowie den Elektrogrill.
Es war immer schön warm aber auch hellhörig. Man kann die Fenster verdunkelt. Treppen zum Spitzboden ist eher ungeeignet für Kinder unter 6.
Mülltrennung super!

Wir würden wieder kommen:)"
63dd36e41b464176fca729d1,8181000647,NOT SPECIFIED,21645767,1675441911273,03/02/2023 16:31:32 CST,ml246 charming corner unit breathtaking mountain & lake views fireplace!!,en_us,83,overwhelming fireplace smoke smell from the high winds outside was a problem,The smoke would be hazardous to an infant or asthmatic.,HR_REVIEWTEXT,"AMAZING location for skiing. The space worked well for us (3 adults + 1 child). The TVs have been updated to HD flat screens. Deck reconstruction is work-in-progress. Unfortunately, we had a bad experience with high winds pushing fireplace smoke into the unit. If I came back again, I would find a different unit in Mountain Lodge without a fireplace.

More about the smell… For the first two days, there was an overwhelming, strong, unpleasant smell of fireplace smoke throughout the entire unit. The smell hit you like a wall of upon walking in the door. It made our eyes water. The smoke would be hazardous to an infant or asthmatic. There is no central HVAC (only radiant heat) so the only option to “air it out” was to open the exterior door/windows to sub-freezing high winds. We emailed the owners and they had no meaningful solutions. The building manager eventually came and she explained the wind-chimney phenomena. The phenomena is exacerbated if the units above/below use their fireplaces, which share a common chimney. The third day, mercifully, the wind died down outside and so did the smell. Our clothes stunk when we got home. It would be helpful for the owners to provide air purifiers w/HEPA filters. It smelled like we were living in a chimney.

The unit’s location in ML makes the sound from the common area of the lobby really carry into the bedrooms. If you are sensitive to noise when sleeping, find a different unit."
63ced41f8051c11e10bc64ac,8176522264,NOT SPECIFIED,32060284,1674499236536,23/01/2023 18:38:21 CST,"camp beaver creek   rustic luxury, majestic mountain views, free tesla charger",en_us,83,travelers beware - do not stay here!,We had a 7 month old baby with us and had to leave because of the safety concerns and the absolutely putrid rancid smell (we could not even sleep in the bedroom it was that bad) I use Airbnb all the time and have NEVER had a an issue or bad experience and I always leave hosts glowing reviews.,HR_REVIEWTEXT,"This place was infested with rodents and something had clearly died inside the walls, leaving the entire bottom floor with an absolutely PUTRID smell that made the place uninhabitable. We saw mice all over the place and droppings as well. The smell was so bad that we all felt nauseous and had to leave early and will be fighting for a refund. The smell of death and something rotting was making us all feel sick and like we couldn’t breathe. Too cold to keep the windows open. I stayed here for my birthday and the trip was ruined because of this irresponsible and unresponsive host. We lost money as well because we had to cut the trip short and had nowhere else to stay. We are SO disappointed to say the least. Do not be fooled by the photos, this place is not well cared for or maintained. The sauna doesn’t get very hot because there are massive holes and we didn’t/couldn’t even use the hot tub because of the intense chemical smell. This is a property that looks good on paper but should be avoided at all costs. I hope I can save you from having a trip like ours. I Informed the host about the problem and he did not care, was unapologetic, just said “yeah there are mice in the country” and then proceeded to ignore me. YOU SHOULD NOT CHARGE CUSTOMERS MONEY FOR A PLACE INFESTED WITH RODENTS. We had a 7 month old baby with us and had to leave because of the safety concerns and the absolutely putrid rancid smell (we could not even sleep in the bedroom it was that bad)
I use Airbnb all the time and have NEVER had a an issue or bad experience and I always leave hosts glowing reviews. I will never be using vrbo again - this was an awful property that was unmaintained and unrepresented. I really hope this doesn’t happen to anyone else - AVOID AT ALL COSTS."
63d94422c770351f88aeebf6,8179853312,NOT SPECIFIED,22249127,1675183148354,31/01/2023 16:38:58 CST,lake backing 4 bedroom villa on hampton lakes,en_us,83,overall awesome,"There were *minor* issues (pool screen torn, pool table broken) but it was clean & comfortable!",HR_REVIEWTEXT,"This house was perfect for our WDW trip! There were *minor* issues (pool screen torn, pool table broken) but it was clean & comfortable!"
63d88c5002b3967ce39d72fa,8179655281,NOT SPECIFIED,20256282,1675136091696,31/01/2023 03:34:40 CST,pu 52-3 make lasting memories in this beautiful lahaina town home by the beach,en_us,83,2.5 star condo for a 5 star price,Puamana 153-4 Cons of Condo • Traffic noise is HIGH • Condo is dirty o Dusty o Rugs are stained • Screen were broken upon arrival o Maintenance Fixed during our stay o Maintenance left old screen in yard • Many lights were not in working order o Kitchen Maintenance repaired o Bathroom I changed the light bulb No exhaust fan o Patio Fan light does not work • Maintenance attempted to fix but just left it hanging loose Stand alone light goes on and off at random o No light over BBQ • Bathrooms are very small • Mater Bath has one outlet next to toilet • Kitchen cabinets are in disrepair o Soft Close are not in working order o Cabinets on the outside are very dirty Cons of Puamana Property • Many units have junk piled up o Xmas Trees o Old Bikes o Old surf boards o Construction debris • Pools is not locked • Pool lights are not on all the time • Pool by ocean cabling around pool deck is in disrepair • We arrived on a weekend and were not able to register our vehicle.,HR_REVIEWTEXT,"Puamana 153-4
Cons of Condo
• Traffic noise is HIGH
• Condo is dirty
o Dusty
o Rugs are stained
• Screen were broken upon arrival
o Maintenance Fixed during our stay
o Maintenance left old screen in yard
• Many lights were not in working order
o Kitchen
 Maintenance repaired
o Bathroom
 I changed the light bulb
 No exhaust fan
o Patio
 Fan light does not work
• Maintenance attempted to fix but just left it hanging loose
 Stand alone light goes on and off at random
o No light over BBQ
• Bathrooms are very small
• Mater Bath has one outlet next to toilet
• Kitchen cabinets are in disrepair
o Soft Close are not in working order
o Cabinets on the outside are very dirty
Cons of Puamana Property
• Many units have junk piled up
o Xmas Trees
o Old Bikes
o Old surf boards
o Construction debris
• Pools isn’t locked
• Pool lights are not on all the time
• Pool by ocean cabling around pool deck is in disrepair
• We arrived on a weekend and were not able to register our vehicle.
o On several occasions we were not able to get into the property after calling 511 and getting a recording. 




Pros of Property
• Location to Front Street 
• Sunsets at the clubhouse
Pros of Condo
• Beds, Pillows,Bedding are very good
• Kitchen is well stocked with bowls/plates/kitchen accessories
• Kitchen well stocked with spices/oils/etc
o Note no condiments in fridge"
63d5941677402a4aa79ce3ca,8178719043,NOT SPECIFIED,70325934,1674941472320,28/01/2023 21:30:52 CST,cheerful 4-bdr home minutes from universal studios,en_us,83,regrettably disappointing,There were pieces of glass and other debris that made the yard unsuitable/unsafe to let your pet (or other children) loose.,HR_REVIEWTEXT,"First, the positives: 
1) Jeffery, the online assistant on Vrbo was great at responding my questions when I had to reach out reg this rental. 
2) The house had a fenced in backyard, 4 small rooms, tile or vinyl floors, clean bathrooms and beds. 
3) Despite the fact that when you lookup the address on google maps, the first thing you see is several police cars and armed officers fully crashing on the house across the street… the neighborhood was quite and pleasing in person; only heard 9 gunshots coming from a house nearby, the night before we left. Side note, it was NOT on 4th of July or New Year’s, in case you wonder. 

Now, the negatives:
1) We did not receive any communication, confirmation email, property address or check-in instruction till WE reached out the night before taking off to this destination. We first tried calling the phone number provided but nobody answered and the VM was full. Then we finally got in contact with Jeff through Vrbo’s website to provide us with the info. 
2) The floors of the house were covered in a dark dust, as if you walked into an open-door restaurant in Manhattan, that stained everything that came in contact, from my dog’s paws to our luggage and anything else in between. The rugs and runners around the house were, as expected, also stained with this dark debris (or just dirty, it didn’t stop to check). I also found some sort of large bed cover inside the washer machine that smelled like cat urine (and No laundry detergent anywhere in the house). 
3) Cockroach – there were several juvenile live roaches found crawling around the bathtubs, laundry room, inside the dishwasher! We had to sleep with all the lights on to try to avoid waking up with roaches on the bed. To their defense, there were cracks between the ceilings and the walls, all around the house; understandably hard to keep pests out. 
4) The backyard did not have a volleyball net, but only a deflated ball around the bushes. There were pieces of glass and other debris that made the yard unsuitable/unsafe to let your pet (or other children) loose. Multiple areas with dog feces around the yard from previous residents. Only 1 garbage bag, no replacement bags, which did not help... 
5) Lastly, the guest bathroom had a small leak coming from the back of the toilet, that we noted only after we tried to flush the toilet. Needless to say, we had to close the outlet valve leading to the tank and mark that bathroom out-of-order."
63d04fb9e2dbad3c875452a6,8177052273,NOT SPECIFIED,18764143,1674596291036,24/01/2023 21:38:01 CST,new hot tub + mountain views+200mps net= happy,en_us,83,disappointing,"In addition, we had small children and my mother who is older staying with us we were concerned there was a missing spindle from upstairs where kids discovered and became a hazard for entire stay as well as not having a handrail on steps.",HR_REVIEWTEXT,"One of the only reasons we chose to stay here and not our usual place we book for ski vacations was because it offered a hot tub which was broken the entire stay and host just kept sending someone and explaining to me process to fix it. In addition, we had small children and my mother who is older staying with us we were concerned there was a missing spindle from upstairs where kids discovered and became a hazard for entire stay as well as not having a handrail on steps. I wish it was disclosed as not suitable for children under 7 as other properties do. The “4th bedroom” was a bed in the open loft area no privacy and finally the cleanliness was very disappointing, very dusty floors carpets not vacuumed with dead flies on them sticky handles etc sinks and toilets not properly disinfecting among other issues"
63d2c4462bd5f26f1020ea65,8177814399,NOT SPECIFIED,34018963,1674757239291,26/01/2023 18:19:50 CST,great and cozy vacation villa. just feel like home!,en_us,83,great holiday getaway,"Some things that need attention in the house: microwave vent cover being held together with twisty ties, couches are super broken in (you need to sit on a pillow so you do not fall in), comforters on bed were extremely dirty and stained (we immediately stripped them off the beds and did not use them), beds are very low to the ground (did not bother us but was difficult for our parents getting in and out of bed) shower head seals broken in master bed room so you can not use one of the shower heads, handle in master bath broken in shower, master bedroom lamp broken, TV in master could not load any channels, and towels dirty upon arrival (which we had to wash prior to using), pool light did not be turn on and we had small ants in the upstairs bathrooms.",HR_REVIEWTEXT,"We stayed here for 15 nights over Christmas, New Years and 3 Kings day. We had 6 adults, 2 children and a 9 month old. We had plenty of room. Property was beautiful. House does need a little TLC. There are multiple things broken or not working properly. It did not bother us though as we spent most of our time out or hanging at the club house. We had a lot of issues with the clubhouse picking up our trash (partly because of the holidays and partly because of laziness) I did notify the property manager as well as club house manager during our stay. We arrived Christmas Eve to trash overflowing the front box from previous tenants. This caused animals to dig through the trash that evening and we woke up to a huge mess that we had to clean up (someone else's garbage). Had to contact office to pick up trash on 3 separate occasions because they were not coming daily like they were supposed to. 

Some things that need attention in the house: microwave vent cover being held together with twisty ties, couches are super broken in (you need to sit on a pillow so you don't fall in), comforters on bed were extremely dirty and stained (we immediately stripped them off the beds and did not use them), beds are very low to the ground (did not bother us but was difficult for our parents getting in and out of bed) shower head seals broken in master bed room so you can't use one of the shower heads, handle in master bath broken in shower, master bedroom lamp broken, TV in master could not load any channels, and towels dirty upon arrival (which we had to wash prior to using), pool light did not be turn on and we had small ants in the upstairs bathrooms. Even with all that being said, we had a fabulous time and would stay here again. 

The property manager was great. She was quick to respond and went above and beyond by decorating for Christmas and setting up a tree for us (at my request). 

The clubhouse was fun and had a great little new years eve party by the pool that our family enjoyed. You do need to purchase your own key card for $20 if you don't want to wait in the line to get in the property. Sometimes the line was very long and depending on who was working would take much longer. Some requested to see your confirmation emails with your booking while other required your photo ID, some took time to write all your info down while others did not. We found it easier to just purchase the nonrefundable card after a couple of days waiting in the line. Everyone at the front gate was extremely friendly."
