"Topic = ""H&S VRBO Model - REF"">>Topic = ""Accommodation - Slippery Surfaces"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Accommodation - Slippery Surfaces
Sentiment Filter: All sentences
Matched: 46 sentences
"Accommodation - Slippery Surfaces Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Accommodation - Slippery Surfaces""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63daeb1d7b7bff0d612fa8f9,8180338401,NOT SPECIFIED,71538019,1675291441324,01/02/2023 22:43:41 CST,montgomery estates bliss | hot tub & fur babies welcome!,en_us,83,spacious but missing details,"Cons: - Cabinets do not close properly in kitchen - Not enough towels to do hot tub AND shower (would need 2 per person, only put out 1) - Only 1 roll of crappy paper towels when every place I have rented provides at least 2 - Hot Tub has some sort of slippery film across the entire thing (inside), causing many of us to slip and bruise easily - No ziplocks, plastic wrap or foil provided like all other rentals provide (only two medium tupperwares available) - Bar stools were wobbly, needing to be replaced - Access to the backyard is ONLY through the main bedroom, no access from main/upper area so we often had to let the dogs go to the bathroom out front instead - The binder with all the house information was inaccurate - it provided a picture of the thermostat and rules for heating when it was not that thermostat at all.",HR_REVIEWTEXT,"Overall the location was great, the rooms were spacious, the backyard is nice and the hot tub is large. There are some areas of easy improvement that should be noted: 

Cons:
- Cabinets don't close properly in kitchen
- Not enough towels to do hot tub AND shower (would need 2 per person, only put out 1)
- Only 1 roll of crappy paper towels when every place i've rented provides at least 2
- Hot Tub has some sort of slippery film across the entire thing (inside), causing many of us to slip and bruise easily
- No ziplocks, plastic wrap or foil provided like all other rentals provide (only two medium tupperwares available)
- Bar stools were wobbly, needing to be replaced
- Access to the backyard is ONLY through the main bedroom, no access from main/upper area so we often had to let the dogs go to the bathroom out front instead
- The binder with all the house information was inaccurate - it provided a picture of the thermostat and rules for heating when it was not that thermostat at all. There's 1 heater total for both upstairs and down so drastic temperature change when going up and down
- Bear Box for trash was broken so had to leave trash in garage with previous renter's trash

Pros:
- Location is great: 9 mins to Heavenly California main lodge / also downtown / to lakeside
- Main living areas were spacious, most bedrooms were ok/small with main bedroom massive with fireplace
- Easy check-in
- Can park 2 in garage, 2 in driveway"
63e6eba49e293461f224b207,8183213197,NOT SPECIFIED,73755491,1676077998803,11/02/2023 01:13:08 CST,"family & dog-friendly home with wood stove, full kitchen, and high-speed wifi",en_us,83,house needs a lot of work.,We were not able to all shower (In the dark which is not safe) everyday after skiing which is pretty freaking terrible and could not even wash the dishes.,HR_REVIEWTEXT,"We first arrived and the only bathroom that worked had no light.
The water kept shutting off completely after a 5 minute shower. 
We weren’t able to all shower (In the dark which is not safe) everyday after skiing which is pretty freaking terrible and couldn’t even wash the dishes. 

I tried contacting them twice through the VRBO app and got no responses. 

Signal was so bad I wasn’t able to properly get a hold of anyone and none of the issues were resolved. 

We had to go out of our way to buy paper plates utensils etc because we didn’t have water to clean. 

I hope to At least receive a partial refund because barely having water for 8 people for 4 days is absolutely unacceptable."
63dac69e034cd27ea09e5401,8180297954,NOT SPECIFIED,70019704,1675282139647,01/02/2023 20:07:58 CST,coveted beach getaway - private beach access with space shuttle & sunset deck,en_us,83,two bedroom house,"No walk-in shower, just tub with shower which was slippery with no hand rails.",HR_REVIEWTEXT,"Location was in a very quiet area. Walk to the beach was as advertised. Kitchen could use dishwasher and ice maker. Outside patio was perfect. Bed had broken slats which collapsed when one sat on side of bed. House was very spacious. No walk-in shower, just tub with shower which was slippery with no hand rails."
63da4432b9b0b2022d510422,8180139172,NOT SPECIFIED,42647553,1675248733953,01/02/2023 10:51:29 CST,the shore break 6 - 2 bedroom apartment with ocean views - 2+ nights,en_au,83,spacious but not luxury,no shower mat – slipping hazard - bathroom basin height is high – awkward for shorter people Excellent customer service - fans provided within hours after contacting the manager,HR_REVIEWTEXT,"Disappointing at best! Great unit, lovely ocean view, but not luxury. Certainly not worth the price.
While driving to the unit we received a txt message informing the access detail and that Unit-6 had no Wi-Fi ! Wi-Fi was a main reason we chose this place. The web site did not mention NO Wi-Fi so we assumed that accommodation in this price point would be connected; ironically, there’s a TV with a Netflix remote. Later learned that Unit 5 has unlimited Wi-Fi!
Upon entering the unit everything looked clean and inviting, but looks can be deceptive. The unit is not dirty but its cleanliness needs much improvement. The cockroach that greeted us in the kitchen was an unwanted guest! Bathroom window and stairway ledges were grotty with dead insects. The inner pillow covers in the bedroom were slightly stained.
Strangely, many of the kitchen/bathroom drawers were open: kept springing open. 
Game changer – no aircon or fan in the bedrooms. So hot!
All accommodation we have visited previously have supplied complimentary toiletries – small soaps doesn’t meet the standard. Coffee machine but no coffee pods. Stingiest accommodation ever.
There are safety issues:
- excellent parking but the space at the side has a steep drop. This is dangerous
- entrance step to bathroom is a tripping hazard
- no shower mat – slipping hazard
- bathroom basin height is high – awkward for shorter people
Excellent customer service - fans provided within hours after contacting the manager."
63e00f32a5d0c678613d991a,8181906838,NOT SPECIFIED,82979888,1675628421930,05/02/2023 20:18:58 CST,newly renovated canal home w/ hot tub and dock,en_us,83,floramar terrace,"No salt & pepper, cooking oil, cooking oil spray, no recycling bin, no waste baskets In laundry room and bedrooms, slippery tub with no tub mat, only seating in living room area is an uncomfortable couch.",HR_REVIEWTEXT,"Pluses: Clean property and safe location. Minuses: Biggest issues were communication. We asked for up front if they’d consider renting to us with our 2 under 30# dogs. “Yes, that’s fine” they told us in writing. Later in month, owner accused us of bringing dogs which were expressly prohibited. Then, we asked for one additional day on our rental 6 days before end of month. A day before we were to check out, owners send me texts saying we were supposed to be out today by 11am & the cleaning lady was waiting at the door to get in. After a few texts back & forth & repeated requests to them to check our communication on the VRBO site to confirm they approved a 1 day extension. Just as with the dog matter, they said yes, we were right. Giving us fits on both issues! I believe there are 2 or more people running this rental and they aren’t communicating with each other! We left the place in fine shape. Never had owner issues with other VRBO owners. Other issues: no coffee filters for coffee pot, no foil, plastic wrap, baggies or food storage containers. No salt & pepper, cooking oil, cooking oil spray, no recycling bin, no waste baskets In laundry room and bedrooms, slippery tub with no tub mat, only seating in living room area is an uncomfortable couch. Property is listed as sleeping 6 but only seating for 4 inside. Too small for 6. Instead of spending $$ on a sofa bed and an inflatable bed on lanai & a karaoke machine, they should provide more basics."
63d98d6b2e9bbe77a087d84e,8179940805,NOT SPECIFIED,73521572,1675201919921,31/01/2023 21:51:39 CST,"oceanfront home with private deck & water views, full kitchen, free wifi",en_us,83,fantastic view,The shower is very slippery,HR_REVIEWTEXT,The view can't be beat. The house itself is comfortable but a little tired and in need of some TLC. The living room is comfy and the kitchen is well equipped. The deck is amazing (that view!). The beach is lovely and we found some amazing treasures while beachcombing. There is no light in the 2nd bedroom (queen bed). We took a lamp from the living room and used it. The shower is very slippery and the addition of an inexpensive rubber shower mat would greatly improve safety. In the room with the king bed the dresser drawers were all full of extra linens so there was no place to put our clothes. The blinds on the living room windows are missing some handles and cords and some of the windows need cleaning. Just a little TLC is all that is needed.
63e86f3e83daef4ba98c039b,8183295352,NOT SPECIFIED,33967942,1676177232928,12/02/2023 04:46:53 CST,exclusive high end candlewood lake retreat,en_us,83,5 star property is an understatement!,I highly recommend pouring yourself a cocktail at sunset before slipping into the most deliciously positioned and well maintained hot tub!,HR_REVIEWTEXT,"5 STAR PROPERTY is an understatement!
It was exactly as described in the listing and so much more! There is so much to experience on property making it extremely difficult to depart. From the large theater room with surround sound and plush leather recliners to the fully equipped karaoke studio offering online access to all your favorite tunes, this home has it ALL! Whether it's gaming, shooting a game of pool or engaging in a one on one ping pong challenge championship, there's never a shortage of activities and something for everyone! 
And if romance is what you crave... I highly recommend pouring yourself a cocktail at sunset before slipping into the most deliciously positioned and well maintained hot tub! While gazing upon Lake Candlewood, you'll enjoy a front row seat to a stage honoring clear skies and dancing constellations! 
It seems your host, Peter, thought of every meticulous detail making this home a recipe for perfection! 
The kitchen is fully equipped for entertaining and creating a masterful feast, and the outdoor spaces make it nothing short of priceless for family gatherings and reunions! Additionally, the home feels like a 5-Star boutique resort! It's tidy, clean, and well maintained. I myself prioritize a good night's rest while on vacation and I must say, without hesitation that the master suite most certainly offers a such an experience with a king size bed not soon forgotten! And, no worries... food and spirit provisions are only minutes away, and if the detailed instructional guides lack the answers you seek, Peter is a phone call away! 
He was a ""rock star"" host and available when needed. 
I not only highly recommend this property, I want to LIVE THERE! 
Yes ... we will be back..."
63e71c64a70e5b4d312bf305,8183221463,NOT SPECIFIED,19008200,1676090479569,11/02/2023 04:41:08 CST,"exclusive beachfront cottage, private, ocean views, ac, wifi, whale watching!",en_us,83,spectacular view - unexpected accomodations,The bath rugs had no slip resistant backing.,HR_REVIEWTEXT,"The view is 5 stars. Enjoyed the beach, seeing the turtles at night. Easy access to the beach from the yard. The studio was a 3.75. It was clean, no frills. The chair and sofa is not designed for relaxing and watching TV in the evening. Had leftover open condiments in the refrigerator, opened and unopened alcoholic beverages, and spices left by previous guests in the unit. Bathroom had no facial tissue, shampoo, grab bars. The bath rugs had no slip resistant backing. If you don’t rent a car you will miss a lot of the island to explore."
63e58891f961116161e844f1,8183145802,NOT SPECIFIED,35179591,1675987123488,09/02/2023 23:58:09 CST,beautiful villa - fantastic panoramic view of lake travis at hollows resort,en_us,83,perfect place for snowbirds to work in january,"Also, the walk-in shower and the tub/shower both had very slippery surfaces which was a bit concerning for us.",HR_REVIEWTEXT,"The view is the best feature but there are many other great things about the condo. The furnishings are pleasant, the beds are comfortable, the kitchen is fairly well-equipped. We enjoyed walking every day throughout the development and the fitness center is well-equipped. Never had any problem with wifi and both of us were using it for work. Only downside was the construction going on nearby. Also, the walk-in shower and the tub/shower both had very slippery surfaces which was a bit concerning for us."
63d7e17eb9e4d34ee9e6915b,8179432528,NOT SPECIFIED,31095854,1675093621398,30/01/2023 15:25:48 CST,"fantastic new 4 bedroom, 3 bathroom pool home inc free wifi",en_us,83,good but needs work,"Deck area needs a power wash, stove top/over needs to be replaced, some towel are stained, one toilet needs to be repaired, the shower door in the main bathroom needs repair( this is a safety issue, need to kick the bottom to open the door from the inside, had issues with the hot tub (two days it did not work, this was handled quickly), some of the bed spreads are showing age.",HR_REVIEWTEXT,"Property is showing it's age. Love the floor plan and the pool but other areas need work. Deck area needs a power wash, stove top/over needs to be replaced, some towel are stained, one toilet needs to be repaired, the shower door in the main bathroom needs repair( this is a safety issue, need to kick the bottom to open the door from the inside, had issues with the hot tub (two days it did not work, this was handled quickly), some of the bed spreads are showing age. Also, the non-stick pots and pans are scratched and chipping (we were afraid to use them.) All of these are simple issues that can be addressed quickly that will make a great house a 5 star."
63d8d47a36e41b5135389f5d,8179723367,NOT SPECIFIED,23007166,1675154565283,31/01/2023 08:42:33 CST,grasmere estate homestead - hear the lions roar from nearby hunter valley zoo,en_au,83,holiday,only a few concerns bath leaks all over the floor and was very slippery and a lot of the beds are very hard,HR_REVIEWTEXT,The property was good very clean and only a few concerns bath leaks all over the floor and was very slippery and a lot of the beds are very hard
63e14bf3d1380a352ff61298,8182296981,NOT SPECIFIED,76411156,1675710586233,06/02/2023 18:50:26 CST,7th floor 2 bedroom 2 bath oceanfront condo  at beach colony west.,en_us,83,navarre beach,CON: Shower in master bath was VERY slippery and we both almost fell...i purchased a bath mat and put it in the shower...please use the shower mat i left there so you do not slip.,HR_REVIEWTEXT,"PROS:Beds were so comfy, everything we needed was provided. I previously lived and worked in Navarre so this was a nice place to stay while i was visiting friends.

CON: Shower in master bath was VERY slippery and we both almost fell...i purchased a bath mat and put it in the shower...please use the shower mat i left there so you do not slip. 
We will be back next year.
Rob was very nice and responded to our precheck in questions."
63dc3763c085ca0ee890e2f8,8180727604,NOT SPECIFIED,89365352,1675376547383,02/02/2023 22:21:23 CST,modern scandinavian gallery 5 bedroom /2bath w/ ping pong,en_us,83,renter be ware,"The Bad: 3 leaks in the ceiling, under furniture was gross, inside door closing issues, wet/slippery bathroom floors, dryer was SUPER squeaky, water seeping in under exterior back door, etc.",HR_REVIEWTEXT,"The Good: For our trip, this house functioned as we needed. We were attending a conference in downtown Atlanta & this was within a 10 min drive & was large enough for our group. You can tell they have put work into the property & it's not a bad place today. We even talked about possibly staying there again.

The Bad: 3 leaks in the ceiling, under furniture was gross, inside door closing issues, wet/slippery bathroom floors, dryer was SUPER squeaky, water seeping in under exterior back door, etc.

The UGLY: 3 of our people arrived early, 2 of them being police officers. When they arrived 1 of them sat on a wicker chair, and it collapsed. Then during the evening someone simply sat on another wicker chair, and it collopased. There was no horseplay or anything rough with them. They simply sat down and the broke & the corn hole board I leaned up against a wall & a leg broke. I tried to contact the owner to try & tell him some of the issues we had & explain the chair to try and help him as we were some of his first renters but he was not wiling to talk to me on the phone-& the list was long enough I was not going to sit there and text him. He then proceeded to charge me over 500$ in damages. I tried to speak w/ him but he wasn't willing to communicate.

If they can fix the leaks & have actual beds(not air mattresses) for people this is a great place. But be aware, they will charge you for anything and not speak to you about your stay."
63e3a4ef14bdce04c03b5957,8183036095,NOT SPECIFIED,33746369,1675863289497,08/02/2023 13:34:39 CST,great ski in & ski out northstar condo,en_us,83,great location!,Shower tub slippery - could use a detachable shower head.,HR_REVIEWTEXT,Check in pretty smooth. Snow was piled up so high a lot of signs were covered up. Entrance is on other side of parking lot. Look for 4019 and it’s just to right of that. Condo cozy and warm (heats up very fast). All amenities appropriate for this condo. Shower tub slippery - could use a detachable shower head. Location is awesome. Just walk through parking lot and you are on the trail. We walked down the trail to the gondola rather than ride because it was so close. Would definitely stay here again.
63dea15ff134a77dd44f0394,8181420701,NOT SPECIFIED,83554542,1675534697078,04/02/2023 18:18:07 CST,"hot toddy cottage - pet friendly, hot tub at 3bd home half mile from heart of banner elk",es_mx,83,todo bien,"La barra del baño se cayó al colocar la toalla, por todo lo demás nos gusto.",HR_REVIEWTEXT,"La barra del baño se cayó al colocar la toalla, por todo lo demás nos gusto. Gracias."
63e8f728ff68ce4162c05631,8183318038,NOT SPECIFIED,35546545,1676212018497,12/02/2023 14:26:48 CST,"apartment in praia da luz, beach reachable on foot",en_gb,83,winter break,"Two small additions would make it feel safer for elderly holiday makers, the addition of grab rails by the toilet and shower in the bathroom and a shower mat as the shower tray is very slippery.",HR_REVIEWTEXT,"This is a great apartment which is very well equipped. It has everything you need and more. The air conditioning also provides heating in the winter and it is ideally placed for grocery shopping, bars and restaurants. 

Two small additions would make it feel safer for elderly holiday makers, the addition of grab rails by the toilet and shower in the bathroom and a shower mat as the shower tray is very slippery. Very pleased to holiday here and will be back!"
63de887249389441d31439e2,8181384157,NOT SPECIFIED,33491877,1675528347272,04/02/2023 16:31:46 CST,"japanese style home on 1 acre with pool, 1 acre garden planted around lava flow",en_us,83,worst stay ever in hawaii,"This could be very good rental if the owners would correct some safety issues, a fall into this tub could kill someone if they hit their head.",HR_REVIEWTEXT,"A very dangerous sunk tub in master bathroom. I fell in and was hurt and it ruined my entire trip. Railing or complete removal of this tub should be done. I have brusied left leg, sprain right ankle and bruised right ribs. we arrived at the home all the lock box codes were wrong the housekeeper forgot to put in new codes for us. we get a call from the owner that the day we were to leave was 1/23 and that we were still in the house on on 1/24 according to the housekeeper. We left the house at 9:00 am on 1/23 to our other rental in Kona. 10 days later the owner called and said that we stained the carpet. The carpet had stains from all over the carpet on our arrival on 1/17. I have been to the big island +10 times and this is the worst home we have rented it destroyed my vacation. That bathroom sunken tile tub is dangerous even if its lighted or dark. This could be very good rental if the owners would correct some safety issues, a fall into this tub could kill someone if they hit their head. I was hurt but I also was very lucky it could of been alot worst
Tim"
63dc46378e9a374da8c8153c,8180744018,NOT SPECIFIED,33968903,1675380290511,02/02/2023 23:24:39 CST,"unique combination of space, views, plaza, privacy, and garden",en_us,83,ski trip,"We had elderly people in our party, so the showers were too slippery for them.",HR_REVIEWTEXT,"The property is very spacious and great for a large group. It's located within walking distance to the plaza (about half a mile) and was very convenient for dinners and driving up the mountain to ski. We had a small issue with the lockbox for the key, but the property manager arrived quickly to assist. Mark was responsive throughout the process. We had elderly people in our party, so the showers were too slippery for them. I'd recommend adding something to the bottom of the tubs or a sticky mat to make that less dangerous."
63e3ff2109654e33f2be5e70,8183063352,NOT SPECIFIED,33972499,1675886421438,08/02/2023 19:59:29 CST,"chalet panoramic view of the lake, quiet and bright",fr_fr,83,"mooi huis, met prachtig uitzicht.","Om aan het huis te geraken niet zo evident, laatste stukje is nogal stijl als het gesneeuwd heeft of glad ligt.",HR_REVIEWTEXT,"Mooi en net huis, goed uitgerust, ruime kamers, prima badkamers.
Prachtig uitzicht op de omgeving. 
Om aan het huis te geraken niet zo evident, laatste stukje is nogal stijl als het gesneeuwd heeft of glad ligt. TIP: rij niet tot aan de voordeur van het huis, maar parkeer wat hoger (net voor je naar beneden rijdt)
Heel vriendelijke ontvangst. 
We gaan nog eens terug. Zal leuk zijn als ingang langs de tuin ook gebruikt kan worden (nu wordt daar nog gewerkt), handig in de winter om skimateriaal te zetten."
63e1720e872d351ecd20a116,8182352507,NOT SPECIFIED,58154444,1675719192416,06/02/2023 21:33:02 CST,ocean oasis updated 4 bedrm oceanfront home! book your beach home today!,en_us,83,multiple things were wrong,tub very slippery-unsafe;,HR_REVIEWTEXT,"Bad smell upon arrival…egg left in disposal; dirty utensils; cracked missing wood on upper stairs; ring around toilet 2nd level; pillows on couch had dog hair; no kuerig as advertised; hair clogged tub in upstairs ; tub very slippery-unsafe; no hand rail; downstairs heat did not work 1st night; brutally cold; light in dining room not working…it was apparent that house had not been adequately cleaned and inspected prior to our arrival. There are 3 flights of stairs… definitely not for older folks… slippery to come up and down on. The best thing about the house was the view of the ocean. We will not return…left early… for what we paid, we expected more. We did report these items in 3 different communications. The mgr offered to send someone to correct but we elected not to have any more disruption"
63d97408877261156ffdf34e,8179907871,NOT SPECIFIED,23557379,1675195410260,31/01/2023 20:03:19 CST,water front - 1 bedroom with a den and 1 bathroom,en_ca,83,brandon,"Toilet shows rust , tub and tiles were painted and some chipping and slippery .",HR_REVIEWTEXT,"The place is tired outside and in.
Toilet shows rust , tub and tiles were painted and some chipping and slippery .
Advertised pool and Gazebo but it was yellow taped off and pool not heated Tennis courts yellow taped off as well . In a residential not vacation area . Sirens going off every few minutes"
63e2ee6f3065dd79bed6adcc,8182802527,NOT SPECIFIED,88216956,1675816580260,08/02/2023 00:35:59 CST,night smoke- a modern luxury 2 story cabin on a quiet private cul-de-sac,en_us,83,"false location on map, injury from leaking toilet, fireplace broken!",ran to the bathroom (long shuttle ride) just to slip on a pool of water,HR_REVIEWTEXT,"The property was really cute and nicely decorated, but we experienced one issue after another during our stay and management didn’t seem to care. 

Spent our whole first night trying to fix the fireplaces (neither worked). Called/texted the property manager several times before getting a reply. It was close to 10pm before we were able to negotiate and convince them to send maintenance. He got one indoor fire working but the outside one was broken. He advised us that “these break all the time.” We selected this property to be able to sit on the patio by the fire. They should be checking things like this before guests arrive, especially since they break so often. 

Next day we noticed the bathroom in the room on the right has no power outlet. Ironically, there is a hair dryer though.
The map location shows the cabin is directly in the center of town, but it’s actually about 11 miles away from where the map shows. Since Uber isn’t available in the area, getting to/from town cost us a $15/person shuttle ride (usually $10 but cabin is EXTRA far). 
Got home after a long day and ran to the bathroom (long shuttle ride) just to slip on a pool of water and dislocate my knee! Water was dripping out of the back of the toilet tank. I turned off the water and called/texted management for help. No one even responded until the next day! 

VBRO told me the host would contact me about our issues. It’s been over a week and no one has reached out. Worst trip ever!!"
