"Topic = ""H&S VRBO Model - REF"">>Topic = ""Stairs"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Stairs
Sentiment Filter: All sentences
Matched: 69 sentences
"Stairs Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Stairs""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63cf05ee74b3f55d3ae213ed,8176594429,NOT SPECIFIED,37613607,1674511864777,23/01/2023 22:09:13 CST,totally remodeled 3 level townhouse with endless long range view,en_us,83,inviting place with a great view,"As a mobile young adult, I personally slipped and fell down the stairs our first morning at the property and although I did not sustain any major injuries, it should be something future tenants are aware of when booking this property.",HR_REVIEWTEXT,"This cozy townhome was perfect for our weekend at Beech Mountain. It was a close (less than 5 min) drive to the mountain, easy to access, and had everything we needed to cook all of our meals. The view is absolutely incredible and it was nice to just curl up by the fireplace and take in the view. I have reduced my rating by 1 star because the interior stairs of this home are quite steep. The height of the risers were higher than your average staircase and although there is a handrail, it is also higher than normal taking more effort to reach for. As a mobile young adult, I personally slipped and fell down the stairs our first morning at the property and although I did not sustain any major injuries, it should be something future tenants are aware of when booking this property."
63d96b6b1b464176fc360a11,8179905274,NOT SPECIFIED,61627474,1675193223793,31/01/2023 19:26:34 CST,gov't camp meldrum house,en_us,83,the good and the bad,The stair case if very narrow and dark for coming down to use the bathroom at night.,HR_REVIEWTEXT,"The house is cute and clean. The pic of the house listed, appears to be in the woods. It is not in the woods. It is on the main st. In Government Camp. You have to park in front of the house, if there is a place to park. Then you have to be up by 7:30 to get dressed and move your car to the other side of the street. You do this daily. This was not mentioned on vrbo. You find this out when you arrive and read the book. If you don’t read the book, you will most likely get a ticket. 
On the first night we were woken up around 1:30 a.m. to what sounded and felt something like a bad earthquake, followed by beep, beep, beep, beep and the process repeated until around 3:30 a.m. Turned out to be snowplows. 
We asked host to give us money back for second night so we could leave, but he would not. Said we knew where the house was located. I had never been up there before, so no I didn’t know anything about it. Ad says steps to town, but for someone who hasn’t been there before and by looking at the pic of the house you would never know you are on the main st. 
People should know that they will have to get up to move car back and forth daily and that during snows, you will be awake for hours, unless you are a very deep sleeper. 
The lighting in minimal.
The stair case if very narrow and dark for coming down to use the bathroom at night. We had to use our cell phone flashlight. If we knew about moving car daily and snowplows we would not have booked."
63d09daefe8d4477341e35f8,8177161696,NOT SPECIFIED,79730625,1674616249739,25/01/2023 03:10:38 CST,luxury 4 bed beach house | heated waterfall pool + hot tub + pool table,en_us,83,great beach location,"There are two steps easily seen from the kitchen down to a door leading outside, but then there is another step beyond that which we all tripped down (it is all black tile) so be careful of that.",HR_REVIEWTEXT,"Our family of 5 recently stayed at this home (we have 3 older teens). The home decor was really unique and fun, and the outdoor space was great to relax in. The huge feature of this house was its proximity to the beach - just a 2 min walk and we had the beach to ourselves at times. Simply beautiful. The guest welcome guide online was great for getting us all the info we needed for check-in and check-out. Communication with the owners was extremely quick prior to our check-in, but once we arrived it slowed down. There were too many items to note for maintenance for me to give this 5 stars. The comforter in the Elton bedroom was stained/dirty, the fan ticked and a phone in the utility closet beeped every two minutes. We also had dust and dead flies under the chairs which we cleaned up. A kitchen drawer was missing the front panel and handle, and the dining room light fixture was missing a glass globe. The bunk room is quite small, as is the black/gold bathroom. There are two steps easily seen from the kitchen down to a door leading outside, but then there's another step beyond that which we all tripped down (it's all black tile) so be careful of that. The pool and hot tub were perfect. The showers in the two larger bathrooms were great. Beds need mattress pads (only a thin sheet between you and the mattress). But the vibe and location to the beach was top notch. I communicated the items that needed to be addressed and did receive an apology and a thanks so they can address for future guests. Unfortunately, it was enough to make the person in the Elton room uncomfortable for the entire stay. Bring bug spray (mosquitos are out). Hoping this home gets a little TLC for future guests."
63d2ab197d18a102724b2dea,8177765818,NOT SPECIFIED,32419996,1674750891305,26/01/2023 16:32:25 CST,dream weaver villa® - lakefront - disney - south facing pool & spa,en_us,83,great homebase!,we recommend slides or slippers for the stairs as the no-fall configuration of them hurts your feet until your used to them,HR_REVIEWTEXT,"This great retreat was central to all we wanted to do: PhD graduation, visiting family, swimming with manatees, St. Augustine, and DWorld. If you want to just visit all the amusement areas this house would be perfect - we went 1 day and came home for naps, lunch, and a swim before we headed back - it took us about 15min maybe less.

Main room is downstairs, we recommend slides or slippers for the stairs as the no-fall configuration of them hurts your feet until your used to them. We weren't used to glass tables and were happy to find, and use placemats! 

Doordashing was our dinner go too - so many great places around. Food was always hot - we did have a full fridge which was great.

Swimming and hottubing every day next to a lake was heavenly!! Worth the extra fee for sure."
63cd7bf859c7355b193286fd,8176077034,NOT SPECIFIED,69349488,1674411010938,22/01/2023 18:10:00 CST,quiet dog-friendly house - hot tub/pool table/fireplace/great wifi-close to all,en_us,83,perfect location,We had to shovel the driveway to get the truck in (we have 4x4) and we had to shovel the stairs and walk to the door which was very steep and slippery.,HR_REVIEWTEXT,"Overall it was a great experience. The line for Northstar when driving from the property was very short. If you come from the other direction you wait for hours. It has plenty of room and things to do for the kids, area to play, games, pool table etc. the fireplace is nice and warms the house up. For the most part we had everything we needed. A few things that could have been better, these are small things and just would have been nice. There were no paper towels, there were not enough towels for the hot tub (only 2). The sheets on the master bedroom bed are probably from 1990 and were worn out in 1995. They don’t stay on the bed even for a minute. There are extra pillows but no pillow cases anywhere. My husband hated the bed but I was fine. DO NOT bring anyone who may slip easily or who has trouble walking in the winter. We had to shovel the driveway to get the truck in (we have 4x4) and we had to shovel the stairs and walk to the door which was very steep and slippery. The trash cans in the bear box was overflowing so we couldn’t take our trash out. The back bedroom was freezing at night but we had plenty of blankets that we brought from home."
63d45aaa5e984b662a034c2a,8178379183,NOT SPECIFIED,34097104,1674861236783,27/01/2023 23:13:46 CST,wadestown/wellington city flat,en_nz,83,not recommended,Access to the property was struggling through overgrown roses bushes and a narrow path with steep concrete steps and no hand rail.,HR_REVIEWTEXT,"No parking whatsoever in the street or property! Access to the property was struggling through overgrown roses bushes and a narrow path with steep concrete steps and no hand rail. The premises are a converted basement, cobwebs were very visible and there was a dried up cucumber left in the fridge. The bed looked as though someone had sat on it, quite saggy looking. We left the premises and booked in elsewhere and had a wonderful time in Wellington."
63dadad4f9145235e3c71164,8180319408,NOT SPECIFIED,37124154,1675287268019,01/02/2023 21:34:11 CST,progresso beach front condo - ground floor,en_gb,83,overall we enjoyed are stay but there was issues.,"There is very little beach most of the time none at all due to the sea, the steps leading down to the water is unsafe as its cracked on both sides so you are unable to go into the water from this access point.",HR_REVIEWTEXT,"Check in time was not correct.
Cleaners arrived after us and was there an hour after the updated check in time.
Getting the correct address was challenging and when we did get the address it was 49 minutes away from the pin drop on this app. Luckily there was regular local buses. But it added extra cost and time. We picked this place based on its location so was disappointed. There is very little beach most of the time none at all due to the sea, the steps leading down to the water is unsafe as its cracked on both sides so you are unable to go into the water from this access point.
The whole place smells of damp we had to keep the aircon on to stop the bedrooms from smelling. Leaving cupboard doors open. 
The cleaners put damp smelling sheets on the beds and we were left with dirty towels.
The kitchen cupboards also smell and apart from the microwave/coffee maker/cooker all other appliances listed are there but all have stickers on them stating they do not work.
Kitchen equipment is old and mix match. No scissors etc.
My friend got an electric shock from the smallest bedroom. The bigger room the plugs would spark now and again same for the plug by the kitchen bar.
One bathroom completely unusable (toilet, shower and sink) the main bedroom shower would not drain properly.
Pool was nice the block is rented out by mostly retired Canadians. Burger boys across the road... amazing food oxxo close by so not all bad!"
63d3a2d25c710670fea504b9,8178116163,NOT SPECIFIED,41118095,1674814289348,27/01/2023 10:09:22 CST,modern main st. apt in downtown waynesville!,en_us,83,waynesville 2023,Stairwell to enter sometimes very dark.,HR_REVIEWTEXT,The apartment was great! Very accommodating. Stairwell to enter sometimes very dark. (Lights don’t always illuminate). Management company was non responsive.
63d50ed1c158e46345cdc9fd,8178545525,NOT SPECIFIED,48807250,1674907361261,28/01/2023 12:02:25 CST,location is everything plus wifi,en_au,83,people watching pleasure,"If you love to sit and people watch ,do not mind a bit of traffic this house is ideal,There is stairs to kitchen area so not recommend for people with injuries.",HR_REVIEWTEXT,"Great Location minute walk to shops ,beach and parks.If you love to sit and people watch ,don't mind a bit of traffic this house is ideal,There is stairs to kitchen area so not recommend for people with injuries.Ideal for two seperate families as seperate sleeping areas.Like any two storey house downstairs bedroom can hear all movement upstairs.Furniture and beds are comfortable and modern and bonus to have two big screen tv's in the house,for those relax moments.The only thing i could say is the hill hoist could be replaced as we were very close to hitting our heads on the corners and was in the way.All is needed is another small stand alone clothes airer."
63cdae913f298c795ea76086,8176147908,NOT SPECIFIED,78462846,1674423962654,22/01/2023 21:45:52 CST,"new, cozy home- walk to downtown!",en_us,83,nice house,It was very icy while we were there and the stairs were very slippery and dangerous to use.,HR_REVIEWTEXT,"there were 4 of us, and all 4 beds were very comfortable. The house is well equipped. We really enjoyed our stay. The only addition we think would be helpful is a banister/rail to hold onto going down the front steps. It was very icy while we were there and the stairs were very slippery and dangerous to use."
63d9f2703cc5bb2f429e0588,8180038635,NOT SPECIFIED,68148224,1675227829273,01/02/2023 05:02:40 CST,"oceanfront in hilo hale kai suites heritage room - queen bed, private bath",en_us,83,"beautiful property, not enough attention to details",none of the outdoor lights were on so we had to navigate all the steps in the dark,HR_REVIEWTEXT,We arrived after dark and none of the outdoor lights were on so we had to navigate all the steps in the dark. We are each 88 years old and it was not fun. Also the second morning there was no breakfast. The room and property are wonderful but it was not a good start.
63d3072a75a3db6e8d5a7ead,8177905808,NOT SPECIFIED,21625162,1674774332365,26/01/2023 23:05:13 CST,"polynesian shores #205: 2  br, 2  ba condominium in lahaina, sleeps 6",en_us,83,please keep your options open,If you arrive at night bring a flash light you have to go down a few stairs hard right then down about 4 or 5 more stairs and then walkway that that is very dark and thruthfully unsafe at night.,HR_REVIEWTEXT,"Please look and read all listings as this listing is without air conditioning for 1 they do provide 6 fans but only 4 of the 6 worked 1 also stopped working while we was there, we notified them is was to hot in the place and we have medical conditions, she said she would bring a fan but it would be several hour's, we did end up finding alterative arringments for my spouse because it was over 90 degrees in home and cooler outside and this was in cooler hawaii weather. A few nother thibgs to note was stains on the couch, dishes not clean, shower was gross and had dirt on grout lines on floor can tell stained and been there. Mold on the ceiling growing mold at that. This was un safe for family with allergies also. The tv upstairs was unplugged when got there and we plugged in and it kept turning on and off broken. There is no tv in the master bedroom also no fires suppression system in the bedroom its capped off and the copper pipes rinning threw the whole place made it look bad bormally these are barried in walls and not noticable. The kids wanted to use the pool but looked like older work out group all the time the residents are older keep that in mind when booking. There is no access to the water unless climb fence or rocks, this unit has parkong spot very small and hard to get into and lot it self not super big but this is minnor. If you arrive at night bring a flash light you have to go down a few stairs hard right then down about 4 or 5 more stairs and then walkway that that is very dark and thruthfully unsafe at night. Cant see walking bagage down and hard to get down stairs even thought the wreight of the bags are trully our fault then you have to take everything up 20 or so stairs to the unit. Very outdated furnishings. Wish we coule have got our money back and moved on because this because between the heat and the unsafe area all dark and the incurrd cost to get my spouse into a cooler place cost us just as much as the few days and atleast would have been cooler but we tuffed it out. Id recommened checking other places if possible and only choose this if you whilling to chance it."
63d292ff4cd7a31c57fae19d,8177730290,NOT SPECIFIED,75627435,1674744609814,26/01/2023 14:49:35 CST,"⛰quiet cabin with hot tub, pool table, jacuzzis, bunkroom and more! ⭐️",en_us,83,buyer beware,Apart from this the cabin is not fit for small children as it does not have safe stairways and railings.,HR_REVIEWTEXT,"Buyer beware. 
look elsewhere for your vacation stay. I stayed in this property with my family for a Christmas vacation and it was nothing short of a disaster. The cabin had a faulty breaker and left us without heat for multiple days. The weather was 5 degrees and a wind chill of below 10 degrees. We had two small children and it was unsafe to stay in the cabin. When we were finally able to reach the property managers we were told to book additional lodging and that we would be reimbursed. After checking out they revoked their written word. Owners didn’t properly reimburse for the time the cabin was down nor did they reimburse for the additional lodging we needed. They didn’t take responsibly for the issues that needed to be fixed in order to have a safe and warm stay. We spent so much money, just to have our family separated and without answers on Christmas. I wouldn’t recommend staying in any property they own or manage (Kaizen property’s). Apart from this the cabin is not fit for small children as it does not have safe stairways and railings. Save your self a headache and book elsewhere. You won’t regret it."
63d41f78a441b4740ccb6419,8178298342,NOT SPECIFIED,33604242,1674846147573,27/01/2023 19:01:12 CST,contemporary beach house with sea views and short walk to blue flag beach,en_gb,83,great stay at fab house,"Entry to property after dark could do with some lighting, climbing steep steps in the dark not ideal.",HR_REVIEWTEXT,"Superb house in a great area. Everything within reach, great pub with tasty food very close. Beautiful walks around the coastline. Entry to property after dark could do with some lighting, climbing steep steps in the dark not ideal. Decking could do with a bit attention. Fabulous time had by all"
63db03bc4f63ef64e608803e,8180362690,NOT SPECIFIED,70965541,1675297741909,02/02/2023 00:28:40 CST,"log home with golf course and mountain views; gourmet kitchen, great location",en_us,83,lots of potential but poorly maintained.,"Next we go up stairs and open all the blinds in the master bedroom to see the beautiful view before dark and we notice the bottom right window pane has a crack through it and the window was left open, then we see the top left pane is cracked and split in multiple locations which is almost dangerous if someone tried to operate that window.",HR_REVIEWTEXT,"My family flew in from Miami to ski. I thought I had got us an awesome spot to spend the weekend so we were quite excited. Once we got there we were let down, it’s a beautiful cabin with a great location but it’s poorly maintained and the listing on Vrbo is misleading. To start there was nothing in rental details saying that you cannot have a fire yet there is a fire place shown in the pictures and to be honest that’s part of going to a cabin in general especially when the weather is below 10 degrees outside it would be nice to use the fire place. Next we go up stairs and open all the blinds in the master bedroom to see the beautiful view before dark and we notice the bottom right window pane has a crack through it and the window was left open, then we see the top left pane is cracked and split in multiple locations which is almost dangerous if someone tried to operate that window. So I document all the stuff I had seen so far by taking pictures and notifying the maintenance company, then I am finally get settled and and ready to take a shower. I go up stairs to take a shower in the bathroom of the bedroom with the canopy bed and before I can even turn the handle for the water to come on the whole handle and wall plate fall off the wall so I couldn’t even use my own shower. I proceeded to go down stairs and use the other shower. Once I had finally showered I go to sit on the couch and play a game of cards with my family and I move one of the couch pillows which was hiding a huge stain on the leather cushion. I had contacted maintenance twice and they said they had made notes on the file and would be sending someone over to fix the shower Saturday morning, Saturday evening we arrive back at the house and the upstairs shower had still not been fixed. It was just one thing after another, we spent good money to be able to stay here and from the looks of the add on Vrbo it looks great from afar but to be charging what I was charged that place needs a lot of maintenance done."
63dad737bc6fce68ac15e706,8180318480,NOT SPECIFIED,83559000,1675286345152,01/02/2023 21:18:47 CST,peabody 1 adorable 2 bedroom,en_us,83,unfavorable!,"The entrance was at the back, was dark, cluttered & had a crumbling cement stairs.",HR_REVIEWTEXT,"This is our 1st & only unfavorable VRBO review after many 5 star bookings. We vacated 2 days early due to poor conditions. 
The entrance was at the back, was dark, cluttered & had a crumbling cement stairs. Out front had bags of garbage and toilets to be disposed of for two days after we arrived. The living room had poor lighting, had missing bulbs & the room was still dark after they replaced a bulb. It was too dark to read a book without a flashlight. One sconce was hanging by wires off the wall. The floor was unfinished between the kitchen & living room causing a tripping hazard. The kitchen light didn't work causing us to have to use our cell phone flashlights to see. One hall light flickered the whole time it was on. The noisy sliding BR doors were very hard to open and close. There were no closets or hooks anywhere to hang clothes in the bedrooms or the entrance to hang a coat. There wasn't enough hot water to take a ""quick"" shower. The windows had bars, ""not pictured"" on the listing. The windows and curtains were filthy. The kitchen counters and coffee pot had not been cleaned. The kitchen had water stained & sagging ceiling tiles. We would, periodically, smell sewer gas.
We did communicate with the manager during our stay. They did address replacing a couple light bulbs, however, the rooms remained dark and no light in the kitchen. She was sending our complaint with pictures we took, to the owner however, we have not heard anything back from the owner even 5 days later which is careless on his part. We regret that we paid $896.57 for 5 nights."
63dec9a925e58f7f9695c99d,8181472858,NOT SPECIFIED,88814150,1675545040717,04/02/2023 21:10:01 CST,"oceanfront dog-friendly home with private beach access, amazing views, deck",en_us,83,"good location, needs to resolve some safety issues","light at outside stairway did not work, had to walk down steps in dark, safety hazard;",HR_REVIEWTEXT,"5 bedrooms, only 2 had tvs, neither worked, one working tv in whole house; light at outside stairway did not work, had to walk down steps in dark, safety hazard; outlet behind bed missing electrical cover, safety hazard; upper window in dining area came crashing down when unlocked, safety hazard; upstairs bedroom exterior door would not open, no egress from bedroom, safety hazard."
63d6e6c140d5a473ad08690c,8179198460,NOT SPECIFIED,34683607,1675028239844,29/01/2023 21:36:00 CST,typical savoyard chalet for calm mountain lovers.,fr_fr,83,weekend neige,"Quelques découvertes a notre arrivée et au cours du séjour : table de massage qui ne marche pas, bouton pour allumer l étincelle pour la gazinière cassé et pas d allumettes fournies, ménage superficiel, aspirateur défectueux, frigo qui a congelé notre nourriture...",HR_REVIEWTEXT,"Un super weekend dans un chalet bien placé ! 
Les propriétaires sont très réactifs et joignables.
Chauffage d appoint dans toutes les chambres, cheminee et bois fourni, eau chaude suffisante et bon débit dans les douches. 
Quelques découvertes a notre arrivée et au cours du séjour : table de massage qui ne marche pas, bouton pour allumer l étincelle pour la gazinière cassé et pas d allumettes fournies, ménage superficiel, aspirateur défectueux, frigo qui a congelé notre nourriture... 
Malgré tout le weekend a été très sympa et la localisation dans ce hameau tranquille tout proche des telecabines de celliers avec forfaits et location de skis a proximité est tres appréciable 
Merci pour ce séjour"
63d73e0e47fc8746e129cc05,8179331110,NOT SPECIFIED,74517386,1675050521112,30/01/2023 03:48:30 CST,valley view lodge by destination big bear : beautiful luxury castle glen home! mountain views! outdoor hot tub!,en_us,83,great location. the home had plenty of space to accomadate family comfortably.,There was heavy ice build up near front entrance area that resulted in multiple slips and falls near front steps concrete area.,HR_REVIEWTEXT,"The property was in decent condition. Gutters were dripping alot of water. There was heavy ice build up near front entrance area that resulted in multiple slips and falls near front steps concrete area. Fortunately, all was okay. Also, window screen in fron of the home was on ground upon arrival. The process of checking in and out was great."
63d9c6ca604eaf359e0ba458,8179999717,NOT SPECIFIED,35128229,1675216596793,01/02/2023 01:56:26 CST,town beach holiday convenience,en_au,83,it was ok but cooking facilities terrible very old,Toilet kept running Very poor lighting in stairwell Ok for 4 nights,HR_REVIEWTEXT,"Toilet kept running 
Very poor lighting in stairwell
Ok for 4 nights"
63dfe48954aa421a960d58c2,8181849481,NOT SPECIFIED,89396580,1675617461436,05/02/2023 17:16:57 CST,getaway space in nature - near lakes & shopping.c3,en_us,83,2-4 stay,Only fault was the ladder to get up stairs was shaky which resulted in me falling into the table and hurting my back,HR_REVIEWTEXT,Place was really cool and clean. Only fault was the ladder to get up stairs was shaky which resulted in me falling into the table and hurting my back
63d19f4d6405524d816de19b,8177472410,NOT SPECIFIED,83494440,1674682199777,25/01/2023 21:29:49 CST,cozy house with hot tub,en_us,83,worst rental experience yet- but comfy beds,Bathroom is up a step and then toilet is up another step down stairs so that is no good for in the dark walking to the bathroom.,HR_REVIEWTEXT,"I am a frequent VRBOer and this one was a first. I reached out via message and asked questions about the hot tub. Explained we were planning a ladies night out. My request said 5. Booking said max overnight 7. Shortly after arriving I received a message about “no unregistered guest”. And “no parties” I responded with it’s just a bunch of us ladies and I told you this is what we were reserving for. I said 2 more may stay and she then said well I have to charge you an additional $20. I mean I had been there an hour. Just trying to relax. All of us 33-50 year old moms!! We work in heath care! We needed to relax! I had to pay an additional $20
Which is just outrageous for the already $411 for the night. This woman does not know how to HOST and should not be a host. Also, the dust in the place was really bad in a ton of spots, the mold in the downstairs shower window was more than I could handle and the freaking hot tub! The reason we ended up with this one smelled terrible! Like mold. The 3 women who went in first came back smelling so bad we couldn’t take it. I have text messages about it the smell still the next day. Really nasty and she just responded with “it was refilled 4 days ago and has chemicals” sure didn’t smell like any chemicals just musty mold! Even the placemats at the table smelled like mold. Bottom line is we picked this house after lots of looking because of the layout. The kitchen, the table and the living room blend together and it was nice for conversation. Pretty and comfortable. I loved the clock. The back porch was cool
With the fire and would be awesome in summer. If you plan to rent this for yourself in town for the night or maybe 2 sure anything else you should expect to be harassed for someone’s past mistakes. Oh and forced to buy the $79 insurance plan that she swears is coming back to
Me. But to me that should have been enough for
Her but no. She needs to stop hosting. I’ll try and submit our messages screenshot for those who might think I’m over reacting 🤣. We had an awesome night after the hassle and the beds are really comfortable. The downstairs room is a little weird but nice and a huge washer dryer. Bathroom is up a step and then toilet is up another step down stairs so that’s no good for in the dark walking to the bathroom. Nightlights suggested. Please clean your hot tub. It is really really gross."
63dfeef4282dd530cb0e0c28,8181855648,NOT SPECIFIED,72935226,1675620094603,05/02/2023 18:01:05 CST,"charming downtown home, close to everything!",en_us,83,no communication,Steps were not salted and had ice where I slipped multiple times.,HR_REVIEWTEXT,"Walked in the place and was surprised that this home had only 4 bedroom, the extra bedroom was the 4th room not the 5th. The Living-room isn’t large enough for 5 people. There were broken items in the home and when I attempted to call to communicate Justin did not answers Justin only answered when I first arrived and when I left. Steps were not salted and had ice where I slipped multiple times. I fell on a broken kitchen chair and bumped my head as well as other family members. Don’t stay here as the practices are unfair."
63d2755175a3db6e8d033552,8177693737,NOT SPECIFIED,69689358,1674736987589,26/01/2023 12:42:57 CST,sea view house (el sargento - la ventana),fr_ca,83,"très grande maison qui a besoin d’un d’amour, (renvation)",Escalier qui donne accès à la page est dangereuse,HR_REVIEWTEXT,Escalier qui donne accès à la page est dangereuse
63d8435b01a8732909f9fd83,8179570500,NOT SPECIFIED,34005367,1675117490155,30/01/2023 22:23:23 CST,private 4acres 2 mbr 750 '  beach front tar bay pool hot tub car gym boat kayak,en_us,83,clearly dated-(out dated),"The walk down comes with safety hazards, such as broken railing and overgrown brush that leads to some stairs that are missing.",HR_REVIEWTEXT,"This property is definitely out dated; needs alot of work. Not worth the the amount of money we paid for the week. From the molded refrigerator , holes in ceilings, broken lawn furniture and expired spices in the kitchen cabinet. The title of the property definitely is eye catching however, very misleading. So many other properties on the island to stay for a fraction of the cost. As for the reviews getting to the beach is impossible as stated. The walk down comes with safety hazards, such as broken railing and overgrown brush that leads to some stairs that are missing."
63d92bdc88d9ef2d1d2bcf02,8179817723,NOT SPECIFIED,34011777,1675177020352,31/01/2023 14:55:24 CST,"beachfront  penthouse 4 bdrs.  wi-fi,  pool, chef, staff , concierge",en_us,83,beautiful location,I would worn those with children that the spiral staircase to the second floor loft may be a hazard.,HR_REVIEWTEXT,"I truly loved this location. We wanted a quite area away from crowds and we got it. Very few beach walkers and no venders. Alberto was present and showed us up to our unit. We were on the top unit. There is a unit below us as well as a studio down the driveway. 

The unit was very clean and spacious. The kitchen is well-appointed. They had a water dispenser with large jugs and replaced as needed. Plenty of lounging furniture. The balcony had a table with 4 chairs. I would worn those with children that the spiral staircase to the second floor loft may be a hazard. For adults you must be careful when reaching the top...there are 2 beams you must go under and it's very easy to bump your head. Doable but you must be careful. I don't think there is a remedy due to the design of the unit but just be aware of those that will be sleeping in that area. 

There was a paddle board and two kayaks to use as well as several water toys for children and adults. We didn't use the pool due to the weather but it was kept very clean. The outdoor shower and hose was great to rinse off with. We had a housekeeper come three times for the week and he did a great job including doing the dishes.

We had Chef Beto come in twice. I highly recommend having the welcome dinner. We were tired of travel and it was perfect. Very devious and plentiful! We had leftovers for days! 

Christina was very prompt with her responses and very accommodating. She truly wanted to please us!"
63dfa2fb30ae7c5a1597db96,8181723088,NOT SPECIFIED,22060387,1675600677283,05/02/2023 12:37:04 CST,holiday home with wood-burning fireplace in quiet surroundings,de_de,83,"schönes ferienhaus im jagdhausstil, bedingt kleinkind geeignet","Bei einem Aufenthalt mit Kleinkind, Baby stellt die Treppe eine große Gefahr da.",HR_REVIEWTEXT,"Wir haben einen wunderschönen, schneeweißen Familienurlaub im einsamen und sehr ruhigen Dolni Dvur verbracht. Die Unterkunft ist rustikal, es wird vermutlich eine ehemalige Jagdhütte sein, welche mit vielen authentischen entsprechenden Dekorationen auszuwerten weiß. Man ist nah am Nationalpark, ein Auto ist aber definitiv für fast alle Ausflüge notwendig.

Das Haus besteht aus einen Vorraum und Wohnzimmer mit Kamin in der unteren Etage. Vom Wohnzimmer geht eine mittelsteile Treppe hinauf in einem zweiten Wohn-Essraum. Dort befinden sich ebenso Toilette (einfach aber wie alles sehr sauber), eine Küche und die beiden Schlafzimmer. Geschlafen haben wir sehr gut, die Bettwäsche war sauber und der Jahreszeit entsprechend dick. Die Küche bietet tatsächlich nur das nötigste und ist wie auf den Bildern zu sehen, sehr klein. Wir waren zu viert (davon zwei Kinder) und konnten uns arrangieren. Mit mehreren Erwachsenen wird es wohl etwas eng.

Wissen sollte man, dass bei der Schnee der Aufstieg zum Haus mühsam ist. Besonders mit Kleinkind/Baby oder Gepäck. Der Weg zur Hütte (ca 50-80 Meter) wird nicht geräumt (!) und ist einen Hang hinauf. Bei Schnee war es z.T. sehr schwierig oder man hat Spaß am Schneeschippen ;) . Auch der Parkplatz wurde bei unserem Aufenthalt max einmal am Tag geräumt. Manchmal auch nicht,sodass an der Kirche (ca 1,2 Km entfernt) geparkt. werden musste. Das ist aber sicherlich nur ein Winterproblem. Das vorbestellte Babybett haben wir nicht bekommen, die Heizung im Wohnzimmer war ab Tag zwei leider kalt (Luft in der Heizung, wurde uns jedoch erst bei Abfahrt erklärt). Oben war es aber jederzeit schön warm und dort auch unser Aufenthaltsort. Wir haben uns dann abends den Kamin angemacht. 

Bei einem Aufenthalt mit Kleinkind, Baby stellt die Treppe eine große Gefahr da. Sie ist sehr offen und direkt am Küchentisch. Hier wäre eine Babysperre sehr hilfreich.

Im Ganzen haben wir unseren Aufenthalt sehr genossen und können einen Urlaub hier empfehlen."
63cde5de218b830ac8f7a14a,8176214335,NOT SPECIFIED,18977403,1674438120745,23/01/2023 01:41:50 CST,"canyon loft. not too far, not too close. private stay just minutes away.",en_us,83,slippery steps,"We had several people in our group slip down the stairs, one sliding all the way down causing extreme deep bruising on several parts of their body.",HR_REVIEWTEXT,"The space I would describe as a suite in a hotel room. All the amenities that you could need in the kitchen and bathroom are provided. The fireplace in the living room is very tall making it rather awkward watching tv however the size of the TV rather makes up for that. The only thing that I can say negative about the space is the only accessible door is up a flight of wood steps that are exposed to the weather, making them very slick early in the morning. We had several people in our group slip down the stairs, one sliding all the way down causing extreme deep bruising on several parts of their body. So be very careful during cold weather going up and down."
