"Topic = ""H&S VRBO Model - REF"">>Topic = ""Stairs"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Stairs
Sentiment Filter: All sentences
Matched: 61 sentences
"Stairs Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Stairs""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d806f8d5f4e5627a29320b,8179495300,NOT SPECIFIED,74897086,1675101954645,30/01/2023 18:05:44 CST,new listing -walk to main st. blowing rock-2nd floor-2bd/2ba/pet friendly<35lb,en_us,83,very clean well appointed property!,The extertior stair hand rails are constructed out of common wood pieces which are difficult to grasp for smaller hands.,HR_REVIEWTEXT,"I have two issues with the property. The extertior stair hand rails are constructed out of common wood pieces which are difficult to grasp for smaller hands. Also, both bathrooms are very small."
63e3e1a91c2f393e3972ccf7,8183054094,NOT SPECIFIED,72999153,1675878858855,08/02/2023 17:53:43 CST,open listing space with large deck,en_us,83,"cute place, disappointing management company","The front door was inaccessible due to snow accumulation, and without salt for the steps it would have also been hazardous.",HR_REVIEWTEXT,"The house was as described. Nice common area, great for sledding out back. The radiant heating in the driveway was not working, or was insufficient to clear the driveway, so we spent a lot of time shoveling. Also, the salt had run out, though they did deliver some a couple days after requested. One guest fell and broke a rib while working to clear the driveway, which is fairly long and steep, so the radiant heating would have been incredibly helpful. The front door was inaccessible due to snow accumulation, and without salt for the steps it would have also been hazardous. We also ran out of dishwasher detergent, though they did bring more finally with the salt. We liked the actual house and property, but the property management stopped responding to calls and texts after our initial request for salt [which was supposed to be included in the house] and may not have acted at all if not for the neighbor notifying the owners."
63e3df8cb6e06e73b3ccbb2b,8183053307,NOT SPECIFIED,46376414,1675878295574,08/02/2023 17:44:44 CST,"four palms, 4 bedrooms, sleeps 10, wifi, ocean front",en_us,83,"beautiful home, but one little issue...",The boardwalk and porch stairs can be slippery when wet so be careful in the morning and when it rains.,HR_REVIEWTEXT,"Myself, my now husband, mother, grandparents, and my best friend stayed here for my wedding. We were looking for a house with direct beach access as we were getting married on the beach and figured that would be easier than getting ready and having to drive somewhere else for the ceremony. The house IS beautiful with breathtaking views. It is very spacious. There are a lot of steps though. There is a whole bathroom and a suite with a king bed and en suite bathroom on the top floor along with a living room and kitchen. We put my grandparents in that bedroom so they didn't have to use the stairs except to leave.

The boardwalk and porch stairs can be slippery when wet so be careful in the morning and when it rains. The kitchen is well stocked so cooking is easy (except lack of dish towels). Definitely bring your own paper towels and toilet paper as the stuff they leave for you are terrible. Also bring extra blankets and towels. They do have some beach chairs and umbrellas!

The only reason I docked a star is because of the hot water. I guess the property hadn't been used in a while so the hot water smelled like rotten eggs. Badly. The smell filled the entire house. I called the office our first night there because if we were going to need a different property I wanted to deal with it night one so we could focus on the wedding. Someone from the office called about an hour and a half later, instructed us to just run the water and see if the smell goes away. We did exactly that in every faucet and shower. The smell did go away, but it filled the entire house. We had left to go to Night of Lights, dinner, and ice cream. The smell was so strong we could smell it even outside when we returned several hours later. It would be nice if the company would take care of this before someone arrives if the property has been sitting empty, especially for the cost. I'm glad it worked out well so we didn't have to scramble for a new stay while dealing with wedding stuff as well.

All in all we really enjoyed our stay. The house is beautiful and mostly worth it. If you have people with you with mobility issues, it may not work out or put them on the top floor to minimize going up and down. I would also encourage you to contact the rental company to inquire about anyone staying there and see if they can help you with the stench of the water. For the price and the fact it's vacation, renters shouldn't be left to deal with such a disgusting, pungent smell."
63d96b6b1b464176fc360a11,8179905274,NOT SPECIFIED,61627474,1675193223793,31/01/2023 19:26:34 CST,gov't camp meldrum house,en_us,83,the good and the bad,The stair case if very narrow and dark for coming down to use the bathroom at night.,HR_REVIEWTEXT,"The house is cute and clean. The pic of the house listed, appears to be in the woods. It is not in the woods. It is on the main st. In Government Camp. You have to park in front of the house, if there is a place to park. Then you have to be up by 7:30 to get dressed and move your car to the other side of the street. You do this daily. This was not mentioned on vrbo. You find this out when you arrive and read the book. If you don’t read the book, you will most likely get a ticket. 
On the first night we were woken up around 1:30 a.m. to what sounded and felt something like a bad earthquake, followed by beep, beep, beep, beep and the process repeated until around 3:30 a.m. Turned out to be snowplows. 
We asked host to give us money back for second night so we could leave, but he would not. Said we knew where the house was located. I had never been up there before, so no I didn’t know anything about it. Ad says steps to town, but for someone who hasn’t been there before and by looking at the pic of the house you would never know you are on the main st. 
People should know that they will have to get up to move car back and forth daily and that during snows, you will be awake for hours, unless you are a very deep sleeper. 
The lighting in minimal.
The stair case if very narrow and dark for coming down to use the bathroom at night. We had to use our cell phone flashlight. If we knew about moving car daily and snowplows we would not have booked."
63e69d1f9e90a51e5f4587ae,8183197673,NOT SPECIFIED,90126765,1676057897822,10/02/2023 19:38:07 CST,housing / barrel at the col de la faucille,fr_fr,83,très décevant,"En parallèle à aucun moment il est précisé que l' accès à la location est limite dangereuse ( marches extérieures pas adaptées, une personne d' un certain âge à de grand risque de tomber).",HR_REVIEWTEXT,"Location très mal isolée, l'air glacial passait par de nombreux trous et chauffée avec un radiateur d'appoint électrique insuffisant ! Par ailleurs sur la description il est écrit salle de bain or c'est une douche et aucun lavabo de salle de bain. En parallèle à aucun moment il est précisé que l'accès à la location est limite dangereuse ( marches extérieures pas adaptées, une personne d'un certain âge à de grand risque de tomber). Globalement très déçus !"
63e7f92964ec20558b8b5871,8183269045,NOT SPECIFIED,63187154,1676146995551,11/02/2023 20:23:05 CST,"one breckenridge place 6 townhome: stroll to main st, slopes",en_us,83,should ahve been fixed before arrival,The hot tub had so much ice around it and on the steps that it was unsafe to use.,HR_REVIEWTEXT,"The property was great. However, the management group needs to get its act together. We are aware that check in time is 4:00 PM. However, for a Thursday check in it was likely that the unit was available earlier. No consideration was given to letting our group check in one hour early. Instead, it appeared that the computer was programmed to send a message at 4:00 PM without any human consideration. The unit needed work. The hot tub had so much ice around it and on the steps that it was unsafe to use. Additionally, the cleaning and inspection crew missed the four empty beer cans next to the hot tub. We had to order additional wine glasses as none were provided for a unit that accommodates eight. The spray attachment in the kitchen sink leaked and needed to be replaced. The kitchen sink clogged and needed clearing. The technician sent to fix things was cheerful and efficient. However, we were not on vacation to have things fixed that should have been taken care of before we arrived."
63e17882294d1540be6819c8,8182354860,NOT SPECIFIED,88628921,1675720892340,06/02/2023 22:00:34 CST,chalet individuel - rocher du cerf,fr_fr,83,sejour hors periode scolaires,A amélioré la sécurité des deux escaliers dangereux pour les enfants .,HR_REVIEWTEXT,"Les positifs vue superbe, poêle à bois réconfortant chalet atypiques hygiène correcte. 
Le chalet est sur trois nivaux 3 chambres en bas sejour cuisine 1 er et deuxièmes grand dortoir. 
 Le point negatif du sejour le chalet est situé a 200 m dune piste bleu qui n'a pas été ouverte du sejour . Mal organisons des navettes avec tres peu d'horaires et ne fonctionnaient que pour monter ( descendaient vide aller comprendre ) avec trois enfants en bas ages 😮‍💨 . Le tord reviens à la station et le propriétaire en subit les conséquences car le locataire en retient pas un bon souvenir. 
A amélioré la sécurité des deux escaliers dangereux pour les enfants . Table de sejour petite pour 12 ."
63e28c343ca70a1bac105563,8182681155,NOT SPECIFIED,36645873,1675791423043,07/02/2023 17:36:49 CST,"waterfront home with pool, full kitchen, & beach access",en_us,83,nice but dirty and no hot water,The stairs are broken and steep and one of us fell down the stairs because of it.,HR_REVIEWTEXT,It was an ok stay it was a bit dirty and not very well maintained. The stairs are broken and steep and one of us fell down the stairs because of it. We had no hot water the entire stay so showers where rough. Tried to reach out the app multiple times no one ever responded.
63e8f0a6a7ffb62e2a04f6b5,8183316055,NOT SPECIFIED,34298132,1676210359461,12/02/2023 13:59:02 CST,"great stowe location. close to town & mountain. luxurious. king bed,sauna,wifi.",en_us,83,cozy and very comfortable (but not ideal for young children).,However once inside there are 2 flights of harrowing stairs that are not safe for a young child without close watch.,HR_REVIEWTEXT,"The property is so charming and has everything you need for a cozy and comfortable stay. Despite other reviews, we did not find the stairs from car to front door to be an issue. However once inside there are 2 flights of harrowing stairs that are not safe for a young child without close watch. The home is not ideal if you have a young child especially if not traveling w baby gates. We managed and did fine, but the worrying kept mama up at night. :) The loft area is also not accessible for young children which was a pity as it looked super cute! Aside from stairs, we enjoyed our stay very much. The property is clean, cozy, well stocked and convenient to downtown Stowe. The sauna is a blissful touch! The property managers are incredibly responsive and friendly and helped us quickly navigate a few things to settle in. We would definitely go back, but recommend the owners update the listing regarding the internal staircases for other potential renters w infants/toddlers."
63e2867de368d85a0beda662,8182671604,NOT SPECIFIED,22119490,1675789959631,07/02/2023 17:12:28 CST,pool home with game room - 2 master suites - pool area overlooks field,en_us,83,fraudulent advertising no pool table . pool to swim not healthy and is all broken with debris,The pool is very unsafe cracked steps with cement Debra of the pool .,HR_REVIEWTEXT,"This place false advertising dirty with dishes utensils cups inside the cabinets . 
Coffee stains on floor that been sitting there for months spilled was so nasty crusted behind the couch . Back floor on the master bedroom . Pool was missing top panel of screen and the debris of the tree was inside the pool . The pool is very unsafe cracked steps with cement Debra of the pool . We could not use the pool I have all the pictures to sub stain this write up . False fraudulently advertising that this home was clean and pool can be used and the game room in garage has pool table . No cable tv you need to have rouku password or your own app code passcode which we could not watch our playoffs football game or any tv station . You need a code I call they never fix that that was also fraudulent advertising to the consumer . Once you check in they want you to drive to there office when we already paid for the house send copy of driver license copy of credit card copy of our utilities bill that matched our address of our driver license credit card and bills . They kept harassing me to go to the office when we have plans for vaction not visiting there office . I have written send pictures of the place I ask for compensation for the false of advertising they never responded . They just send me letter stated they took away the pool table they could not replace the dart board had only 2 darts and the fuz table had no balls . On my eight day stay they came with darts and the balls for the fuz ball table . The basket ball hood that in the garage so call game room the balls did not have any air in them to bounce to shoot the balls , I will have abc on my side to collect some kind return payment due the amenities was not working or it was not available at site as promise when we purchase the home . It has dirty pots pans and old nasty . No handle on pot the pots are old Rusty . This home needs a big up date for this community run down needs a lot work . The place smell like dogs real bad smell . We are not happy with the stay the lies of false fraud advertising. We will take action ."
63d9c6ca604eaf359e0ba458,8179999717,NOT SPECIFIED,35128229,1675216596793,01/02/2023 01:56:26 CST,town beach holiday convenience,en_au,83,it was ok but cooking facilities terrible very old,Toilet kept running Very poor lighting in stairwell Ok for 4 nights,HR_REVIEWTEXT,"Toilet kept running 
Very poor lighting in stairwell
Ok for 4 nights"
63d73e0e47fc8746e129cc05,8179331110,NOT SPECIFIED,74517386,1675050521112,30/01/2023 03:48:30 CST,valley view lodge by destination big bear : beautiful luxury castle glen home! mountain views! outdoor hot tub!,en_us,83,great location. the home had plenty of space to accomadate family comfortably.,There was heavy ice build up near front entrance area that resulted in multiple slips and falls near front steps concrete area.,HR_REVIEWTEXT,"The property was in decent condition. Gutters were dripping alot of water. There was heavy ice build up near front entrance area that resulted in multiple slips and falls near front steps concrete area. Fortunately, all was okay. Also, window screen in fron of the home was on ground upon arrival. The process of checking in and out was great."
63dfe48954aa421a960d58c2,8181849481,NOT SPECIFIED,89396580,1675617461436,05/02/2023 17:16:57 CST,getaway space in nature - near lakes & shopping.c3,en_us,83,2-4 stay,Only fault was the ladder to get up stairs was shaky which resulted in me falling into the table and hurting my back,HR_REVIEWTEXT,Place was really cool and clean. Only fault was the ladder to get up stairs was shaky which resulted in me falling into the table and hurting my back
63e51e06b9ad1d1ef5974681,8183118585,NOT SPECIFIED,30218925,1675959893331,09/02/2023 16:23:34 CST,spectacular driggs townhome with views and hot tub,en_us,83,"great place, comfortable",Beds were comfortable and everything was in great condition We had to be careful with the spiral stairs as they were somewhat steep and slippery without shoes.,HR_REVIEWTEXT,"Place is as described. Large gathering area, nice kitchen. Beds were comfortable and everything was in great condition
We had to be careful with the spiral stairs as they were somewhat steep and slippery without shoes.
The internet/wifi was very sluggish almost constantly, although that's likely not the fault of the property but just making it known.
The hot tub isn't exactly level and was over-filled, when 5 of us used it, water ran over one of the sides. The tub cover was difficult to open/close and looks like it needs to be replaced
Overall, very pleased with our stay"
63dad737bc6fce68ac15e706,8180318480,NOT SPECIFIED,83559000,1675286345152,01/02/2023 21:18:47 CST,peabody 1 adorable 2 bedroom,en_us,83,unfavorable!,"The entrance was at the back, was dark, cluttered & had a crumbling cement stairs.",HR_REVIEWTEXT,"This is our 1st & only unfavorable VRBO review after many 5 star bookings. We vacated 2 days early due to poor conditions. 
The entrance was at the back, was dark, cluttered & had a crumbling cement stairs. Out front had bags of garbage and toilets to be disposed of for two days after we arrived. The living room had poor lighting, had missing bulbs & the room was still dark after they replaced a bulb. It was too dark to read a book without a flashlight. One sconce was hanging by wires off the wall. The floor was unfinished between the kitchen & living room causing a tripping hazard. The kitchen light didn't work causing us to have to use our cell phone flashlights to see. One hall light flickered the whole time it was on. The noisy sliding BR doors were very hard to open and close. There were no closets or hooks anywhere to hang clothes in the bedrooms or the entrance to hang a coat. There wasn't enough hot water to take a ""quick"" shower. The windows had bars, ""not pictured"" on the listing. The windows and curtains were filthy. The kitchen counters and coffee pot had not been cleaned. The kitchen had water stained & sagging ceiling tiles. We would, periodically, smell sewer gas.
We did communicate with the manager during our stay. They did address replacing a couple light bulbs, however, the rooms remained dark and no light in the kitchen. She was sending our complaint with pictures we took, to the owner however, we have not heard anything back from the owner even 5 days later which is careless on his part. We regret that we paid $896.57 for 5 nights."
63e12a86eca09826bf3e2fc9,8182249397,NOT SPECIFIED,34392795,1675702088450,06/02/2023 16:27:46 CST,"loft in san lorenzo, two minutes from the acquario; optional parking",it_it,83,buona soluzione vicino all'acquario,Le scale del palazzo sono molto ripide e pericolose ma dentro si sta bene.,HR_REVIEWTEXT,"La casa è vicina all'acquario e alle principali attrazioni, pulita e ben organizzata. Le scale del palazzo sono molto ripide e pericolose ma dentro si sta bene. Ok per famiglie"
63dec9a925e58f7f9695c99d,8181472858,NOT SPECIFIED,88814150,1675545040717,04/02/2023 21:10:01 CST,"oceanfront dog-friendly home with private beach access, amazing views, deck",en_us,83,"good location, needs to resolve some safety issues","light at outside stairway did not work, had to walk down steps in dark, safety hazard;",HR_REVIEWTEXT,"5 bedrooms, only 2 had tvs, neither worked, one working tv in whole house; light at outside stairway did not work, had to walk down steps in dark, safety hazard; outlet behind bed missing electrical cover, safety hazard; upper window in dining area came crashing down when unlocked, safety hazard; upstairs bedroom exterior door would not open, no egress from bedroom, safety hazard."
63dfeef4282dd530cb0e0c28,8181855648,NOT SPECIFIED,72935226,1675620094603,05/02/2023 18:01:05 CST,"charming downtown home, close to everything!",en_us,83,no communication,Steps were not salted and had ice where I slipped multiple times.,HR_REVIEWTEXT,"Walked in the place and was surprised that this home had only 4 bedroom, the extra bedroom was the 4th room not the 5th. The Living-room isn’t large enough for 5 people. There were broken items in the home and when I attempted to call to communicate Justin did not answers Justin only answered when I first arrived and when I left. Steps were not salted and had ice where I slipped multiple times. I fell on a broken kitchen chair and bumped my head as well as other family members. Don’t stay here as the practices are unfair."
63db03bc4f63ef64e608803e,8180362690,NOT SPECIFIED,70965541,1675297741909,02/02/2023 00:28:40 CST,"log home with golf course and mountain views; gourmet kitchen, great location",en_us,83,lots of potential but poorly maintained.,"Next we go up stairs and open all the blinds in the master bedroom to see the beautiful view before dark and we notice the bottom right window pane has a crack through it and the window was left open, then we see the top left pane is cracked and split in multiple locations which is almost dangerous if someone tried to operate that window.",HR_REVIEWTEXT,"My family flew in from Miami to ski. I thought I had got us an awesome spot to spend the weekend so we were quite excited. Once we got there we were let down, it’s a beautiful cabin with a great location but it’s poorly maintained and the listing on Vrbo is misleading. To start there was nothing in rental details saying that you cannot have a fire yet there is a fire place shown in the pictures and to be honest that’s part of going to a cabin in general especially when the weather is below 10 degrees outside it would be nice to use the fire place. Next we go up stairs and open all the blinds in the master bedroom to see the beautiful view before dark and we notice the bottom right window pane has a crack through it and the window was left open, then we see the top left pane is cracked and split in multiple locations which is almost dangerous if someone tried to operate that window. So I document all the stuff I had seen so far by taking pictures and notifying the maintenance company, then I am finally get settled and and ready to take a shower. I go up stairs to take a shower in the bathroom of the bedroom with the canopy bed and before I can even turn the handle for the water to come on the whole handle and wall plate fall off the wall so I couldn’t even use my own shower. I proceeded to go down stairs and use the other shower. Once I had finally showered I go to sit on the couch and play a game of cards with my family and I move one of the couch pillows which was hiding a huge stain on the leather cushion. I had contacted maintenance twice and they said they had made notes on the file and would be sending someone over to fix the shower Saturday morning, Saturday evening we arrive back at the house and the upstairs shower had still not been fixed. It was just one thing after another, we spent good money to be able to stay here and from the looks of the add on Vrbo it looks great from afar but to be charging what I was charged that place needs a lot of maintenance done."
63d9f2703cc5bb2f429e0588,8180038635,NOT SPECIFIED,68148224,1675227829273,01/02/2023 05:02:40 CST,"oceanfront in hilo hale kai suites heritage room - queen bed, private bath",en_us,83,"beautiful property, not enough attention to details",none of the outdoor lights were on so we had to navigate all the steps in the dark,HR_REVIEWTEXT,We arrived after dark and none of the outdoor lights were on so we had to navigate all the steps in the dark. We are each 88 years old and it was not fun. Also the second morning there was no breakfast. The room and property are wonderful but it was not a good start.
63dfa2fb30ae7c5a1597db96,8181723088,NOT SPECIFIED,22060387,1675600677283,05/02/2023 12:37:04 CST,holiday home with wood-burning fireplace in quiet surroundings,de_de,83,"schönes ferienhaus im jagdhausstil, bedingt kleinkind geeignet","Bei einem Aufenthalt mit Kleinkind, Baby stellt die Treppe eine große Gefahr da.",HR_REVIEWTEXT,"Wir haben einen wunderschönen, schneeweißen Familienurlaub im einsamen und sehr ruhigen Dolni Dvur verbracht. Die Unterkunft ist rustikal, es wird vermutlich eine ehemalige Jagdhütte sein, welche mit vielen authentischen entsprechenden Dekorationen auszuwerten weiß. Man ist nah am Nationalpark, ein Auto ist aber definitiv für fast alle Ausflüge notwendig.

Das Haus besteht aus einen Vorraum und Wohnzimmer mit Kamin in der unteren Etage. Vom Wohnzimmer geht eine mittelsteile Treppe hinauf in einem zweiten Wohn-Essraum. Dort befinden sich ebenso Toilette (einfach aber wie alles sehr sauber), eine Küche und die beiden Schlafzimmer. Geschlafen haben wir sehr gut, die Bettwäsche war sauber und der Jahreszeit entsprechend dick. Die Küche bietet tatsächlich nur das nötigste und ist wie auf den Bildern zu sehen, sehr klein. Wir waren zu viert (davon zwei Kinder) und konnten uns arrangieren. Mit mehreren Erwachsenen wird es wohl etwas eng.

Wissen sollte man, dass bei der Schnee der Aufstieg zum Haus mühsam ist. Besonders mit Kleinkind/Baby oder Gepäck. Der Weg zur Hütte (ca 50-80 Meter) wird nicht geräumt (!) und ist einen Hang hinauf. Bei Schnee war es z.T. sehr schwierig oder man hat Spaß am Schneeschippen ;) . Auch der Parkplatz wurde bei unserem Aufenthalt max einmal am Tag geräumt. Manchmal auch nicht,sodass an der Kirche (ca 1,2 Km entfernt) geparkt. werden musste. Das ist aber sicherlich nur ein Winterproblem. Das vorbestellte Babybett haben wir nicht bekommen, die Heizung im Wohnzimmer war ab Tag zwei leider kalt (Luft in der Heizung, wurde uns jedoch erst bei Abfahrt erklärt). Oben war es aber jederzeit schön warm und dort auch unser Aufenthaltsort. Wir haben uns dann abends den Kamin angemacht. 

Bei einem Aufenthalt mit Kleinkind, Baby stellt die Treppe eine große Gefahr da. Sie ist sehr offen und direkt am Küchentisch. Hier wäre eine Babysperre sehr hilfreich.

Im Ganzen haben wir unseren Aufenthalt sehr genossen und können einen Urlaub hier empfehlen."
63d92bdc88d9ef2d1d2bcf02,8179817723,NOT SPECIFIED,34011777,1675177020352,31/01/2023 14:55:24 CST,"beachfront  penthouse 4 bdrs.  wi-fi,  pool, chef, staff , concierge",en_us,83,beautiful location,I would worn those with children that the spiral staircase to the second floor loft may be a hazard.,HR_REVIEWTEXT,"I truly loved this location. We wanted a quite area away from crowds and we got it. Very few beach walkers and no venders. Alberto was present and showed us up to our unit. We were on the top unit. There is a unit below us as well as a studio down the driveway. 

The unit was very clean and spacious. The kitchen is well-appointed. They had a water dispenser with large jugs and replaced as needed. Plenty of lounging furniture. The balcony had a table with 4 chairs. I would worn those with children that the spiral staircase to the second floor loft may be a hazard. For adults you must be careful when reaching the top...there are 2 beams you must go under and it's very easy to bump your head. Doable but you must be careful. I don't think there is a remedy due to the design of the unit but just be aware of those that will be sleeping in that area. 

There was a paddle board and two kayaks to use as well as several water toys for children and adults. We didn't use the pool due to the weather but it was kept very clean. The outdoor shower and hose was great to rinse off with. We had a housekeeper come three times for the week and he did a great job including doing the dishes.

We had Chef Beto come in twice. I highly recommend having the welcome dinner. We were tired of travel and it was perfect. Very devious and plentiful! We had leftovers for days! 

Christina was very prompt with her responses and very accommodating. She truly wanted to please us!"
63d8435b01a8732909f9fd83,8179570500,NOT SPECIFIED,34005367,1675117490155,30/01/2023 22:23:23 CST,private 4acres 2 mbr 750 '  beach front tar bay pool hot tub car gym boat kayak,en_us,83,clearly dated-(out dated),"The walk down comes with safety hazards, such as broken railing and overgrown brush that leads to some stairs that are missing.",HR_REVIEWTEXT,"This property is definitely out dated; needs alot of work. Not worth the the amount of money we paid for the week. From the molded refrigerator , holes in ceilings, broken lawn furniture and expired spices in the kitchen cabinet. The title of the property definitely is eye catching however, very misleading. So many other properties on the island to stay for a fraction of the cost. As for the reviews getting to the beach is impossible as stated. The walk down comes with safety hazards, such as broken railing and overgrown brush that leads to some stairs that are missing."
63e7dcb083daef4ba9340c9b,8183259012,NOT SPECIFIED,70854112,1676139721390,11/02/2023 18:21:35 CST,big foot river lodge,en_us,83,great river view,"The stairs down to the river was not particularly safe, it could use some reinforcement.",HR_REVIEWTEXT,"We really appreciated how clean and updated the cabin is. It's spacious and could really handle a good size group. Kitchen is pretty well stocked, but I was wishing for a roll of paper towels; the only thing provided were small white dishrags. The road noise is an issue, I was thankful I had earplugs for sleeping in the upstairs bedroom. We loved the large seating areas outside to watch the river and all the activity on it (birds, boaters). The stairs down to the river was not particularly safe, it could use some reinforcement. Overall, we had a fun time."
63d6e6c140d5a473ad08690c,8179198460,NOT SPECIFIED,34683607,1675028239844,29/01/2023 21:36:00 CST,typical savoyard chalet for calm mountain lovers.,fr_fr,83,weekend neige,"Quelques découvertes a notre arrivée et au cours du séjour : table de massage qui ne marche pas, bouton pour allumer l étincelle pour la gazinière cassé et pas d allumettes fournies, ménage superficiel, aspirateur défectueux, frigo qui a congelé notre nourriture...",HR_REVIEWTEXT,"Un super weekend dans un chalet bien placé ! 
Les propriétaires sont très réactifs et joignables.
Chauffage d appoint dans toutes les chambres, cheminee et bois fourni, eau chaude suffisante et bon débit dans les douches. 
Quelques découvertes a notre arrivée et au cours du séjour : table de massage qui ne marche pas, bouton pour allumer l étincelle pour la gazinière cassé et pas d allumettes fournies, ménage superficiel, aspirateur défectueux, frigo qui a congelé notre nourriture... 
Malgré tout le weekend a été très sympa et la localisation dans ce hameau tranquille tout proche des telecabines de celliers avec forfaits et location de skis a proximité est tres appréciable 
Merci pour ce séjour"
63e7d3acb07f813f3d3c9d92,8183255713,NOT SPECIFIED,34079541,1676137398150,11/02/2023 17:43:08 CST,"sayulita, mexico, incredible ocean views,",en_us,83,beautiful house with ocean views and walking distance to everything,"Lots of stairs to get in also, so if you have elders or injured, maybe hard, but worth it for the views this place provides.",HR_REVIEWTEXT,"Seth and his amazing rental managers were super easy to work with and very responsive in helping us with everything from finding a driver to a rental cart to how to open the door. Just a short walk to any food you could want and the beach, it’s centrally located. The hill is a beast, but a good way to get in a short workout. Older folks or anyone with knee or hip problems will require a golf cart to access the property up and down. Lots of stairs to get in also, so if you have elders or injured, maybe hard, but worth it for the views this place provides. If your a night owl, good for you, because between 11pm-4am every night every dance club in town pumps their music as loud as possible and there is no avoiding it. Bring earplugs! If your an early bird, just down the hill, a 1 minute walk is the amazing yah-yah cafe. Would I come back, to this house, absolutely, but with better earplugs. Great overall experience. Kitchen had all of the basics and more, beach towels provided."
63e4600d56d9a34c58d5e60a,8183085036,NOT SPECIFIED,18978985,1675911196670,09/02/2023 02:53:01 CST,beachy and clean!  white water views!,en_us,83,walk to the beach,"Only 2 issues were wet stairs from sprinklers right at check-in time which cause a hazard, and the early standard check-out time of 10am.",HR_REVIEWTEXT,"It's a nice little place with plenty of space. The apartment is located near the beach in a nice little neighborhood close to a wonderful coffee shop and corner market. I appreciated the garage space to park my car.
Unit was clean and all instructions for check-in and check-out were easy. Plenty of things to do within walking distance. 
Only 2 issues were wet stairs from sprinklers right at check-in time which cause a hazard, and the early standard check-out time of 10am. I'm glad they were able to accommodate my request for an extra hour since my daughter was playing in a soccer tournament, but I do think 10am is early for a check-out time. Overall, worthy of another stay for future tournaments."
63d7f26a3ca54f4dafb75d4c,8179453353,NOT SPECIFIED,34327874,1675097282228,30/01/2023 16:38:01 CST,large poipu kai condo with air conditioning in perfect location for everything!,en_us,83,escape from a bad 2022 year on the mainland.,so we placed one of the Dining Room chairs at the base of the steps to alert us to the steps in the dark.,HR_REVIEWTEXT,"We were expecting to be closer to the Ocean. We estimate that it's 1/4 mile to the road past Brennecke's Beach Broiler. So we used the car daily to transport our stuff to the beach when we used the beach chair's.

The 2 Bedroom unit was larger than expected, well supplied, clean and quiet. The pool area is right outside the Living Room Lanai and noise was not at all an issue when others were using the pool and grilling area, etc...

The step down from the Dining area into to the Living Room has two 4"" steps over an distance of 8 feet wide. We found this to be a concern moving at night without lighting. so we placed one of the Dining Room chairs at the base of the steps to alert us to the steps in the dark.

I had a night cough, so we used both bedrooms and the smaller one seamed to have some type of lingering order we couldn't identify.

The grounds were beautiful and the trail to the beach areas easy to follow. Everything in the description of the property was accurate and we used the beach chairs several times. The refrigerator freezer worked well until the last day when we had to clean out the ice storage bin so fresh ice could be produced,

We also found two of the Coasters were broken in the Living room. We threw them out as they could not be used and purchased a matching set of four coasters which we left for future users.

Overall we would rate the property as a FIVE!"
63d7ea3963bc34179c43681b,8179434716,NOT SPECIFIED,21702812,1675094646887,30/01/2023 16:03:05 CST,secluded smoky mountain log cabin rental between pigeon forge and gatlinburg,en_us,83,great stay,"The only concern I have is the stairs outside, they were very slippery and I took a fall from the top all the way down.",HR_REVIEWTEXT,"This was a perfect getaway! The cabin was clean and comfortable, they allowed our dogs! The only concern I have is the stairs outside, they were very slippery and I took a fall from the top all the way down. I would recommend to put some gripping tape on them. Other than that it was perfect!"
