"Topic = ""H&S VRBO Model - REF"">>Topic = ""Electrical - Loose or exposed wiring"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Electrical - Loose or exposed wiring
Sentiment Filter: All sentences
Matched: 32 sentences
"Electrical - Loose or exposed wiring Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Electrical - Loose or exposed wiring""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63db0472c6f4cb1828f264cc,8180362596,NOT SPECIFIED,33415591,1675297916187,02/02/2023 00:31:46 CST,"beach front, balcony w/ sea view, wifi, kayak+bikes rentals, 'double room'-ar",en_us,83,bad value & bad place - we are so sorry we chose this property!,"The only lamp (other than a too bright, ceiling mounted florescent tube (open and exposed and with exposed wiring) was a flexible tube desk lamp with a horrible green shade that made the room green.",HR_REVIEWTEXT,"This is truly a 3rd world property! The only thing that really worked well was the A/C. Everything needs a re-do! Toilet's don't flush right. We had sewer odors or perhaps methane gas odors from lack of vents or vents that don't work well. (Our's were minor in comparison to my sister and brother in-law's unit that was almost unbearable the whole time). Delry the manager is ok. He at least pretends to be glad he's there. The housekeepers were very good and hard working (and I'd bet severely underpaid. Beds need replacement (box springs torn, old and dirty). The bicycles for rent were never really available. Electrical wiring is surface mounted in some areas and probably not safe. Ceiling fan in the bathroom is not installed within the ceiling as designed to be and therefore is extremely noisy and annoying. The only lamp (other than a too bright, ceiling mounted florescent tube (open and exposed and with exposed wiring) was a flexible tube desk lamp with a horrible green shade that made the room green. The bathroom sink is rusty, the bathtub has been spray painted and paint is coming off. On the last day the water heater failed and so we took cold showers. The outdoor little palapa-type-awning-area must have been nice at one time but it's just totally beat up as are the picnic tables. Caye Caulker was AMAZING! But VRBO should remove this nasty property from their offerings! We thought... it's VRBO... it must be decent! It WAS less $ - But it's a slum!"
63db0472c6f4cb1828f264cc,8180362594,NOT SPECIFIED,33415591,1675297916187,02/02/2023 00:31:46 CST,"beach front, balcony w/ sea view, wifi, kayak+bikes rentals, 'double room'-ar",en_us,83,bad value & bad place - we are so sorry we chose this property!,Electrical wiring is surface mounted in some areas and probably not safe.,HR_REVIEWTEXT,"This is truly a 3rd world property! The only thing that really worked well was the A/C. Everything needs a re-do! Toilet's don't flush right. We had sewer odors or perhaps methane gas odors from lack of vents or vents that don't work well. (Our's were minor in comparison to my sister and brother in-law's unit that was almost unbearable the whole time). Delry the manager is ok. He at least pretends to be glad he's there. The housekeepers were very good and hard working (and I'd bet severely underpaid. Beds need replacement (box springs torn, old and dirty). The bicycles for rent were never really available. Electrical wiring is surface mounted in some areas and probably not safe. Ceiling fan in the bathroom is not installed within the ceiling as designed to be and therefore is extremely noisy and annoying. The only lamp (other than a too bright, ceiling mounted florescent tube (open and exposed and with exposed wiring) was a flexible tube desk lamp with a horrible green shade that made the room green. The bathroom sink is rusty, the bathtub has been spray painted and paint is coming off. On the last day the water heater failed and so we took cold showers. The outdoor little palapa-type-awning-area must have been nice at one time but it's just totally beat up as are the picnic tables. Caye Caulker was AMAZING! But VRBO should remove this nasty property from their offerings! We thought... it's VRBO... it must be decent! It WAS less $ - But it's a slum!"
63d833be8d64e77a77098011,8179551207,NOT SPECIFIED,62559250,1675113416343,30/01/2023 21:16:45 CST,florida beach paradise1: heated pool | sleeps 16,en_us,83,"dirty, damaged, bug infested, & miss-leading","The home was dirty, windows did not close, door/window screens littered with holes, electrical wiring was exposed throughout the home.",HR_REVIEWTEXT,"The property was nothing like what was pictured. The home was dirty, windows didn’t close, door/window screens littered with holes, electrical wiring was exposed throughout the home. Both the front and back doors don’t completely close, a quarter inch gap exists to let the light and bugs through. Broken tile and holes in the wall throughout the home. The bathroom tiling was so shoddy that the owner didn’t bother to tile underneath the vanity which stood on four legs and thus exposing the floor boards. The pool area was filthy, the decomposing solar cover littered the pool with plastic. Think twice before booking."
63e4801ce333345029c01c9d,8183090059,NOT SPECIFIED,73765674,1675919399983,09/02/2023 05:09:48 CST,beautifully decorated home! private hot tub! located in the heart of sedona! beautifully furnished! - pony soldier circle - s121<br><br>just listed! hot tub! located in the heart of sedona! beautifully furnished! - pony soldier circle s121,en_us,83,great stay,"As has been commented in the past, there is no cable/TV for live TV, only streaming.",HR_REVIEWTEXT,"Overall rating of the location is 5 stars. As has been commented in the past, there is no cable/TV for live TV, only streaming."
63e009569e702852bd6e54dd,8181894661,NOT SPECIFIED,38309707,1675626867022,05/02/2023 19:53:58 CST,grandmas house with a view!,en_us,83,very dated,This home presents a huge fire hazard with all the electrical issues.,HR_REVIEWTEXT,"Upon arriving, we found a note from the host that the furnace had quit working the day before our arrival. And the home was quite cold. When contacting the host was told I was exaggerating that the house was freezing on arrival, that it had to be at least 60 degrees downstairs & 70 upstairs. It was not near that. There was almost 10 space heaters plugged in throughout the home. And we had to also start the fire place and get the fire going with the wet wood they had. Due to all of the space heaters plugged in, it also blew a breaker. We found the breaker box, in the living room wall, covered with a piece of styrofoam and cloth as the breaker cover. The other breaker box had no cover. Several outlets & light switches were without covers. The outlets all had power strips or outlet extenders plugged into them. The downstairs had no smoke alarm and the barrel fire place down there got extremely hot. The ceiling tiles had been wet throughout and starting to fall in. The pictures are deceiving. This home presents a huge fire hazard with all the electrical issues."
63e034773e3c937f7b81b518,8181950281,NOT SPECIFIED,71747835,1675637889318,05/02/2023 22:57:59 CST,amazing scottsdale abode w/ private oasis!,en_us,83,scottsdale 2022,"the living room fan, the pool was filthy, master bedroom faucet was loose, no cable, so no live TV, no garage door transmitters and the shower water pressure was not good",HR_REVIEWTEXT,"The house is in a great, quiet location. The hot tub was awesome, and the majority of the house had modern updates. The backyard is amazing and the main reason we booked the property. But, the big problem is that the furnace only heats the bedrooms. So the main areas-kitchen, dining, living room have no heat. When we were there, it got down to the low 30's at night, and we needed heat. The property manager and owner said to leave the bedroom doors open and there are also 2 space heaters to heat the main areas. The space heaters were way to small to make a difference and the main areas were quite cold. None of the living room lights worked nor the living room fan, the pool was filthy, master bedroom faucet was loose, no cable, so no live TV, no garage door transmitters and the shower water pressure was not good. Due to having no heat in the main areas, we would not stay there again. We could look past all of the other issues, but with the main areas too cold to be in, we will look at other properties for our next visit."
63e15f8c64dd291c9345bb85,8182320875,NOT SPECIFIED,18764973,1675714454583,06/02/2023 20:14:04 CST,beautiful waterfront property,en_us,83,near all the sites in jax,Having cable TV was nice- was able to watch live games.,HR_REVIEWTEXT,"Very clean & nicely decorated property. Lots of towels, pillows, & washcloths. Wish I would’ve found the salt & pepper shakers before our last day! Also wish there would have been a bit of olive oil for cooking and a better spatula for frying eggs. Nice to have coffee filters on hand as well as plenty of paper towels. The view out the back is phenomenal! Having cable TV was nice- was able to watch live games. And an earlier than usual check-in time made us choose this house over others. Will stay here again."
63e815b2aba947158123b74f,8183276311,NOT SPECIFIED,50556454,1676154318130,11/02/2023 22:24:50 CST,"value deal! comfy unit, pool, breakfast, parking, shuttle to parks",en_us,83,not up to speed,The wires were exposed on the chord to the lamp that sat on the desk.,HR_REVIEWTEXT,"The hot water was not working in the shower the first night, it was tepid. It was fixed the second day. Three of the lights in the room were out and needed light bulbs replaced. The exhaust fan in the bathroom was reported as not working and was not fixed during our stay. I would not recommend this hotel room to any one. In addition to the issues with the lights hot water and exhaust fan the orange throw (pictures in the room ad) on one of the beds was dirty. The lamps were old and the shade on the lamp between the beds was dirty and had holes in it. The wires were exposed on the chord to the lamp that sat on the desk. The curtains were dirty. We could not reach the front desk by phone. No one picked up the call. There were no bedspreads or comforters on the beds. We asked the front desk for 2 extra blankets and they gave us clean white comforters. The people at the check in desk did not keep your room number private they spoke it aloud as you were given a key. 
The breakfast was good and the location was very convenient. It was quiet."
63e291851c167e40d3826f29,8182683215,NOT SPECIFIED,75180904,1675792783155,07/02/2023 17:59:32 CST,gulfview hideaway-spectacular pool & beach access!,en_us,83,winter get-a-way from the cold and rain.,There were holes in the bathroom wall where there was at one time a toilet tissue holder and the wiring for the bedroom fan was dangling from the ceiling.,HR_REVIEWTEXT,"The unit was basically clean. There was however an odor upon our initial entry but after buying a bottle of Pine sol and a couple of moppings it was fine. We also placed the throw rugs onto the deck and put them back inside when we left. The bedsheets did not fit the one bed very well and continually came off in the night, however the mattresses were Very Comfortable. There were holes in the bathroom wall where there was at one time a toilet tissue holder and the wiring for the bedroom fan was dangling from the ceiling. But the fan worked fine. We had to call the police to gain entry after our 7th day as the door lock was inoperable and on-site staff refused to open the door. Otherwise, we had a good time."
63e3760a87de824363e9d64b,8182970653,NOT SPECIFIED,32501035,1675851295806,08/02/2023 10:14:34 CST,iloftmalaga pacifico 19 c,en_gb,83,malaga stay - winter sun february 2023,Looked unsafe (electric wiring exposed) & hot steam vented on to your hand when pouring.,HR_REVIEWTEXT,"Loved this large top floor apartment in a great position on Calle Pacifico with access to the wonderful Paseo Marítimo Antonio Banderas (14k sea front stretching to the other side of the city to Playa La Malgueta).

Check in was smooth at the office in central Malaga where we were allowed to store our luggage until 4pm.

The apartment was clean & the large balcony became an afternoon sun trap after midday during February.
Beds were firm & comfortable & showers plentiful with good pressure & hot water. Air conditioning/ heating kept most rooms warm when the temperatures dropped in the evenings.

Location was everything: Quiet & although the apartment is about 2.75k from central Malaga we loved the walk along the seafront. Bus services the regular (No’s 40 & 7). Running & scooter rides along the front really made the break. 
Plenty of excellent local restaurants within 5 minutes walk of the apartment negating the need to go into central Malaga. Particularly liked La Mafia, Terra Mia and Taco Box.

Some not so positives in our experience were:

- No hand wash in bathrooms or kitchen ( important post Covid I would have thought) rather than tiny soaps.
- No plugs in the bathrooms/ kitchen - difficult to have a quick wash or clean plates & cups in the kitchen.
- Kettle was very small & difficult to use. Looked unsafe (electric wiring exposed) & hot steam vented on to your hand when pouring."
63e452f26a8b9e606eca060f,8183081783,NOT SPECIFIED,33213036,1675907836195,09/02/2023 01:57:06 CST,winterplace 3br/2ba condo - gorgeous view - ski in ski out,en_us,83,great location. bad experience.,First thing we noticed when we arrived was the smoke alarm just inside the entry was hanging by wires and was covered with a plastic bag.,HR_REVIEWTEXT,"Rented this condo for 5 days for my children and a few of their friends to ski. The location of this unit is excellent. It’s super close to the slopes and we had a good view from the balcony to see our kids going down the slope. It was right next to the laundry room too, which was really convenient. There was a good selection of cookware and dishes in the unit, as well as a blender and a crockpot. The weren’t very many spoons/forks but we brought our own plasticware and disposable cups/plates/bowls so we were set. The listing indicated there was a Keurig, but there was not - there was a Mr. Coffee brewer so the k-cups we brought with us were useless. 

I’ve never stayed at any of the other condos in this complex so I cannot say how this one compares to the others, I can only share my experience/observations. 

Between beds, bunks and a pullout sofa, it slept eight. There was only enough seating for four people unless you used the barstools. The beds weren’t terrible, but they weren’t great either. Probably depends on what you’re used to. I’m told the bunks slept terrible. 

First thing we noticed when we arrived was the smoke alarm just inside the entry was hanging by wires and was covered with a plastic bag. Having no idea what was going on, we left it as it was. In addition to that, the toilet in main bath was shimmed on one side and didn’t appear to be properly attached to the floor, as it sometimes lifted off floor if you moved a certain way while using it. There was nowhere to hang a hand towel in the bathroom and you could see where a towel bar once hung. The tub did not drain well at all and each shower meant standing in ankle deep water. The bathroom door had a terrible squeak and sleeping in the adjacent room was rough as each time someone visited the bathroom there was no sleeping through it. This experience was shared by those sleeping in bunk room. In the kitchen the refrigerator door would not shut without a good push. The microwave oven quit working our last morning there. Can’t count that as a negative really because those things happen. The small dryer in the bunk room ran but did not dry. The air was cool. 

There were no real checkout instructions so we followed same etiquette we would if staying at a hotel. All dishes were washed and put away and all trash was taken to dumpster. We did not vacuum, mop, wash/change bed linens or sanitize. We did however pay a $125 cleaning fee. 

Two days after we left, the owner of the unit began repeatedly calling one of my children’s phone and leaving very aggressive sounding messages demanding a return call. Based on that, I was not comfortable talking to him so he left me a message on Vrbo instead. He said the condo was left in bad condition - probably the worst he’d ever seen. And that the microwave was broken and he was charging me the $250 security deposit. I told him about the things I’ve noted in this review - that the condo was in bad condition when we arrived and we left nothing was out of place, no dirty dishes, no trash. We handled everything except what we assumed cleaning fee covered and there was nothing in the listing to specify we should have done anything differently. I think the broken microwave was the crux of the issue. I’ve replaced several microwaves in my home over the years. They quit working sometimes, but I got the distinct feeling I was being held responsible for that and thus the threat to be charged. In the end he decided not to charge the $250. 

My advice to anyone staying here or anywhere else is to know upfront what the owner expects, what the cleaning fee covers, and take notes/photos of issues observed when you arrive and take photos as you leave. 

Based on my experience with this particular unit after our stay, I would not stay again."
