"Topic = ""H&S VRBO Model - REF"">>Topic = ""Electrical - Power Outage"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Electrical - Power Outage
Sentiment Filter: All sentences
Matched: 98 sentences
"Electrical - Power Outage Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Electrical - Power Outage""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Electrical - Power Outage""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63dd83bff134a77dd4adf5e3,8181089165,NOT SPECIFIED,74821883,1675461576742,01/02/2023 22:53:39 CST,"penthouse loft apartment, privacy only 10 mins to austin",en_us,83,"do not stay here, very deplorable conditions",The 1st night we plugged in our small foreman grill which blew a breaker and we had no electricity until the “host” fixed it.,HR_REVIEWTEXT,"We tried to cancel before our arrival by calling Vrbo as we were worried about staying due to the very very cold and rude texts we received the day before checkin. We were very nice and courteous but this man has ZERO personality nor hosting skills. Vrbo called him he see if we could cancel due to our expressed fear (expressed to Vrbo representative) of staying at this property, she contacted him but he refused to refund our money and so did Vrbo even after expressing great concern for safety. We reluctantly decided to stay due to already paying. The “host” met us in the driveway and right off the bat after showing me where to park yelled at me when I tried pulling up in the driveway because he felt he needed to watch me park as to not hit the mailbox. Once taken to the door he opened it, told us to take our shoes off as his wife had just “vacuumed “ the bright pink carpet 30yr old dirty carpet, took us up to the “room” in which looked like we were in a converted attic and we actually laughed the 2 days we were there as if we had a 1st college studio this would have been it!! Very very old furniture (no legs on the purple couch, all furniture obviously from garage sales) but the worst was the 30+yr old mattress covered in plastic that was soooo hard and in such bad condition I could hardly walk after getting up both mornings. As far as the “room” it has no tv, we were told only to use a radiator plug in heater (ice storm/schools&county closed, 20 degrees at night) due to the “expensive cost of propane that heats the home”. With this being a converted attic it was brutally cold and that radiator heater is so very dangerous, had it caused a fire our exit would have been scary given we were in a home behind a broken steel gate that had to be opened/closed by hand upon arrival/leaving. The 1st night we plugged in our small foreman grill which blew a breaker and we had no electricity until the “host” fixed it. We then got a message saying to unplug the heater if we needed to use other power as it would happen again….not cool. The bathroom was a nightmare!!! Now “host” is saying the 30yr old bed was broken, which is a flat lie and charging us $1300! We should have trusted our gut instinct as we knew before even getting to the property something was off with this “host” and sure enough. He admitted to listening to us in our room in a text. We rent regularly and have had wonderful experiences with all other hosts. Very sad. I hope Vrbo does inspections."
63dc9547990baf35f3a1a2a9,8180833865,NOT SPECIFIED,90251288,1675400613249,03/02/2023 05:01:59 CST,getaway to a quiet neighborhood house (mil suite) with garden & creek view,en_us,83,seattle area stay,the power went out in a portion of the kitchen and some outlets,HR_REVIEWTEXT,"This is a good place to go if you have trips into the Seattle area but want to come back to a cozy, more relaxing setting. This MIL suite is at the lower portion of a house, with a fully separate entry. It was really good to have a level entrance with no stairs! The electric fireplace was nice, WiFi/Internet great, parking was great, and owner communication was great!

The listing said full kitchen and we used the dishes, silverware, pots and pans, tea kettle, toaster, microwave, and dishwasher. We did not use the countertop oven. I appreciated knowing that it was a small refrigerator ahead of time, as it helped in planning what to bring/not bring. The listing I believe did say a stove, which was one of the reasons I selected it. What was in the kitchen was 2 burner ceramic/glass stovetop, which even with a users manual was a bit confusing for me to use. However in communicating with the owner my questions were cleared up. It might have been helpful to have pictures of the kitchen to see what was included. 

The weather when we were there was cold for the Seattle area so we used the wall thermostat/heaters and the space heaters. However we were also cooking at the same time on the stovetop and heating water in a tea kettle and the power went out in a portion of the kitchen and some outlets. To his credit, when we contacted the owner he quickly remedied the situation. 

We did not use the sunroom, but did enjoy the view of the creek, chickens, garden outside, and evergreen trees."
63e1ce6dc0acd86aa775eb42,8182467287,NOT SPECIFIED,39556560,1675742839901,07/02/2023 04:07:09 CST,"beautiful & spacious mountain condo w/ shared pool, hot tub, & sauna",en_us,83,bring your own cold weather sleeping bags,A reputable rental site such as VRBO without electricity and heat should never be allowed in temperatures as cold as this.,HR_REVIEWTEXT,"Receiving our concerns and complaints did us no good while we stayed there. We complained regarding the heat and electricity not working from the 1st night. 

Being transparent would’ve been letting us know that there would not be efficient electricity and heat provided to all the rooms. There are basic expectations for a rental, such as a roof, electricity, heat, and walls. These are not items that any renter should “reach out and ask questions or be concerned about before booking” 
Should I have also reached out and asked before I arrived if there was a roof? Electricity and heat are basic needs that should have been met every time someone rents a home in a place as cold as Mammoth. Unless you specifically state in your description of the home that heat and electricity MAY NOT be available at all times, which it was not. 
I wish I looked at the reviews before I rented because I am obviously not the first person to complain of the exact same two things the breaker feeling, which means no electricity and heat not working properly. 

“Greatly apologizing my for the inconvenience and difficulties” of being cold and lacking electricity is not ok. “Promising to have this issue resolved in the future”does not help me, because I will never stay here again. Neither is “Feeling my great disappointment” 
We stayed there cold, and lacking electricity because there weren’t any other places to stay. 

Having basic necessities such as heat, and electricity in Mammoth is something that should not be “looked into” it should be mandatory and MUST at all times. We all left the house and weekend sniffling and feeling as if we were on the verge of being sick. 
A reputable rental site such as VRBO without electricity and heat should never be allowed in temperatures as cold as this. 

I would like to be fully refunded rather than apologized to. If not I will have no choice other than to further escalate my complaint, or speak to my attorney."
63e1ce6dc0acd86aa775eb42,8182467281,NOT SPECIFIED,39556560,1675742839901,07/02/2023 04:07:09 CST,"beautiful & spacious mountain condo w/ shared pool, hot tub, & sauna",en_us,83,bring your own cold weather sleeping bags,"I wish I looked at the reviews before I rented because I am obviously not the first person to complain of the exact same two things the breaker feeling, which means no electricity and heat not working properly.",HR_REVIEWTEXT,"Receiving our concerns and complaints did us no good while we stayed there. We complained regarding the heat and electricity not working from the 1st night. 

Being transparent would’ve been letting us know that there would not be efficient electricity and heat provided to all the rooms. There are basic expectations for a rental, such as a roof, electricity, heat, and walls. These are not items that any renter should “reach out and ask questions or be concerned about before booking” 
Should I have also reached out and asked before I arrived if there was a roof? Electricity and heat are basic needs that should have been met every time someone rents a home in a place as cold as Mammoth. Unless you specifically state in your description of the home that heat and electricity MAY NOT be available at all times, which it was not. 
I wish I looked at the reviews before I rented because I am obviously not the first person to complain of the exact same two things the breaker feeling, which means no electricity and heat not working properly. 

“Greatly apologizing my for the inconvenience and difficulties” of being cold and lacking electricity is not ok. “Promising to have this issue resolved in the future”does not help me, because I will never stay here again. Neither is “Feeling my great disappointment” 
We stayed there cold, and lacking electricity because there weren’t any other places to stay. 

Having basic necessities such as heat, and electricity in Mammoth is something that should not be “looked into” it should be mandatory and MUST at all times. We all left the house and weekend sniffling and feeling as if we were on the verge of being sick. 
A reputable rental site such as VRBO without electricity and heat should never be allowed in temperatures as cold as this. 

I would like to be fully refunded rather than apologized to. If not I will have no choice other than to further escalate my complaint, or speak to my attorney."
63e1b519f6e5d140ed380e69,8182431367,NOT SPECIFIED,32067983,1675736355976,07/02/2023 02:19:05 CST,beautiful and elegant 5 bdrm ocean front house with direct access to the ocean,en_us,83,wedding,"hot water was not consistently available for all bathrooms, a/c went in one room because of power outages",HR_REVIEWTEXT,"Property is beautiful and staff was very responsive but hot water was not consistently available for all bathrooms, a/c went in one room because of power outages. Wood Decking is in need of replacing and steps down to beach need to be repaired."
63e44951fd04e715df7497bf,8183080374,NOT SPECIFIED,78269441,1675905402532,09/02/2023 01:15:40 CST,"bachelorette penthouse, pool +views & walk everywhere",en_us,83,don’t stay here,the power went out,HR_REVIEWTEXT,"check in process… the address given to you by VRBO is not of this unit and you had to text the owner for checking in as it was never provided. the whole process is very shady as he gives you the address and tells you to bypass management, to a location of a hidden key (he will send you a video) and that key is not secured in any way… anyone has access to it or can find it. You then get the keys of the unit which are tracked meaning you are tracked by a Tile. (Mind you this unit is specifically stated for bachelorette parties) 

Unit over all is nice, def not meant for the number of people indicated you will trip over each other with all the cots and no room to walk! 
Rules are listed everywhere as if you are all ready going to break something…. Do not expect any amenities…Decor is nice. 

The building is all short term rental so be prepared for drunken knockers as we did two of the nights!

We were there Thurs - Sunday and the power went out, he didn’t have anything to say or help… and we are on the 32nd floor! 

Checking out, we did as the rules said, throw towels in and put the keys back where they all were… 

Tues- he sends nasty messages about us ripping blinds off the wall and charges us fees for this… we were a group of 3 on a girls trip so it’s safe to assume we were not throwing any ragers! Mind you we checked Sun and the key is in a very public location. We also asked for proof as he had two sets of blinds and one was not fully installed. 
No proof…"
63d8256c211b9504c7afb91f,8179529283,NOT SPECIFIED,55185959,1675109753297,30/01/2023 18:19:58 CST,brand new surf ranch bungalow,en_us,83,don't let the photos fool you. beware,- The power went out one night in the middle of the night and I had to contact the owner.,HR_REVIEWTEXT,"Listing photos look amazing and lots of things appear “pretty” but I had major issues from the moment I arrived until the moment I left. 

- I arrived on a Saturday, during a rain storm, to leaks in both master bedroom and living room (all over sofa). I immediately contacted owner who lives close by but instead of coming over to look, she instructed me to put pots out to collect dripping water and that a roofer would come by Monday. Monday it was fixed but she left the dirty leak collecting pots in the sink for me to clean myself. Had I been the owner, I would have left a bottle of nice wine and an apology note, not a pile of dirty pots for my renter to clean. 

- The dishwater is faulty and did not clean dishes, It would run, but the dishes were still filthy after a cycle. I am an adult and quite familiar with using dishwashers, the owner instead of coming by to see for herself decided to give me a lesson on how to work the dishwasher. Regardless, I can attest that after 5 cycles the dishes never got clean. So, I spent two weeks having to hand washing all the dirty dishes. 

- The power went out one night in the middle of the night and I had to contact the owner. Thankfully, it was restored fairly quickly but no utility contact/account info was given in her inadequate ""welcome book"", so I was unable to get updates as to when the power would return. 

- The garage door is controlled by a digital lock with code but the system is funky and gave me trouble a few times. Additionally the garage is very small. The front door digital lock with code is also difficult, it seems to time out and the only thing to do is wait 15 minutes for it to reset. I was locked out after midnight one night and the owner did not return my texts until 6am. This is a basic safety issue and for this reason alone the apartment should not be rented until it is corrected. 

- Finally, the washer and dryer are in a janky downstairs room which is very grimy. The washer/dryer is not listed in the ""welcome book"" forcing me to inquire (yet again) about their whereabouts and usage. 

- I travel and use short term rentals 6-8 times per year and this experience was pretty awful. Wendy the owner was “mostly” responsive but consistently condescending. She also offered no credit for any of the above issues. Well, she did offer to let me out of my contract a few days early but it wasn’t worth leaving at that point. 

- In conclusion, don't judge this book by its cover!"
63d998db074c7433f06dfe57,8179955201,NOT SPECIFIED,45173983,1675204842830,31/01/2023 22:40:27 CST,cabin in hocking hills state park on 101 acres,en_us,83,mimi's birthday weekend,Power went out when someone hit a pole and Dana reached out right away to be sure we were taken care of.,HR_REVIEWTEXT,"Second time we have stayed here and it's the best. Great place for a group of any age. Dana is an A + owner. Power went out when someone hit a pole and Dana reached out right away to be sure we were taken care of. 
Thank you for another great memory."
63e2ee6f3065dd79bed6adcc,8182802522,NOT SPECIFIED,88216956,1675816580260,08/02/2023 00:35:59 CST,night smoke- a modern luxury 2 story cabin on a quiet private cul-de-sac,en_us,83,"false location on map, injury from leaking toilet, fireplace broken!",Next day we noticed the bathroom in the room on the right has no power outlet.,HR_REVIEWTEXT,"The property was really cute and nicely decorated, but we experienced one issue after another during our stay and management didn’t seem to care. 

Spent our whole first night trying to fix the fireplaces (neither worked). Called/texted the property manager several times before getting a reply. It was close to 10pm before we were able to negotiate and convince them to send maintenance. He got one indoor fire working but the outside one was broken. He advised us that “these break all the time.” We selected this property to be able to sit on the patio by the fire. They should be checking things like this before guests arrive, especially since they break so often. 

Next day we noticed the bathroom in the room on the right has no power outlet. Ironically, there is a hair dryer though.
The map location shows the cabin is directly in the center of town, but it’s actually about 11 miles away from where the map shows. Since Uber isn’t available in the area, getting to/from town cost us a $15/person shuttle ride (usually $10 but cabin is EXTRA far). 
Got home after a long day and ran to the bathroom (long shuttle ride) just to slip on a pool of water and dislocate my knee! Water was dripping out of the back of the toilet tank. I turned off the water and called/texted management for help. No one even responded until the next day! 

VBRO told me the host would contact me about our issues. It’s been over a week and no one has reached out. Worst trip ever!!"
63e1bea7fb4cc52a79986cb9,8182449424,NOT SPECIFIED,31187466,1675738802349,07/02/2023 02:59:51 CST,"hood canal, 1930's beach cottage,  315' cove with oysters!",en_us,83,breathtaking views,the power went out due to the heavy snow,HR_REVIEWTEXT,"It was a romantic getaway. It was such a cute cottage! Suzanne was so great and gave us so much information. We were there at the beginning of December, and the power went out due to the heavy snow. Suzanne was so helpful during our panic and even gave us a refund! We will definitely be going back again during the summer!"
63e28852872d351ecddf2048,8182672353,NOT SPECIFIED,34453705,1675790457515,07/02/2023 17:20:17 CST,villa in the heights of sainte anne with beautiful sea view,fr_fr,83,très bel emplacement,"la maison est très grande , fonctionnelle , il n' y manque rien ( sauf peut être une lampe torche pour les coupures de courant ) l' emplacement avec vue sur mer est super , le calme aussi , tant pis si il faut prendre la voiture à st anne qui ne se trouve qu' à 2 kms , il faudrait peut être penser à faire un bon rafraîchissement à l' intérieur de la maison ,",HR_REVIEWTEXT,"la maison est très grande , fonctionnelle , il n'y manque rien ( sauf peut être une lampe torche pour les coupures de courant ) l'emplacement avec vue sur mer est super , le calme aussi , tant pis si il faut prendre la voiture à st anne qui ne se trouve qu'à 2 kms , il faudrait peut être penser à faire un bon rafraîchissement à l'intérieur de la maison ,"
63dbe5515259cd6485e67920,8180636144,NOT SPECIFIED,49186335,1675355572114,02/02/2023 16:31:13 CST,"baker beach house - hot tub, ocean views & fire pit-",en_us,83,"very nice, but also beware","There were instructions in the manual provided about what to do in the event of a power outage, but I am surprised that there is not a generator on the property if power loss is a regular occurrence.",HR_REVIEWTEXT,"It is a lovely place tucked away in a private setting. We really enjoyed being there for a couple of days and would have loved to have been there for the rest of the week. Unfortunately, storms resulted in power loss for more than 30 hours, and after experiencing a full day of no hot tub, no laundry, no fridge, no oven, no hot water, etc., we had to make other plans because there was no indication the power would be restored any time soon. We left 1 1/2 days early.

There were instructions in the manual provided about what to do in the event of a power outage, but I am surprised that there is not a generator on the property if power loss is a regular occurrence. We did receive a partial refund (even though the contract does state that the owners are not liable for power loss, among other things), which we did appreciate. But unfortunately what we hoped to be a great week turned into a great couple of days, followed by a frustrating couple of days. Again, it is a lovely place, but maybe make sure you stay somewhere in the area that has a generator."
63d6bad3d207d936025dc2fc,8179139322,NOT SPECIFIED,76822789,1675016926014,29/01/2023 18:28:35 CST,peaceful and secluded beach house paradise,en_us,83,great spot to enjoy time with family,When power went out the generator kicked right in.,HR_REVIEWTEXT,"Extremely private spot with everything you need! When power went out the generator kicked right in. We never turned on the TVs but instead played cornhole, enjoyed the beach and snorkeling! Bring bug spray for sand flees."
63de75dc27773349e0e8a9ac,8181370474,NOT SPECIFIED,57739048,1675523558668,04/02/2023 15:12:28 CST,"le flamboyant, sea view triplex, 3 bedrooms, residence with swimming pool",fr_ca,83,séjour correct,"Les points négatifs: les fourmis dans le logement, les 2 longues pannes de courant et les coupures d' eau !",HR_REVIEWTEXT,"Nous avons loué la résidence pour 5 nuits. Les points positifs sont la piscine à proximité et la vue magnifique sur la mer ! Les points négatifs: les fourmis dans le logement, les 2 longues pannes de courant et les coupures d’eau ! Pas pratique du tout pour se faire à manger.. Nous avons aussi manqué de certains éléments essentiels dans le logement, mais nous nous sommes débrouillés. Bon séjour en somme, mais qui pourrait être amélioré facilement concernant le ménage et les équipements mis à notre disposition."
63e52070a698e84f335aefb1,8183119294,NOT SPECIFIED,89286321,1675960600903,09/02/2023 16:33:48 CST,beautiful apartment in the heart of paris,en_us,83,a home away from home,Erard and Luis were very responsive when there was an unexpected power outage in the apartment.,HR_REVIEWTEXT,"I stayed at Erard's apartment for 4 nights and it gave the sanctuary I needed after a full day of walking around Paris. It's very well-situated and the metro and Carrefour grocery are just steps away, not to mention restaurants and cafes in the neighborhood. As an American, I appreciated the amenities that I'm used to - a larger fridge, an LG washer/dryer, fast internet, an air purifier etc. Erard and Luis were very responsive when there was an unexpected power outage in the apartment. One thing to bear in mind - there is a hotel across the street and there will be some noise, usually of people talking, coming into the bedroom late into the night. However, it is not something that bothered me or my sleep as I am used to living in a big, vibrant city. I would definitely stay there again!"
63e255b40430dc01a6c6e46a,8182604551,NOT SPECIFIED,67421998,1675777470581,07/02/2023 13:44:20 CST,cozy cabin near north fork and white rivers,en_us,83,cozy trip,All went well despite unexpected inclimate weather and a temporary power outage just prior to arrival time.,HR_REVIEWTEXT,All went well despite unexpected inclimate weather and a temporary power outage just prior to arrival time. The property owner communicated with me throughout the day and was most helpful in making it a great experience.
63d726612b85ba3b9362cbb7,8179301152,NOT SPECIFIED,74498375,1675044496862,30/01/2023 02:07:29 CST,quaint upstairs slc apartment,en_us,83,the worst,"Once I discovered there was no power to the thermostat, I contacted the property manager who, up until the day of check-in, had been very communicative.",HR_REVIEWTEXT,"Wow, so much to say about such a short stay. Sigh...we booked this place for a ten night stay in Salt Lake over the Christmas and New Year holidays. We checked in on the 23rd and walked into an attic apartment with no heat. It was 28 degrees outside AND inside the place. We could literally see our breath, standing next to the bed. 

Once I discovered there was no power to the thermostat, I contacted the property manager who, up until the day of check-in, had been very communicative. He (Eddie) told me he had never heard of this problem and asked me to send him a picture of the thermostat, my name, and the address to the property where we were staying. Um, okay. I did that and he told me he would get back to me. Luckily we had family to meet and we were able to go to dinner somewhere that allowed us to keep our car running so the dogs didn't freeze. 

While we were still under the assumption that the heater would be fixed eventually, we bought a space heater at Costco ($90) and a bag of ice melt ($10) to try to remove the snow and ice that were frozen on the Excorcist-style metal staircase. Oh, a couple more fun facts - there was no lightbulb over the door at the top of the stairs and also no mat outside the door to keep from tracking everything onto the kitchen floor. 

I'm going to spare the frustrating story of my texts back and forth with Eddie about the heater not working, the neighbors trying to flip the breaker, and the property manager not being able to reach a technician because it was Christmas and just skip to the part where Eddie told me his solution was to cancel our reservation and issue a refund. Whaaaaaaat???

And so...we had no where to stay. On Christmas, with two big dogs and a truck full of the things needed to live life away from home for ten days. We ended up finding a place eventually, but had to pay another $1000+ on top of the $900 we had already paid to VRBO. 

Eddie told us on December 23rd that we would received a refund. We received it (after multiple texts and emails,) on January 5th. 

I understand this apartment is only used as a rental property. It's bare bones, which would have been fine if there had been heat. There were towels set out for us, so it looked like someone had prepared the place for our stay. Only no one had prepared. You would think if you were renting a property in the middle of winter, you would check to make sure the heater worked. Maybe they should actually visit the property once in a while?"
63e709152f98cc04291fd196,8183218332,NOT SPECIFIED,83625955,1676085557337,11/02/2023 03:18:45 CST,cozy midtown views of the city,en_us,83,the worst experience ever!,There were no power outlet available for the TV.,HR_REVIEWTEXT,"Talk about a nightmare. This apartment was a walking nightmare.The kitchen, bedroom(dirty sheets), bathroom, living room everything was dirty. And what’s with the weird huge light equipment in the bedroom? The place looked shady as hell! There were no clean towels or bed sheets supplied. No fresh toiletries were provided. The living room floor was sticky and all the carpets were dirty. The bathtub was dirty and the shower was broken . There were no power outlet available for the TV. Network name was not provided and none of the available network was accessible with the password provided. There was only 1 queen bed, so the listing was totally off chart for 5 guests. This is the worst place ever we had to spend a night. And we would rather sleep on the streets of Atlanta if we didn’t have a baby with us. IT WAS DISGUSTING! And to top it all, our baby caught some kind of nasty flu, God knows what kind of germs he caught from that trashy apartment! This place is charging 176$ per night for this??? we feel like we’ve been scammed!"
63e53c8853279c566d294d7a,8183128942,NOT SPECIFIED,36336661,1675967647504,09/02/2023 18:33:44 CST,"‘beautiful property, excellent, service, ocean view villa, palmas del mar",en_us,83,description misleading,Puerto Rico has rolling power outages,HR_REVIEWTEXT,"Gosh, I hate to leave bad reviews but we couldn’t wait to leave this place. Not how you want to feel on vacation. The listing said the unit was newly renovated, it wasn’t. There was peeling paint, peeling leather couches, rust on metal items from the humidity. I wipe down the counters whenever I go somewhere and there was lots of hair and dust on the master bathroom counter. The 2 out of 3 of the toilets overflowed, and when we asked for help cleaning the floors from it the owner didn’t respond. Puerto Rico has rolling power outages and unfortunately we also had a loss of power for 12 hours. Other units still had power so I’m not sure if this was an isolated event or they had generators, but it was very inconvenient, especially with 2 small children including a baby. There was also visible mold, which is a big health issue. Would not stay here again or recommend."
63de7237ee4ffc5ff534c20a,8181361791,NOT SPECIFIED,78792973,1675522626307,04/02/2023 14:56:55 CST,stemwinder 5 - can't beat the location of this spacious townhome! sleeps 11!,en_us,83,great ski in ski out,Texted me the day of arrival to let me know about a power outage at the unit and then updated me through the day about the progress of getting it back on.,HR_REVIEWTEXT,Located right off Powder Monkey lift just a short walk from the downstairs porch to the slopes. Has a wood burning fireplace with wood provided. Just bring something to help get it started. The managers are great to wok with! Texted me the day of arrival to let me know about a power outage at the unit and then updated me through the day about the progress of getting it back on. Were also quick to get back with me about staying an extra night! Will be looking to book this place for next year!
63d6c9e32e2f703bcae8f392,8179165806,NOT SPECIFIED,88892888,1675020795023,29/01/2023 19:32:50 CST,bright & spacious 2br/1ba near uofh & downtown w/ free parking & wifi!,en_us,83,"did not get the apartment we reserved!!! plus, other issues. i would not rent this property!",We were told that it was a power outage for the whole aera.,HR_REVIEWTEXT,"Upon our arrival to the property, we did not have the rental we reserved someone else was staying in the unit we ended up getting the blue one, which was not a real difference, but we had planned the orange. Then after we were in the property, we were locked in by the gate that was jammed, and we couldn't leave until after 11PM. Which was one whole night gone. The next day was my best friend's birthday so of course we woke up early to start the day with breakfast and some sightseeing. When we returned to change for her birthday dinner the power was out! We were told that it was a power outage for the whole aera. So, we had to reschedule our plans for her B-day being that we couldn't get ready. On Sunday we had a stopped-up toilet that was flooding, and the tub was backing up. Notified host and was told Maintenace would be over to fix it immediately. We left and started with our day stayed gone all day. We were contacted by the host around 7pm saying that they couldn't fix the bathroom until the next day, but they would give us access to another room to use the bathroom. Which I responded was crazy begin that we are two women, and you want us to leave the apartment and go to another apartment to use the bathroom. The bathroom was left a mess in our unit. I also notified the host of the bathroom being a mess. Host stated that he would see if he could move us to another unit being that he didn't know the bathroom was left a mess, but we never heard from him again that night. We were also accused of flushing baby wipes down the toilet which was the reason they said the toilet and tub was backing up. We did not flush baby wipes down any toilet. Of course, after this I reached out to VRBO Support, but they were no help, only saying they would reach out to the host letting him know my complaints and he should be in touch with me. The host was in contact with me but for my complaints just to let me know the Maintenance team would be coming to fix the problem. I asked the host if he had heard from VRBO Support, but he said he didn't know what I was talking about. The issues were fixed in time for my best friend and I to go to her re-planned birthday dinner on our last night in Houston. I would not book this property being that the host is not any help when you have problems. I understand things happen but then you have to be responsible and accountable for your property."
63e034f655607f161ce95adf,8181950494,NOT SPECIFIED,18765794,1675638083862,05/02/2023 23:00:04 CST,secluded 2-home luxury estate on 11 acres w designer interior #relicsranch,en_us,83,busby wedding / ice storm 2023,The owners of the VRBO could have easily said we can not host you as there were so many down trees and no power.,HR_REVIEWTEXT,We faced so many challenges for this weeks wedding. The ice storm this week brought so much damage and destruction to all of central Texas. The owners of the VRBO could have easily said we can’t host you as there were so many down trees and no power. They did not. In fact they were out there cleaning up and moving limbs and trees in between the storms. They were determined to make our wedding weekend happen. They went way above and beyond by allowing us to host our rehearsal dinner at the VRBO since our wedding venue did not have power. Bex stayed in communication with me all weekend. I can’t possibly give them a high enough rating. Thank you guys so much!!! I have a happily married daughter!!!!
63daed733ca54f4daf74f928,8180349564,NOT SPECIFIED,74821883,1675292030891,01/02/2023 22:53:39 CST,"penthouse loft apartment, privacy only 10 mins to austin",en_us,83,scammer&terrible “host” do not give this man your money he will claim lies after you leave for more,The 1st night we plugged in our small foreman grill which blew a breaker and we had no electricity until the “host” fixed it.,HR_REVIEWTEXT,"We tried to cancel before our arrival by calling Vrbo as we were worried about staying due to the very very cold and rude texts we received the day before checkin. We were very nice and courteous but this man has ZERO personality nor hosting skills. Vrbo called him he see if we could cancel due to our expressed fear (expressed to Vrbo representative) of staying at this property, she contacted him but he refused to refund our money and so did Vrbo even after expressing great concern for safety. We reluctantly decided to stay due to already paying. The “host” aka man on a power trip, met us in the driveway and right off the bat after showing me where to park yelled at me when I tried pulling up in the driveway because he felt he needed to watch me park as to not hit the mailbox. Once taken to the door he opened it, told us to take our shoes off as his wife had just “vacuumed “ the bright pink carpet 30yr old dirty carpet, took us up to the “room” in which looked like we were in a converted attic and we actually laughed the 2 days we were there as if we had a 1st college studio this would have been it!! Very very old furniture (no legs on the purple couch, all furniture obviously from garage sales) but the worst was the 30+yr old mattress covered in plastic that was soooo hard and in such bad condition I could hardly walk after getting up both mornings. As far as the “frat room” it has no tv, we were told only to use a radiator plug in heater (ice storm/schools&county closed, 20 degrees at night) due to the “expensive cost of propane that heats the home”. With this being a converted attic it was brutally cold and that radiator heater is so very dangerous, had it caused a fire our exit would have been scary given we were in a home behind a broken steel gate that had to be opened/closed by hand upon arrival/leaving. The 1st night we plugged in our small foreman grill which blew a breaker and we had no electricity until the “host” fixed it. We then got a message saying to unplug the heater if we needed to use other power as it would happen again….not cool. The bathroom was a nightmare!!! Now “host” is saying the 30yr old bed was broken, which is a flat lie and charging us $1300! We should have trusted our gut instinct as we knew before even getting to the property something was off with this man and sure enough, it was a scam. He admitted to listening to us in our room in a text. Creepy, liar and WILL prey on those he knows can “afford” to pay more"
