"Topic = ""H&S VRBO Model - REF"">>Topic = ""Window"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Window
Sentiment Filter: All sentences
Matched: 46 sentences
"Window Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Window""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Window""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d1ae8b75f3e61345cef2fc,8177488968,NOT SPECIFIED,30602967,1674686117519,25/01/2023 22:34:49 CST,log home w/hot tub in apple canyon lake,en_us,83,everything was 80% correct,"Stained comforter, mildew in shower door, broken toilet paper holder, double wall windows had inner windows shut but some outer windows open.",HR_REVIEWTEXT,"Here is my overly thorough take on this 4/5 star cabin
 
Cons:

Can confirm there are many minor issues in every room. 

Stained comforter, mildew in shower door, broken toilet paper holder, double wall windows had inner windows shut but some outer windows open. 

Fireplaces did not work.
 
Kitchen was barely supplied, no salt or pepper, gross sponges and soap container, only a few pots and pans and only 2 sheet pans total.

I know it sounds dumb but the light switches were confusing. There would be a panel with 3 switches where one is power to the switch the middle one is also power but with a dimmer and the third one was a mystery switch that did nothing. 

Dvd player seems to function until you put a dvd in. Myself and 2 others all have 4 year degrees in computer related fields and none of us could figure out the AV situation in any room. 

Outdoor space was winterized (duh) and this is onky a con because it obviously hadnt been looked after for a year or so because there was dirt build up on everything. 

The gas grill downstairs was a joke. I dont think you could fit more than 2 burgers on it and the gas wouldnt ignite even. 

Downstairs kitchen had 1 plate and a dirty knife in a drawer otherwise empty. 


It is out in the country so if you arent used to country darkness it may seem very dark. That being said the drive out there is incredibly hilly and winding with multiple blind hills where you cannot see over them until you are over during day and nighttime. And the drive into galena is 30 minutes away 



Pros: 

Decently secluded and thick walls give great privacy. 

Water pressure was awesome. 

Hot tub was clean and hot when we arrived but the floor was soaked from previous rainstorm. Also only door to hot tub from inside is through the master bedroom. (Sorry not a pro, I know) 

Lots of cups bowls and plates

Plenty of parking room 

Great view of nature from all windows

Plenty of fridge and freezer space 

Comfy couches

Lots of games 

Held heat very well and distributed heat well 

Plenty of towels/wash cloths




All in all like i said 80% correct, place honestly just needs some small fixes everywhere and it would be perfect."
63d5a92c77bd532a555f30c7,8178741001,NOT SPECIFIED,71746852,1674946923873,28/01/2023 23:01:00 CST,"lovely condo close to gulf w/private balcony, shared pool & hot tub, free wifi",en_us,83,great view-poor condition,"Many broken items, including washing machine, door, lock, ceiling fan, window, burned out light bulbs.",HR_REVIEWTEXT,"Close to beach, wetland, grocery. Many broken items, including washing machine, door, lock, ceiling fan, window, burned out light bulbs. Most were fixed by the time we left. Steep climb to third floor, especially with suitcases or groceries."
63d0506336e41b5135ee7bfe,8177052404,NOT SPECIFIED,33658471,1674596463799,24/01/2023 21:40:50 CST,"feb-april discount,huge oceanfront corner unit, wrap around panoramic oceanview",en_us,83,looking forward to a great experience moulding in both tuba,Tub did not drain was full of dirty water broken lamp broken glass on window broken microwave moulding caulking around toilet and tub broken cieling light shower in 2nd bath leaked moulding in both tubs and cost $ 800 a day,HR_REVIEWTEXT,Tub didn’t drain was full of dirty water broken lamp broken glass on window broken microwave moulding caulking around toilet and tub broken cieling light shower in 2nd bath leaked moulding in both tubs and cost $ 800 a day
63dc3a54b8dff00b00b48b0f,8180728043,NOT SPECIFIED,83429611,1675377247166,02/02/2023 22:33:55 CST,city sparrow apartment 4,en_ca,83,false advertisement and scam,"Entering, everything looked ok, further settling in and checking out the space, the window was left open, dust everywhere, broken cabinets, entry way door frame broken scratched as though someone had attempted breaking in.",HR_REVIEWTEXT,"Too good to be true.... 

This property was advertised as a two bedroom. It is NOT. It is a studio apartment with a bed and a futon in the kitchen. 
Upon arrival my family and I came to a parking area and this stay is located in the back building behind a car park, a bit sketchy and uneasy feeling. Upon entry, the hallway leading to the apartment was wide open, and mailboxes were broken and smashed in. We get to our door and the lock box barely worked. Entering, everything looked ok, further settling in and checking out the space, the window was left open, dust everywhere, broken cabinets, entry way door frame broken scratched as though someone had attempted breaking in. Cooking glass countertop chipped and broken. Food residue on plates. Pillow cases with black stains and dirt marks. We pulled the bed sheets back and saw more black/dirt marks, fresh spots of blood and pubic hair. 
The bathroom photographed in these photos is not the layout of the actual bathroom we had. 
The faucet for said bathroom was also broken. Upon booking in Oct when I wrote to the host, he never got back to me. Upon arrival, it took VRBO and myself several attempts to reach the owner and they did not respond to any of my messages until after the remainder of payment was made. 
After contacting VRBO, and by THEIR suggestion to contact the owner/manager of said property to give them the opportunity to rectify the situation. 
To may dismay their attempt to rectify the situation by giving them a day to ""change the sheets""...... the one with blood and pubic hair on them....

We decided not to stay because of the unsanitary practices of listing and misrepresentation of the listing, and because as a guest I believe that their resolution was unsatisfactory. 
We were advised by VRBO that we could not cancel since we arrived at the location and it was up to the owner to decide whether or not they wanted to refund our money.... you can see where this is going. Even though I wanted to cancel the reservation the DAY OF arrival. 
6-8 phone calls/chats later and ""we're sorry you've experienced this"" with VRBO for the promise of sending my inquiry to management... nothing, no response, no follow up and 8 case file numbers later. 
Not only do I suggest NOT to book with City Sparrow Apartments, I would reconsider booking with Vrbo."
63da99bd4aca0f7a09c79c94,8180243183,NOT SPECIFIED,83325608,1675270628599,01/02/2023 16:56:29 CST,coastal hideaway by ami locals,en_us,83,terrible,Broken window and no heat/ac during our stay.,HR_REVIEWTEXT,"Uninhabitable property. Broken window and no heat/ac during our stay. We left after the second day because no issues were being resolved. Bathrooms were dirty and 3 garbage cans were filled to the top on our arrival.

Awaiting a refund!

Management is VERY SLOW to respond. 

I was charge the full amount, stayed less than half, and my small children were unsafe and COLD during our very short stay. 

Not to mention, I had to book another hotel since we are from out of state."
63cdc3d6aae9bb489bade40b,8176178296,NOT SPECIFIED,75807892,1674429407905,22/01/2023 23:16:38 CST,beautiful 1bed1bath condo - heart of downtown atl,en_us,83,do not book this condo,Window in the bedroom was either broken or installed improperly and the wind whipped thru it.,HR_REVIEWTEXT,"The condo was unacceptably dirty. Kitchen floor was sticky, so I wiped it down with paper towels. The towels were black with dirt. The knobs of the kitchen cabinets were dirty.
The microwave, refrigerator and bathroom were clean, to give some credit.
light bulb in the kitchen was out. Toilet ran continuously, 
the shower curtain was rusty and torn. Window in the bedroom was either broken or installed improperly and the wind whipped thru it. There was a large stain on the futon. There was no smoke alarm.
I asked for and received a refund on my cleaning fee. 
This property reflects poorly on VRBO."
63d6a3e7de9ba87ef6ebd6ef,8179108037,NOT SPECIFIED,32996993,1675011103269,29/01/2023 16:50:47 CST,sun and beach with a great view on the sea all you need for a happy holiday !!!,en_gb,83,house needs a lot of tlc,"Many things broken, worn out, damaged by dampness, leaking, electrics need attention, needs a new door lock, windows and doors all leak in the rain, beds are like camp beds, look terrible, however, credit where it is due, they were surprisingly comfortable.",HR_REVIEWTEXT,"Amazing views from roof, lovely area, great parking. The house is neglected inside and out. Furniture was swollen and smelled of damp. Missing light fittings, cracking electrical switches. Master bedroom side light and ceiling light never worked, only the far side light worked. Vacuum cleaner but no bag, we had to go buy them in the end. Outside furniture was dangerous and my husband was lucky not to be impaled when a plastic chair literally exploded into shards beneath him. Cushion pads were eventually replaced, as the ones supplied were shredded, faded and covered in mould. Many things broken, worn out, damaged by dampness, leaking, electrics need attention, needs a new door lock, windows and doors all leak in the rain, beds are like camp beds, look terrible, however, credit where it’s due, they were surprisingly comfortable. The bedding is ancient and poor quality, bleach marks, worn out elastic. Things that were listed on the inventory weren’t there. Enormous amount of Crockery and cutlery, mismatched glasses, two coffee machines, needs severely edited, it sleeps 3 comfortably. No need for several settings and stacks of chopping boards. Kitchen units are old and bursting at floor level, fridge was absolutely tiny and shelves fell off the door, all have hairline cracks. The owner did replace the washing machine, which was temperamental. Bathroom sliding door kept falling off the mounting. Both of us jammed our hands in the patio doors, as there’s no safety stop. Inside the house was like a fridge in winter, we had to clean mould several times and our clothes were wet in the unlined wardrobes. We bought many humidifiers. No aircon means the walls are like powder and the house manager was unable to replace the curtain pole or fix the shower properly to the wall. We lived with the curtains held up by tape for many weeks. This could be a lovely house, but it needs work. The patio area gets no winter sun, but the roof does, the furniture on the roof however needs replaced, it’s not just ugly, it’s dangerous. If it’s important, the TV only had Spanish Channels. We used our own steaming stick, which worked, but the sound quality on the TV is tinny at anything above quite. The house was clean on arrival, but inside the cupboards were grimy and some crockery sticky with grease, which j didn’t use, as there’s just far too much crockery and unnecessary stuff in a rental. I binned the toilet brush, after it was knocked over and I won’t go into detail, but I binned it and left a brand new one for the owner, it was disgusting. We needed to buy a basin, as the sink didn’t hold water. The additional blanket provided was dirty and too bulky to wash in the machine in the house, I thankfully had taken our own throws. No towels provided by the owner. If we didn’t have a dog with us, there’s no way we would have stayed in the house, not in the condition it’s in. The owner seems like a nice man, but really didn’t want to be bothered with me and I found myself resolving or dealing with things myself."
63d45901d921bc56ae59eece,8178378907,NOT SPECIFIED,33907149,1674860811585,27/01/2023 23:06:41 CST,"deluxe 5 bedroom family home with pool and spa, reunion resort",en_ca,83,"disappointing! bugs, mould, run down!",Window blinds broken.,HR_REVIEWTEXT,"We stayed at this property for a week in Dec of 2022. The house was spacious and in a nice gated community, unfortunately this house was very dated and smelled like wet dogs.

When we arrived the pool area was very dirty, chairs were all over the place. The “games room” was in the garage, although it was piled with garbage, broken chairs, broken Lamps, old tarps and a broken dishwasher. No one wanted to use this space. It should not be advertised as a games room, but rather a dumping ground. 

The dishwasher and cabinet under sink has bugs in it, there was mould all over the water dispenser on the fridge. The frying pans were old nasty Teflon pans, all the Teflon peeling off. I can’t believe they expect people to cook on these pans. The plastic spoons were from the dollar store, very poor quality and a number of them broken or melted.

The pool had a broken cover on the bottom of the pool. My son stepped on it while swimming and cut his toe very deep. 

The washing machine and dryer knobs were super sticky and insanely loud. 

The bed in the master bedroom was sloping off to one side so badly I get like I was falling out of bed every night. The mattress in one of the room upstairs was broken as well. Beds were hard not at all comfortable.

The community facilities are nice, although you need a card to access them and there was no access card left for us. When I messaged the owner the number he gave me was an incorrect number for management. I had to talk to a number of different People to get a card, and couldn't get one until the last day of our stay. 

There was very strict policy on garbage removal which threatend high fines of up to $500 if not followed correctly. Although through out the home there was 4 different notes all dictating different instructions, and conflicting garbage days. 

One of the kitchen chairs was broken, the can openers were dirty and rusty and impossible to use. Window blinds broken. The dishwasher door falls like a brick down on your toes when you open it up. We think it broke my husbands toe. 

A number of these items were dangerous and caused my family bodily harm. I let the owner know and requested a discount for our stay. He just blamed the management crew and said there was nothing he could do.

Overall I have never been so disappointed with a Vrbo, all of our other stays have been fantastic. I am concerned about someone getting hurt with the run down nature of this home. I would not recommend staying here due to safety issues and misleading advertising about the games room and the community pool."
63de4cacfdb5ca4850285de5,8181320312,NOT SPECIFIED,26561886,1675513075278,04/02/2023 12:16:44 CST,historic 2br house- downtown phx!  sleeps 6!,en_gb,83,old and dirty,"On arrival we informed the rental company that the WI-FI did not work and the place was very dirty, there is a broken window in the bedroom and broken tiles in the kitchen, and many items that were supposed to be present were not.",HR_REVIEWTEXT,"On arrival we informed the rental company that the WI-FI did not work and the place was very dirty, there is a broken window in the bedroom and broken tiles in the kitchen, and many items that were supposed to be present were not. eg toaster and iron. At the end of the our second day a new router was installed so we sent over 40 photos of dirt on skirting boards, window sills, cooker, floors and ceilings stains on the bedding and upholstery a cleaning team arrived on the 4th day with brand new bedding the old went in the rubbish bin in the dirty back alley. the items not present arrived over the next few days. We also sent photos of the front and back garden, a garden team arrived after a week and tidied up the front garden but the back is still full of old dirty items and a lot of junk. We left on our 16th day we washed the towels and left the place clean and tidy. Finally the mould previous reported is still present in the shower room, there is still stains on the upholstery, there is still a broken window and the back garden is still a disgrace. the place is very old and we would recommend VRBO to remove this property from their books."
63de4cacfdb5ca4850285de5,8181320321,NOT SPECIFIED,26561886,1675513075278,04/02/2023 12:16:44 CST,historic 2br house- downtown phx!  sleeps 6!,en_gb,83,old and dirty,"Finally the mould previous reported is still present in the shower room, there is still stains on the upholstery, there is still a broken window and the back garden is still a disgrace.",HR_REVIEWTEXT,"On arrival we informed the rental company that the WI-FI did not work and the place was very dirty, there is a broken window in the bedroom and broken tiles in the kitchen, and many items that were supposed to be present were not. eg toaster and iron. At the end of the our second day a new router was installed so we sent over 40 photos of dirt on skirting boards, window sills, cooker, floors and ceilings stains on the bedding and upholstery a cleaning team arrived on the 4th day with brand new bedding the old went in the rubbish bin in the dirty back alley. the items not present arrived over the next few days. We also sent photos of the front and back garden, a garden team arrived after a week and tidied up the front garden but the back is still full of old dirty items and a lot of junk. We left on our 16th day we washed the towels and left the place clean and tidy. Finally the mould previous reported is still present in the shower room, there is still stains on the upholstery, there is still a broken window and the back garden is still a disgrace. the place is very old and we would recommend VRBO to remove this property from their books."
63d93ef5788e963ea6b958cb,8179851716,NOT SPECIFIED,40282453,1675181823416,31/01/2023 16:16:53 CST,mountainback #35-pet friendly updated condo close to canyon lodge & village,en_us,83,filthy and not worth the cost,"Leaky windows, useless heater system, broken slider in primary room was too cold to sleep in.",HR_REVIEWTEXT,"Leaky windows, useless heater system, broken slider in primary room was too cold to sleep in. Dirty condo but linens were surprisingly clean. There was tic tacs or pills left on the carpet in the primary. Opened toothpaste and other products left in bathroom and refrigerator. Tubs and sink were gross and need to be replaced. I don’t recommend this place. I’ve stayed at many mountain back condos, this was the worst."
63d9453d54aa421a961cedeb,8179853880,NOT SPECIFIED,75845252,1675183430973,31/01/2023 16:43:33 CST,large luxurious 3 bdrm home pet friendly/yard,en_ca,83,not what it appears,"Unfortunately we stayed here and were welcomed with very dirty and sticky floors, an unclean bathroom, a bed without duvet or comforter, a broken window and other broken pieces of artwork among other things.",HR_REVIEWTEXT,"Unfortunately we stayed here and were welcomed with very dirty and sticky floors, an unclean bathroom, a bed without duvet or comforter, a broken window and other broken pieces of artwork among other things. It wasn’t the night stay we were thinking we were getting based on the provided details. And oh yeah, the property was egged during our night stay. Would have loved some compensation but was not offered any discount or refund. Won’t be booking again."
63d944e4c158e463457d7df6,8179853861,NOT SPECIFIED,45411616,1675183392328,31/01/2023 16:42:12 CST,family-friendly mountain retreat with shared pool and hot tub - walk to gondola,en_us,83,nice place but awful check-in process,"The cons about the unit - fireplace does not work (we called and asked them to fix it and they said we needed a key which we did not have), the window shade in the bedroom is broken (stuck down - better than being stuck up!)",HR_REVIEWTEXT,"The pros - the place was nice / cute / cozy, very clean, spacious for 2 people, great location and great amenities.

The cons about the unit - fireplace doesn't work (we called and asked them to fix it and they said we
needed a key which we didn't have), the window shade in the bedroom is broken (stuck down - better
than being stuck up!), the bed/pillows are not very comfortable, and the furniture is dated.

The awful check-in process – we arrived at 415pm to check in and could not get the lock box to open with the code provided. We called the 1-800 number and they couldn’t verify the code to use and said they would send someone to help us ASAP (no time committed). We checked through the emails and texts again and found another code for the lockbox, we tried, and it worked to open the lockbox EXCEPT
the lockbox was empty – no keys! We called the 1-800 number again, no answer after 20 minutes. We
called the 1-800 number again and got connected with someone, we explained the situation and got disconnected mid-way through the call with no call back. We called a 4th time and got connected with someone who said this was the first document of the complaint. They said they would send someone ASAP but no time was committed. Finally, 2 hours and 45 minutes after our initial attempt we got into the building.

In addition to the issues getting into the building we also were not able to find the parking pass in the unit that was required to park in the garage (normally this is placed in plain sight with other key items). We called the 1-800 number and were told to look on the kitchen counter (obvious) and inside the ski
locker (not sure why it would be there but it wasn’t). It was 10pm when we called and they said there was nothing they could do about it at that time but they would come ASAP. They never followed up."
63d859949dd39b7daa246f5c,8179605775,NOT SPECIFIED,76821261,1675123102463,30/01/2023 23:57:48 CST,timberline retreat at packwood / mt. rainier / white pass,en_us,83,beautiful and inviting home,One window shade was broken and we could not use the fireplace as it was being worked on.,HR_REVIEWTEXT,"We really enjoyed our stay at the Timberline Retreat. The house is pretty much brand new with all new modern appliances and everything you need to relax and enjoy your vacation. The beds and pillows are comfortable, we all slept great. Much needed after some long fun ski days at the pass. 

No cell service so make sure you screenshot your welcome message from Lane that has the door entry code. Wifi is great and we had about 15 devices connected without issue. You can make calls etc. from the Wi-Fi.

One window shade was broken and we couldn’t use the fireplace as it was being worked on. This was communicated to us prior to arrival so we knew what to expect. 

Great communication from the owner as well! 

All in all a wonderful experience and we will be returning again soon!"
63cda746f8d4d46cda8b5914,8176138553,NOT SPECIFIED,89406705,1674422096169,22/01/2023 21:14:46 CST,new! bellaire resort condo: ski-in/ski-out access!,en_us,83,needs updates/not child safe.,The upstairs bedroom is lacking a window and is unsafe for children.,HR_REVIEWTEXT,"Overall the property was decent. Check in was simple. The condo was spacious. The views are nice. Unfortunately they have closed the skiing down on this side of the resort. So there is NO Ski-in/Ski-out access.

There was an awful lot of previous water damage, and it appears that nothing has been maintained or updated, ever.

The upstairs bedroom is lacking a window and is unsafe for children. The railing at the top of the stairs overlooking the loft has a broken plastic netting to help keep children from climbing through the spindles and over the edge. This needs to be replaced.

The condo was sufficient for our stay, but pretty disappointed about the overall accommodations. The floors were dirty, and we mopped everything. There were obvious spills (soda/juice) in the kitchen that were present when we arrived. The television in the main bedroom does not work.

In its original shape I am sure this was a fantastic place. It could be very nice again with a few updates."
63dbb975877261156f6440ac,8180556537,NOT SPECIFIED,58305034,1675344267718,02/02/2023 13:24:04 CST,house is for sale,pt_br,83,casa boedo janeiro 23,"Nas suítes inferiores não tem janela de ventilação, em uma determinada noite caiu um pedaço do forro de gesso, quase atingiu uma criança que dormia.",HR_REVIEWTEXT,"A casa é bem estruturada, espaçosa, tem duas geladeiras e um freezer horizontal novos, conta com uma funcionária, Cleide, simpática, cozinha muito bem, a ela só elogios. O caseiro que deveria cuidar da limpeza externa e piscina, mal o víamos durante nossa estada. A casa necessita de uma reforma ampla, as camas são box, porém só tem uma espuma que vem na cama, ou seja, não tem colchão, as noites foram muito mal dormidas. Nas suítes inferiores não tem janela de ventilação, em uma determinada noite caiu um pedaço do forro de gesso, quase atingiu uma criança que dormia. No anuncio consta como 7 suítes e na verdade são 6 suítes e um closed que foi considerado como quarto. Pegamos dois dias de chuva, ai apareceram várias infiltrações pela casa, quando utilizávamos a churrasqueira era goteira pra tudo que é lado. No anuncio constava que água, energia e internet faz parte do aluguel, porém o proprietário queria nos cobrar R$300,00 por um caminhão pipa de água potável, isso gerou um stress devido as várias mensagens que recebi nos cobrando essa conta. Por fim, após uma ampla reforma a casa Boedo se tornará atrativa, mas antes que isso aconteça não recomendo."
63d23dd7c7dc8a57ee5419be,8177639699,NOT SPECIFIED,25776219,1674722785005,26/01/2023 08:46:15 CST,picturesque holiday home in børkop near sea,de_de,83,nichts für leute die sauberkeit erwarten!,"Überall Dreck, Staub, Kühlschrank (Froster) kaputt, Verriegelung der Terrassentür, Verriegelung der Fenster.",HR_REVIEWTEXT,"Uns hätte ein Haus was in die Jahre gekommen ist nicht gestört! Hier aber war es alles so schrecklich, dass wir sogar früher abgereist sind. Überall Dreck, Staub, Kühlschrank (Froster) kaputt, Verriegelung der Terrassentür, Verriegelung der Fenster. Der Teppichboden hat so sehr gerochen, dass die Wäsche noch nach dreimaligem Waschen gemuffelt hat usw…..! Auf mein Anschreiben an Dancenter (mit Bildern der ganzen Schäden und des hygienischen Zustandes) wurde nicht reagiert. Das „Büro“ vor Ort war weder bei der Anreise noch bei der Abreise besetzt und telefonisch nicht zu erreichen!"
63dbf2332b85ba3b934a6cfd,8180655570,NOT SPECIFIED,71747088,1675358810383,02/02/2023 17:26:11 CST,"dog-friendly home with wifi, hot tub, seasonal firepit, two office spaces",en_us,83,property needs some attention,"Lots of dings in the walls and doors, worn/stained carpet, loose bannisters, broken window shades, etc.",HR_REVIEWTEXT,"This is the second time staying at this property. In the year since I was last here, the property (unfortunately) has clearly not been maintained. 

- The home has a lot of wear and tear, and has a dingy feel to it. Lots of dings in the walls and doors, worn/stained carpet, loose bannisters, broken window shades, etc. I question if the sheets in my bed were changed, based on all the hair when I pulled back the covers the first night.
- The plumbing was an issue during our stay, with a leaky pipe in one bathroom, and a broken handle in the other. To be fair, the local property manager Keith was on it in a hurry.
- The hot tub was a nice add, but the water was terribly filmy. It takes more than a chlorine floaty to keep those things clean.
- The kitchen still does not have enough utensils for cooking, and only glassware to drink out of- not good if you have kids! 
- The check-in/out process is very easy, as Vacasa provides a lot of information.
- As stated above, the local property management is very responsive. This was the case last year as well, which was a pleasant surprise this time around.
- Lastly, this would be a really nice place to stay with just a little more TLC. The home has all the potential to be a solid vacation rental- it has great amenities, its in a decent location, and its fairly close to stores, restaurants, and the ski resort."
63d56cd8b25cc540fc6ebfea,8178662552,NOT SPECIFIED,26931122,1674931436402,28/01/2023 18:43:35 CST,"oceanfront bungalow with a full kitchen, free wifi, and spectacular views!",en_us,83,the perfect view to surf class!,"The waves, the hidden beach (low tide), the surfers morning and afternoons, the dolphins, the feeding pelicans, and the sunsets...all from you living room windows!",HR_REVIEWTEXT,"The waves, the hidden beach (low tide), the surfers morning and afternoons, the dolphins, the feeding pelicans, and the sunsets...all from you living room windows!"
63d004400cbec808ed2ae4bb,8176940784,NOT SPECIFIED,76550623,1674576981448,24/01/2023 16:16:00 CST,"walk to beach! spacious 5 bedroom, 5 bath with pool!",en_us,83,older house,The house needs some work: Several blinds broken with this being the only window covering privacy can be a issue.,HR_REVIEWTEXT,"We had a party of 10 the fact that it had 5 bedrooms and all bedrooms had there own bath was awesome. 
The house needs some work:
Several blinds broken with this being the only window covering privacy can be a issue.
The last bedroom in the back of the house bed is terrible sunken in to the middle beds skirt ripped this bed needs replaced they tried just putting on a foam pad. The bathtub needs scrubbed you can scrape the sides and it's gross.
Loved having two washers and dryers they came in so handy with a large family who packed light.
Kitchen needs more frying pans other than that well equipped if you want to cook. 
Loved the grill we has a grill night.
The pool was dirty when we came but on Tuesday they did have the pool guy there and it was cleaned. 
The outdoor shower by the pool spigot is leaking.
The pool deck needs a lots of help and could be dangerous several broken pieces a few sticking up. 
We enjoyed the pool one day of our stay not very deep or big but was enjoyed 😀 👍.
Loved the outside table we all used this area often.
One of the chairs is broken on the inside table. Living room couch is a little dated. Loved that they had Netflix and Disney plus we had a two year old.
They had plenty of fans house does not have air-conditioning I was a bit worried but going in January the nights get a bit cooler days are hot but we we're gone most days. 
Lots of extra things in the closet off the living room some baby things toys, extra fans, each room has its own ceiling fan and had fans in the closet.
We loved all the extra thing like lawn chairs, umbrellas, ice chest, beach towels.
With a little bit of love this house could be brought back to life.
If you stay in the bedroom in the living room don't lock the door and the door to the bathroom no key was provided to us and we got locked out. Good thing it has a open space at the top 😉. 
Overall we enjoyed our stay finding a house with a decent price range for bigger families is hard and we appreciate you offering your home to people."
63d5ac2fcfe3784bbfe1e201,8178757302,NOT SPECIFIED,21399214,1674947642834,28/01/2023 23:13:51 CST,catch a breeze  ヅ !!,en_us,83,you will love this one !,"Clean,clean,clean Awesome view of bay upstairs & down Great large deck off 2nd floor bdrm Large windows Well stocked kitchen & baths Lots of streaming & tv channels on lg screen Private fishing dock Walkable low traffic, quiet neighborhood Close to restaurants, light house, causeway, island Front row seat to dolphins & diving pelicans Astro turf means clean bare feet & bug free yard Great hosts who care & promptly respond Book It !",HR_REVIEWTEXT,"Clean,clean,clean
Awesome view of bay upstairs & down
Great large deck off 2nd floor bdrm
Large windows 
Well stocked kitchen & baths
Lots of streaming & tv channels on lg screen
Private fishing dock
Walkable low traffic, quiet neighborhood
Close to restaurants, light house, causeway, island
Front row seat to dolphins & diving pelicans
Astro turf means clean bare feet & bug free yard
Great hosts who care & promptly respond
Book It !"
63dd6306b3d43e2815b2ade6,8181051973,NOT SPECIFIED,71402765,1675453218693,03/02/2023 19:39:50 CST,"old florida style, dockage, swimming pool (shared), just 20 miles from key west",en_us,83,key west hub,"Fresh paint to cover water stain in the ceiling, replace broken bathroom exhaust fan cover, replace torn porch window screen.",HR_REVIEWTEXT,"Four of us stayed in the 2 bedroom location. It was initially hard to find since the there were no distinguishing signs for the turn off to the location. After calling the caretaker, she was able to talk us through the directions to the property. The place was comfortable, but could use a bit of maintenance. It wouldn’t take much to make this place a 9 out of 10. As it stands it’s probably a 6/7 out of 10. Fresh paint to cover water stain in the ceiling, replace broken bathroom exhaust fan cover, replace torn porch window screen. All of those cosmetic issues give the place a shabby look. On the positive side, the place has all you need for a short stay. Nice kitchen with full size refrigerator and utensils for cooking. Adequate seating in the living room. Tv with cable service and fast wifi. Bed were comfortable. The 1 bathroom was adequate in size, just a bit dated/worn down, but clean. It’s a short drive to Key West so it serves at a nice jumping off point. Did not get to use any of the other amenities such as the pool since we were there in January. Good value for the price and condition of the property. Would stay there again. Beware of hidden fees. His was my first Vrbo rental so that maybe typical for the service."
