"Topic = ""H&S VRBO Model - REF"">>Topic = ""Accommodation"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Accommodation
Sentiment Filter: All sentences
Matched: 52 sentences
"Accommodation Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Accommodation""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d81d85b087b77d06630d9c,8179520774,NOT SPECIFIED,44213751,1675107756865,30/01/2023 19:41:56 CST,blackbeard's retreat,en_us,83,rundown shack,"There are holes everywhere, in the roof in the foundation the gaps under the doors, it is a miracle it is not overrun with rodents.",HR_REVIEWTEXT,"There are holes everywhere, in the roof in the foundation the gaps under the doors, it is a miracle it is not overrun with rodents. No surprise you are asked to keep no food or pet food out. We arrived after sundown to a dark porch. The outside light did not work. The furniture on the deck looks like it came from the landfill. The yard is covered with BB size sticker balls, awful for your pets pads, let alone human feet. We pulled about three dozen off of the rug in the living room. We were going to take a shower but when we saw the drip that flowed we decided not to. My husband was sneezing the whole time when he came across the air filter, which was totally blocked with hair. He actually tried to buy a new one at the Ace hardware, but they were out of the proper size so it is still there. Lights frequently blinked and plugs sparked when using which made us very uncomfortable with its electric service. It looks like it’s been there for 50 years without any real maintenance other than basic needs of living. Yes, it has the location, across the street and up and over the dune and you are at the ocean. Once you get to the beach, you do not wanna go back to that shack. Plus many of you may know that you need to about triple your daily rate from what is posted after the plethora of fees; this went from $83 to $220/nite. Didn’t surprise us that there’s no refunds. We would have turned around on our first day if we could get a refund! 
As it was we left early."
63d9d3882bd5f26f107da58c,8180014880,NOT SPECIFIED,71131126,1675219867932,01/02/2023 02:50:48 CST,spacious deck with beach views and tropical patio!,en_us,83,"great location to beach, but unit is small, probably best for a single person","That being said, the unit is old, but I do not expect to see mold and mildew on the shower head, shower walls, bathroom flooring, shower curtain and walls where there is no trim pieces (broken off) Also, the kitchen faucet leaked the entire time leaving a trail of water constantly on the countertop.",HR_REVIEWTEXT,"The property is small inside, which was indicated. And we love that it is dog friendly. 
My standard of clean is high, especially at this rental price. That being said, the unit is old, but I don't expect to see mold and mildew on the shower head, shower walls, bathroom flooring, shower curtain and walls where there is no trim pieces (broken off)
 Also, the kitchen faucet leaked the entire time leaving a trail of water constantly on the countertop. 
I bought mildew remover and Lysol and dried the shower curtain regularly to stave off the smell and growth.
Some owner updates would seriously improve these issues for future rentals."
63d6efd895cab1002b0b6bc7,8179218661,NOT SPECIFIED,69912075,1675030500121,29/01/2023 22:14:48 CST,appartement 3 pièces rénové - 2 chambres - belle vue - 2 terrasses,fr_fr,83,bien si il ne neige pas.,Et avec de la neige verglacée sur les escaliers extérieurs et sur la route qui accède aux escaliers.,HR_REVIEWTEXT,"4 étages sans ascenseur.Et avec de la neige verglacée sur les escaliers extérieurs et sur la route qui accède aux escaliers. Apparemment cette petite route et les escaliers ne sont jamais dégagés en temps de neige.Heureusement pour nous il y a eu un peu de soleil....le premier soir il faisait froid dans l appartement où on sent les vitrages non isolés .
Sinon bel appartement bien situé et avec une belle vue."
63d6efd895cab1002b0b6bc7,8179218662,NOT SPECIFIED,69912075,1675030500121,29/01/2023 22:14:48 CST,appartement 3 pièces rénové - 2 chambres - belle vue - 2 terrasses,fr_fr,83,bien si il ne neige pas.,Apparemment cette petite route et les escaliers ne sont jamais dégagés en temps de neige.,HR_REVIEWTEXT,"4 étages sans ascenseur.Et avec de la neige verglacée sur les escaliers extérieurs et sur la route qui accède aux escaliers. Apparemment cette petite route et les escaliers ne sont jamais dégagés en temps de neige.Heureusement pour nous il y a eu un peu de soleil....le premier soir il faisait froid dans l appartement où on sent les vitrages non isolés .
Sinon bel appartement bien situé et avec une belle vue."
63e47331344f16512eff582f,8183088244,NOT SPECIFIED,75001096,1675916096395,09/02/2023 04:14:40 CST,the perfect getaway cottage,en_us,83,bachelorette party,Only thing to mention was the driveway was very icy and slippery..,HR_REVIEWTEXT,Perfect cozy cabin for your next getaway!! I booked this adorable cabin for a group of 6 girls. Javier was awesome about accommodating our needs and recommended some good food spots too. Super nice guy who was easy to communicate with. The hot tub in the back was so nice and was heated right when we arrived. When we checked out I forgot a couple things and Javier was so gracious and easy going with me returning for my items. The cabin was also affordable. Only thing to mention was the driveway was very icy and slippery.. not sure if this was something that could be prevented but we didn’t mind! I plan on booking again and taking my husband and daughter!
63e827ba94ec046e5357093f,8183280499,NOT SPECIFIED,18760794,1676158916255,11/02/2023 23:41:46 CST,the peninsula - villa with pool conservation area view,en_us,83,******warning—-black mold*******,EVERY SINGLE VENT HAD BLACK MOLD ALL AROUND IT!!!!,HR_REVIEWTEXT,"I do a lot of research before committing to a property for vacation. I’ve never had an issue through VRBO. This house had good reviews just stated it needed some updating. When we walked in the house, it immediately smelled musty. EVERY SINGLE VENT HAD BLACK MOLD ALL AROUND IT!!!! I was in tears, what was I supposed to do with my family??? I called the owner who was very prompt to help, but just cleaning the ceiling of the mold DOES NOT take it out of the vents and into the air. Not only was it a health issue, the carpet is disgusting and in major need of cleaning. The toilet seat in master bathroom was cracked and falling apart. The garage/game room is 90 degrees with no ventilation. Oh, not to forget the extra pillows in the closets DID NOT HAVE PILLOWCASES!!!!! They were stained and gross. 

The owner should take the money we just paid and do some major cleaning of this property. The owner was quick to call management and fix the issues, but it is clear he has not been to this property in some time….."
63dae09d7c399907a128d7af,8180335949,NOT SPECIFIED,33494045,1675288751686,01/02/2023 21:58:53 CST,roomy 5 br/3 ba great location tahoe city home,en_us,83,beautiful area,"The best fence was a little intimidating, and the branches and snow that fell off the roof scared some of us, but the owner informed us of everything well in advance and we were all fully aware of the possibilities.",HR_REVIEWTEXT,"The house was nice, spacious enough for our family, friends and kids. The best fence was a little intimidating, and the branches and snow that fell off the roof scared some of us, but the owner informed us of everything well in advance and we were all fully aware of the possibilities. 
Well taken care of with more than enough information and help from the owner"
63dbb30f02b3967ce38354e4,8180544095,NOT SPECIFIED,26731116,1675342625573,02/02/2023 12:56:47 CST,"beautiful apartment with canal view and washing machine,jewish ghetto area",it_it,83,venezia for ever,Ritorno a Venezia sempre magica Appartamento grande in ottima posizione Cucina attrezzata camere comode e grande soggiorno bagno con grande doccia Segnalerei solo la necessità di attrezzi per la pulizia una scopa è un mocio e qualche utensile in più in cucina sostituire un pentolino ormai consunto Inoltre alcune lampadine bruciate da sostituire,HR_REVIEWTEXT,"Ritorno a Venezia sempre magica
Appartamento grande in ottima posizione
Cucina attrezzata camere comode e grande soggiorno bagno con grande doccia
Segnalerei solo la necessità di attrezzi per la pulizia una scopa è un mocio e qualche utensile in più in cucina sostituire un pentolino ormai consunto
Inoltre alcune lampadine bruciate da sostituire"
63e7b1da0ac9541f19357ef5,8183244895,NOT SPECIFIED,33480730,1676128824904,11/02/2023 15:18:50 CST,"ski-to-door apartment, 6-8 people, 62 m2, les coches, la plagne, paradiski",fr_fr,83,vous ne serez pas déçus,Appartement très bien situé avec une terrasse donnant sur le front de neige.,HR_REVIEWTEXT,"Appartement très bien situé avec une terrasse donnant sur le front de neige. 
L’ensemble est très fonctionnel et bien équipé.
Nous étions 2 couples avec 3 enfants au total ce qui était parfait niveau place."
63e39cf5cc6dcd4d562569c0,8183034525,NOT SPECIFIED,33598612,1675861300371,08/02/2023 13:00:37 CST,studio - les 2 alpes,fr_fr,83,appartement assez correct,Entrée des communs trés glissante.,HR_REVIEWTEXT,Manque de securite pour le garage porte entrée garage ne fonctionnait pas donc pas utilisée .Local skis pas de securité porte hs donc pas de digicode.Entrée des communs trés glissante. Four trés sale non utilisé pour nous .Manque plats micro ondes.
63d79d722bba49335ed53f65,8179377229,NOT SPECIFIED,33574005,1675080941756,30/01/2023 10:35:30 CST,the rockpool resort complex,en_au,83,"great location. great for a big group, but let down by lack of cleanliness.",Serious mould on some window sills and on the air con vents.,HR_REVIEWTEXT,"Great location - short walk to the beach.
Nice view.
Lots of space for a big group. We were 7 adults and two children. With 5 bedrooms the accomodation for a big group works well.
Unfortunately the place was very dirty. Floors hadn't been vacuumed/swept. Kitchen counters dirty. Pillows yellow, stained, and in in some cases mouldy. Drawers and cupboards had a lot of junk in them. Serious mould on some window sills and on the air con vents. All the blinds are dirty with mould on the top of them. Windows all dirty.
The place needs a major clean.
Dishwasher only partly worked. Nothing on the top rack got clean.
Bad smell from the kitchen sink.
Bathtub unusable as the spout is blocked and only a fine spay of water comes out. We would have liked to use it for the two young children."
63e072a8b5e34329d01b5d4d,8182015349,NOT SPECIFIED,67333761,1675653811471,06/02/2023 03:23:20 CST,the townie - condo on dickson st - 0.5 mi to uofa,en_us,83,great little gem in the heart of the action!,"Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on.",HR_REVIEWTEXT,"I stayed at this adorable condo when visiting my son for his fraternity moms weekend - such a great location! Super clean, comfy bed, well decorated and stocked. Greeted with a welcome note and bottle of wine! Only two things I would give feedback on - there isn’t an iron - not a deal breaker by any means but just so happened I needed one this trip. Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on. But I’ll definitely stay here again. Lovely rental!!!"
63e645fa0e0b5d5f753f556a,8183173597,NOT SPECIFIED,73370514,1676035588325,10/02/2023 13:26:18 CST,"this condominium is a 0 bedroom(s), 1 bathrooms, located in miami, fl.",en_us,83,arya condo,There is mold in the bathroom around the vent.,HR_REVIEWTEXT,The kitchen area and bathroom could use an upgrade. There is mold in the bathroom around the vent. The gym has very old equipmnet. The location is great. We stayed in two units at tge Arya over a month. The quality of the units vary.
63de193e91bc491e880a8507,8181259438,NOT SPECIFIED,84221732,1675499893057,04/02/2023 08:37:18 CST,duplex apartment 48 m2 6 people 500 m from the cable cars cauterets 65110<br>2 nights min,fr_fr,83,"logement fonctionnel , accessibilité difficile.","Entrée du bâtiment verglacé, pentes raides tout autour.",HR_REVIEWTEXT,"L’appartement est conforme pour recevoir une famille , bien équipé. Par contre , la dite-navette est en bas de la station donc très éloignée de la résidence . Entrée du bâtiment verglacé, pentes raides tout autour.Heureusement que nous avons pris une location de casiers ski proche télécabine sinon très compliqué !"
63e4791ded30814619153071,8183089176,NOT SPECIFIED,60608874,1675917608898,09/02/2023 04:39:57 CST,"🎄serene⛄️chef’s kitchen 🎱new game rm🏓 pool arcade🏀 secret playhouse , hottub 🧘‍♂️ 🐿",en_us,83,not good weekend.,"the day before, we damaged the car due to the fact that where we were told to park it is not possible to do this when ice and snow and the car blows down and we broke the headlight.",HR_REVIEWTEXT,"jacuzzi didn't work. it was very important in the New Year, but we were promised every day that they would fix it, and in 4 days no one fixed it. we were returned 1000 and they took $ 850 from them for the fact that we left 1.5 hours late due to the uncleaned entrance to the house from snow, this should be done by the owner, but we did it. the day before, we damaged the car due to the fact that where we were told to park it is not possible to do this when ice and snow and the car blows down and we broke the headlight. so we had to park in front of the house and we were given a $600 fine. Basically it's a nightmare!"
63d83fb7b32084362a062333,8179569156,NOT SPECIFIED,87832760,1675116481023,30/01/2023 22:07:51 CST,expansive 3bed/2bath apt in heart of des moines,en_us,83,disappointing,The only two ceiling light fixtures had electrical safety issues and could not be used after we discovered the problems The unit is lower level and that was not clear in the listing.,HR_REVIEWTEXT,"The only two ceiling light fixtures had electrical safety issues and could not be used after we discovered the problems
The unit is lower level and that was not clear in the listing. Due to it being an older home, every word and step taken by the upper unit occupants was very loud and disruptive especially during sleeping hours of the night
The listing stated there was a twin bed for a total of 5 beds, there was not 
Two of the 4 bed mattresses were poor quality; very soft and no back support. The other two were passable but not good"
63d895013e981a33203b9f3c,8179671508,NOT SPECIFIED,89734700,1675138327382,31/01/2023 04:11:45 CST,"3 bedrooms, 2 full bath, full kitchen, gas fireplace, shared hot tub",en_us,83,good getaway,The parking was too small for how many people were there but it was an unusually high snow fall this year so that could have been the problem.,HR_REVIEWTEXT,"It was very clean and spacious. Plenty of room and a decent price. The parking was too small for how many people were there but it was an unusually high snow fall this year so that could’ve been the problem. The rooms were warm and cozy. We got snowed in but the store right down the road was very convenient. Overall, it was a great stay!"
63d857665286c74c92dcef1a,8179605026,NOT SPECIFIED,76135603,1675122554748,30/01/2023 23:48:54 CST,"5 pools ,2 hot tubs, restaurants and bars on site, heated pool, by attractions",en_us,83,the condo was well stocked and comfortable. the property was a disappointment.,"To top off our stay, we had vehicle damage while driving toward the parking structure by someone from one of the higher floors throwing a chunk of ice off the balcony.",HR_REVIEWTEXT,"Early October, 2022. 
The listing boasted about the resort having 5 pools but didn’t mention that only one was heated and the others were too cold to use, which meant everyone was in the heated pool, so it was way too crowded with kids (and inconsiderate adults) throwing balls. Pretty tough to enjoy a relaxing day in the pool. Even though the resort was not even close to maximum capacity, the elevators were not capable of handling the traffic flow. It was not uncommon to wait 45 min to an hour for an elevator. They also advertised several restaurants/shops/services on site, many of which were either closed or had very limited hours. To top off our stay, we had vehicle damage while driving toward the parking structure by someone from one of the higher floors throwing a chunk of ice off the balcony. We reported this to the front desk and were told that there was no way to tell which room it came from so they did nothing about it."
63d7268d8f02da0dd86854f4,8179301187,NOT SPECIFIED,23557991,1675044504000,30/01/2023 02:08:12 CST,"views! spacious, light, bright home with gorge-ous views!",en_us,83,"fabulous view, okay house","Otherwise it is kind of outdated, there are not many tools in the kitchen, the ceiling light covers in the kitchen are falling down, the yard outside is full of rotting leaves, and overall it just feels like the house is not really that cared for.",HR_REVIEWTEXT,"The view from the house is incredible and there is a lot of space. But those are really the best things about the house. Otherwise it’s kind of outdated, there are not many tools in the kitchen, the ceiling light covers in the kitchen are falling down, the yard outside is full of rotting leaves, and overall it just feels like the house isn’t really that cared for. So, it's just average."
63d6d25754aa421a96a6671e,8179186796,NOT SPECIFIED,31501344,1675022944587,29/01/2023 20:08:55 CST,in the middle of the city and yet for yourself!,de_de,83,sehr schön renoviertes haus mit geschmackvoller einrichtung,"Die Treppe nach oben ist sehr schmal, steil und glatt.",HR_REVIEWTEXT,"das Haus in einem schönen Garten ist super modern renoviert, Tolles Badezimmer, große, schön eingerichtete und gut ausgestattete Küche. Viele Schlafräume. Leider riecht das Doppelzimmer unten mit Bad muffig (feucht), so dass wir lieber im OG geschlafen haben. Zwischen den 2 einzelnen Matratzen im Doppelbett tat sich leider immer wieder die Besucherritze auf. 
Bettzeug gibt's mit Aufpreis beim Service.
Die Treppe nach oben ist sehr schmal, steil und glatt. Nix für Haustiere und Menschen, die nicht gut zu Fuß sind.
Nach verzweifelten Versuchen, die Schlüsselbox mit der falschen Codenummer zu öffnen (kam per Mail) meldete sich nach einiger Zeit die Dame vom Service und nannte uns die korrekte Nummer. Wir kamen dann problemlos an die Schlüssel,"
63d6eb57ebde9a73cd3cf9ee,8179216819,NOT SPECIFIED,83791349,1675029345579,29/01/2023 21:55:35 CST,"bit of heaven by destination big bear: great moonridge location close to bear mountain, golf & zoo! hot tub!",en_us,83,not great,"Not enough towels, no soap or toiletries, snow was not shoveled out of driveway and street parking illegal, dirty, master bedroom bed broke, check in process inconvenient, kitchen utensils and appliances outdated and broke, furniture old and gross smelling.",HR_REVIEWTEXT,"Not enough towels, no soap or toiletries, snow wasn’t shoveled out of driveway and street parking illegal, dirty, master bedroom bed broke, check in process inconvenient, kitchen utensils and appliances outdated and broke, furniture old and gross smelling. Location good and the grill worked at least."
63e11d5ef6e5d140edce96e2,8182233938,NOT SPECIFIED,61442875,1675698515979,06/02/2023 15:31:42 CST,camp tu’wani ski-in/ski-out condo retreat big sky,en_us,83,honest review - underwhelmed,"Cons: Broken drier Broken garage door Unplowed driveway (they did not plow after a few snows and now it is just a compacted snow mess that is really challenging to drive over and treacherous to walk on) Mildewy dish towels Pots that leak (literally leak, we were boiling water and realized it was slowly seeping out the bottom) Cat hair covering all the blankets Tired construction",HR_REVIEWTEXT,"This is a fine house for a bunch of friends crashing for a few nights. You are paying for location, not quality of accommodations. Of note, this is unit #9 in the condo block. This is not listed in the check-in details and you will be left wandering around peering in windows trying to find the art that matches the listing photos until the manager calls you back. The only hint we got that we were in unit 9 was the name of the wifi network. 

There were three main issues with this property. 
1. The garage door was broken and we had to manage a service call while we were there (they fixed it in a haphazard way that required a light switch to be on in order to operate the door)
2. The dryer was broken. We were instructed that the dry mountain air is great for hang-drying. Fine, but for a week and 6 people we just had laundry hanging everywhere the entire time.  3. The management company said they had a cable person coming for a routine service, but asked us if we’d like to decline the visit. We said we’d like to decline and went on with our ski day. Later in the day I find out my mom was in the bathroom when a stranger let themselves into the house. After being super freaked out she learns it is the cable person. When pressed, the person said they used the code and let themselves in. In our opinion this was unacceptable and raises safety and security concerns. When we asked the management company to respond, they stopped responding to my messages and didn’t contact us again until they sent an automated check out message.

We’re reasonable renters and don’t expect perfection. We understand issues arise when you are staying in someone else’s home, but the combination of these three things (given the price of the rental) just amounted to too many problems and I was really disappointed that the management company ghosted us when I asked for a response. 

Pros:
3 minute walk to the poma t-bar. Location is excellent
Large mudroom where you can leave your skis and poles
Spacious bedrooms each with their own bathroom
Apple TV makes casting/music easy

Cons: 
Broken drier
Broken garage door
Unplowed driveway (they didn’t plow after a few snows and now it is just a compacted snow mess that is really challenging to drive over and treacherous to walk on)
Mildewy dish towels
Pots that leak (literally leak, we were boiling water and realized it was slowly seeping out the bottom)
Cat hair covering all the blankets 
Tired construction"
63dbc942b9b0b2022d553763,8180570152,NOT SPECIFIED,37271851,1675348364412,02/02/2023 14:31:30 CST,bright and modern 2 bedroom apartment with an amazing deck!!!,en_us,83,easy access down the valley,"Only complaint, which was not the fault of the property manager, was that we stayed in winter and the street where you park had quite a bit of ice build up so navigating the hill by foot was a bit slippery.",HR_REVIEWTEXT,"Easy to get to from anywhere in Missoula, and being on the south end of town it was easy to get down the valley to Lolo Hot Springs. Loved having the grocery store nearby and a few near by treats like Massage Envy and some restaurants. The deck space is amazing. Would love to stay in summer to take advantage of the grill and outdoor space. Only complaint, which wasn't the fault of the property manager, was that we stayed in winter and the street where you park had quite a bit of ice build up so navigating the hill by foot was a bit slippery."
63e8b05c1370a62aa0546c5c,8183303999,NOT SPECIFIED,40189235,1676193894044,12/02/2023 09:24:43 CST,mélèzes s 040 - ski lift apartment 8 pers,de_de,83,"super lage, sauberkeit nicht top","Die Treppe ist für Kleinkinder gefährlich, da sie zwischen den Stufen hindurchkrabbeln können (entspricht nicht den Bauvorschriften!!!)",HR_REVIEWTEXT,"- Die Wohnung liegt sehr gut um Skiferien zu verbringen. Der Lift liegt nur einige Meter nebenan.
- Die Wohnunh hat eine fantastische Aussicht ins Tal.
- Die Wohnung war nicht sehr sauber geputzt und wir mussten z.T. noch staubsaugen. Die Sofabezüge waren recht schmutzig.
- Geschirr für 8 Personen zu knapp (z.B. nur 6 kleine Teller).
- Die Bilder der Wohnung entsprechen nicht mehr ganz der Realität. Es hat nur noch 1 Etagenbett, dafür noch ein Kinderbett und eine Treppe in den oberen Stock, wo noch 2
Betten vorhanden sind. Die Treppe ist für Kleinkinder gefährlich, da sie zwischen den Stufen hindurchkrabbeln können (entspricht nicht den Bauvorschriften!!!)
- Im Grossen und Ganzen eine tolle Wohnung, welche noch mehr Potenzial hätte."
63e106bc3ca70a1bac1579dd,8182191962,NOT SPECIFIED,33566132,1675691817991,06/02/2023 13:55:08 CST,disney world fun for rent - family vacation location,en_us,83,kissimmee getaway,"Only thing about this property, it had black mold in the vents and on the ceiling in the living room.",HR_REVIEWTEXT,"The condo was very nice and conveniently located. 
Only thing about this property, it had black mold in the vents and on the ceiling in the living room. A quick spray with some bleach solution would take care of this. I would rent here again."
63e6a9890bb0e63edc6c016d,8183200365,NOT SPECIFIED,33508714,1676061085036,10/02/2023 20:31:05 CST,amazing views of the great smokies & dt gatlinburg/hot tub/wifi/pool table,en_us,83,great scenery,ceiling in billard room falling down......,HR_REVIEWTEXT,Wasnt really what we expected it to be....View was very nice....Bed was very uncomfortable.....we actually left a day early.....the house wasnt taken care of....ceiling in billard room falling down......no instruction book on how any of the things worked in the house......been to many cabins and homes over the years ....bath tub would not hold water.....the upstairs shower was like a crap shoot to find the hot water on the knob......not a very good experience
63e134a171160b15faf82c3b,8182269768,NOT SPECIFIED,42334051,1675705104419,06/02/2023 17:10:57 CST,sparkie's place: stay in style at this spectacular pet friendly paradise!,en_us,83,cheap and shoddy,"Several balcony door locks broken or missing, Ice maker broken, one role of low quality TP per bathroom, No extra trash bags, floors were dirty, second hand repurposed furniture with rips and tears, no first aid kit, 14 page contract to fill out and send back, rigid rules with severe penalties ($300 for missing garage door opener) for check-in and check out.",HR_REVIEWTEXT,"Several balcony door locks broken or missing, Ice maker broken, one role of low quality TP per bathroom, No extra trash bags, floors were dirty, second hand repurposed furniture with rips and tears, no first aid kit, 14 page contract to fill out and send back, rigid rules with severe penalties ($300 for missing garage door opener) for check-in and check out. Really doesn't sleep as many as the website claims comfortably. We were going for a memorial service and I stated as much in the initial VRBO correspondence....but kept getting ""Enjoy your Vacation!"" emails. Email from property manager stated we need parking passes then I was told we didn't need parking passes at the office? I wanted a place where the family could gather and mourn without having to worry about insignificant things....however the tone set by the property manager's automatic emails and materials made everyone feel unwelcome and uneasy. In the beginning of the process, I chatted with a VRBO tech about the ridiculous contract and she was no help."
